"","cluster","gene","Time_p.value","Time_estimate","Time_x_status_p.value","status_p.value","d_f_p.value","d_f_estimate","d_m_p.value","d_m_estimate","f_m_p.value","f_m_estimate","Time_q.value","status_q.value","Time_x_status_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",28,"LOC129348986",0.785960852849314,-0.000773125854332268,0.654622488356247,0.430542382467239,0.462282823048307,0.115911008506651,0.619869549099195,-0.0758816172226949,0.280324595060697,-0.191792625729346,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.990940681091851,0.999811112814052
"2",28,"trip4",0.781304458149992,-0.00117487968133415,0.767972650349155,0.766059701074668,0.525780251398507,0.181554830544988,0.429749595289254,0.221478120812123,0.89944381433029,0.0399232902671355,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.982295184207544,0.999811112814052
"3",28,"cln6a",0.189901920061086,-0.000234505600845153,0.899465813694469,0.826117791816762,0.681050791389984,-0.0239288440121297,0.687317099008253,0.0228636145651102,0.473096758561533,0.04679245857724,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.991131872235085,0.999811112814052
"4",28,"LOC118470268",0.364276978343703,0.000474294248613028,0.53056205066503,0.0445929050094391,0.105690125778782,-0.0750638316103908,0.472140288178828,0.0311984645448674,0.0454594866731456,0.106262296155258,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.98785677561457,0.999811112814052
"5",28,"rps17",0.823661587187883,0.000634948594644482,0.396496814049359,0.722888974310803,0.652152308941584,-0.043149222565469,0.887338958220917,-0.0131858857478855,0.777916883910071,0.0299633368175835,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.997011804880729,0.999811112814052
"6",28,"csnk1g1",0.678870154014749,-0.000679416992965163,0.651890873991583,0.720239321312002,0.47694393736889,-0.137443365532877,0.65826574307309,0.0828985477419647,0.310525248521447,0.220341913274842,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.990940681091851,0.999811112814052
"7",28,"LOC111571203",0.687936004293671,0.000536851635472183,0.154091545812883,0.421652221235568,0.64204487654411,0.0320461852078286,0.107559463033832,-0.113585473133335,0.0738862063223795,-0.145631658341163,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.982295184207544,0.999811112814052
"8",28,"neo1a",0.384265576397684,-0.00243524939071792,0.517570132433809,0.399600583900618,0.296987308804865,0.319706258373831,0.545128409194717,0.178412308728919,0.673114212728541,-0.141293949644912,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.990940681091851,0.999811112814052
"9",28,"LOC111567962",0.369483306637419,-0.00176630896509076,0.492275768558374,0.0593979556605879,0.0871338786262831,0.366497648852531,0.0487065103849744,0.420372407982688,0.810694288043385,0.0538747591301574,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.982295184207544,0.999811112814052
"10",28,"bbs4",0.342469943963676,-0.00138451053300461,0.622459816010869,0.215756042807587,0.269478086848785,0.22028496134962,0.111776220657902,0.317931443369912,0.653422597550395,0.0976464820202922,0.999928840518334,0.995483301918891,0.999933782046139,0.992205654337122,0.982295184207544,0.999811112814052
