"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.00224208395949863,0.987602603005278,-0.0802493993647516,0.577659205169356,-0.0824914833242502,0.550842124027471,0.79799184822742,NA,TRUE,"1","1","1","0.999999999966019",16
"2","trip4",0.115331007161653,0.603934500377948,0.0672065720362675,0.75573714109088,-0.0481244351253858,0.817129087731189,0.873684559939255,NA,TRUE,"1","1","1","0.999999999966019",16
"3","chrna7a",-1.46827148440931,0.191721631655744,-0.519734307389712,1,0.948537177019594,0.399010935308652,0,"Model failed to converge with max|grad| = 0.015408",FALSE,"NA","NA","NA","NA",16
"4","cln6a",-0.493261989826179,0.321792610683847,-0.486254404903031,0.296470885136606,0.00700758492314734,0.989178191793619,0.483453624153594,NA,TRUE,"1","1","1","0.999999999966019",16
"5","LOC118470268",0.853696413359276,0.31278237005847,-0.978809420776636,0.426637139355643,-1.83250583413591,0.0962798470168688,0.202128055167364,NA,TRUE,"1","1","1","0.999999999966019",16
"6","LOC111568352",-9.2920102137375,0.99999890224076,32.2694889136632,0.999994667998915,41.5614991274007,0.999992976928932,0.999999999938932,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",16
"7","rxfp3.3a2",-0.0520194588033651,0.984923771804215,-0.356635561646027,0.89470501100466,-0.304616102842662,0.910777193255456,0.989781420629178,NA,FALSE,"1","1","1","0.999999999966019",16
"8","rps17",0.400622213003541,0.286305507906502,-0.108512454586406,0.785271394708256,-0.509134667589946,0.157091274362429,0.319785371886306,NA,TRUE,"1","1","1","0.999999999966019",16
"9","LOC129347713",-89.3022443978062,0.999984909687522,-32.9897867005754,0.999994622027138,56.3124576972308,0.999993393263862,0.999999999798435,NA,TRUE,"1","1","1","0.999999999966019",16
"10","csnk1g1",0.0170246366752064,0.924637786265048,0.0662248220350641,0.703352017867855,0.0492001853598577,0.769339525971013,0.921245665810608,NA,TRUE,"1","1","1","0.999999999966019",16
"11","LOC111571203",-0.250963528158162,0.576999151211418,-0.0199225159158787,0.960574797575151,0.231041012242284,0.588428444168752,0.82580194669815,NA,FALSE,"1","1","1","0.999999999966019",16
"12","neo1a",0.0444838727654389,0.713183465301453,-0.0512025399406938,0.673416640050662,-0.0956864127061326,0.411971973368463,0.713952802767456,NA,TRUE,"1","1","1","0.999999999966019",16
"13","LOC129349243",-0.528962889858195,0.630066151122204,0.669719287889564,0.471776709350739,1.19868217774776,0.239274791123708,0.477139751637487,NA,FALSE,"1","1","1","0.999999999966019",16
"14","LOC111567962",-0.0977435295646241,0.582067334197842,-0.203927778233487,0.250543665926194,-0.106184248668863,0.542987210266734,0.516122254702082,NA,TRUE,"1","1","1","0.999999999966019",16
"15","LOC129347359",3326.6948553675,0.999473789217994,3293.47370904468,0.99962782685963,-33.2211463228217,0.999994634959886,0.999999782502372,NA,TRUE,"1","1","1","0.999999999966019",16
"16","bbs4",-0.018957515304892,0.951341906056163,0.158495787423731,0.582122814163748,0.177453302728623,0.532270624359271,0.781150946536003,NA,TRUE,"1","1","1","0.999999999966019",16
"17","scamp2l",-0.355582370902498,0.649663227250578,0.0282601016536009,0.968100245636178,0.383842472556099,0.606799778879903,0.85960450694099,NA,FALSE,"1","1","1","0.999999999966019",16
"18","LOC129347348",-32.7274798901404,0.999994469703404,0.405798017478632,0.742248741022411,33.133277907619,0.999994401131568,0.947356310111311,NA,TRUE,"1","1","1","0.999999999966019",16
"19","myo9aa",0.673794626676342,0.190316637558768,0.632092272432523,0.207495903783523,-0.0417023542438189,0.916705771900008,0.376120151048543,NA,TRUE,"1","1","1","0.999999999966019",16
"20","senp8",-1.66809965071119,0.130195929330192,-0.813220446771963,0.27247200602685,0.854879203939225,0.46140483799647,0.242792619480972,NA,TRUE,"1","1","1","0.999999999966019",16
"21","LOC111580711",0.861760944432227,0.155008270238136,-0.0954536345342859,0.889087332391098,-0.957214578966513,0.0885738494137518,0.151795520434141,NA,TRUE,"1","1","1","0.999999999966019",16
"22","anp32a",-0.540537483600943,0.465097303442036,0.422221199429265,0.45182313701439,0.962758683030209,0.14943310158115,0.331992036315199,NA,TRUE,"1","1","1","0.999999999966019",16
"23","coro2ba",-0.182214981234362,0.547696589710158,-0.635469743227785,0.044354605823092,-0.453254761993422,0.156032211200174,0.123024009899257,NA,TRUE,"1","1","1","0.999999999966019",16
"24","itga11a",-0.939637534783721,0.087443388107254,-0.216552360829505,0.612921236711769,0.723085173954216,0.184942670147682,0.227867610866584,NA,FALSE,"1","1","1","0.999999999966019",16
"25","LOC111588606",4.88880870077855,0.999999435118803,34.1980485288922,0.99999459061202,29.3092398281136,0.999995041176801,0.999999999957705,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",16
"26","LOC111564424",1.04074949234282,0.370168476399237,0.817890418163938,0.481381637369868,-0.222859074178877,0.787062100091739,0.668405678021664,NA,TRUE,"1","1","1","0.999999999966019",16
"27","LOC129349160",-0.0594021288598618,0.966663286450161,-31.2509194423297,0.958730648169669,-31.1915173134698,0.958809018629305,0.997792890789782,NA,TRUE,"1","1","1","0.999999999966019",16
"28","LOC111564416",-0.758666275840235,0.385334303572233,0.262107016543563,0.681309607447645,1.0207732923838,0.20737981000679,0.451149161528591,NA,TRUE,"1","1","1","0.999999999966019",16
"29","cpeb1b",0.91652344315264,0.090925434068392,0.0870016314822941,0.877813721711846,-0.829521811670345,0.089531736137911,0.128873678338182,NA,FALSE,"1","1","1","0.999999999966019",16
"30","LOC111564421",32.6133566338123,0.999994841275834,33.7712472965122,0.999994658122698,1.15789066269986,0.301833563026965,0.58681962220368,NA,TRUE,"1","1","1","0.999999999966019",16
"31","LOC111564418",-0.900426297198956,0.0984715846991209,-0.349205187866135,0.421314262577135,0.551221109332821,0.316874043359492,0.25117411577792,NA,TRUE,"1","1","1","0.999999999966019",16
"32","LOC111564417",-0.24471746407527,0.820288953780254,-0.000451914734317275,0.999632452076373,0.244265549340953,0.813657881099789,0.966409966971596,NA,FALSE,"1","1","1","0.999999999966019",16
"33","LOC111564410",-0.190131813973532,0.720044478991876,0.397118439040354,0.37666509699215,0.587250253013886,0.208282342176297,0.400408597618269,NA,TRUE,"1","1","1","0.999999999966019",16
"34","cars1",-0.644240499800996,0.117387611852105,0.199856711761177,0.534171369970608,0.844097211562173,0.0273156800194965,0.0870809000281459,NA,TRUE,"1","1","1","0.999999999966019",16
"35","pex16",0.734391730245018,0.184891648125466,0.391814221897447,0.486294679061866,-0.34257750834757,0.449800560892632,0.401435402811454,NA,TRUE,"1","1","1","0.999999999966019",16
"36","arfgap2",-0.232422925451673,0.367077147056854,-0.258076122112305,0.297844907917041,-0.0256531966606329,0.91988800653604,0.526071905203489,NA,TRUE,"1","1","1","0.999999999966019",16
"37","LOC118469870",-32.572465477042,0.999994487476551,-0.990671740602179,0.420653901955529,31.5817937364398,0.999994655136601,0.723073915726432,NA,TRUE,"1","1","1","0.999999999966019",16
"38","glceb",-0.470878576015414,0.0181998202840516,-0.342758026896227,0.0757190602319475,0.128120549119187,0.522679819138728,0.0469326887636053,NA,TRUE,"1","1","1","0.999999999966019",16
"39","paqr5b",522.819853519118,0.999917301262851,522.853507998544,0.999917295939444,0.0336544794257443,0.994936409388169,0.999979856991199,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",16
"40","LOC111564414",-30.6398326109091,0.999994097803217,-0.283588141407151,0.841690058083921,30.3562444695019,0.999994152431225,0.980251146208472,NA,TRUE,"1","1","1","0.999999999966019",16
"41","tle3b",0.318081129839928,0.146331252168934,0.115952250192763,0.599547518949592,-0.202128879647165,0.314920296617922,0.322246354780691,NA,TRUE,"1","1","1","0.999999999966019",16
"42","LOC129348677",-667.341947689429,0.999887232414421,-33.6845056495685,0.999994560129795,633.657442039861,0.999926020083928,0.99999998998922,NA,TRUE,"1","1","1","0.999999999966019",16
"43","uacab",1.7764905580194,0.141768285208725,1.09823053875764,0.375477388744718,-0.678260019261759,0.416882265507328,0.31661101439924,NA,FALSE,"1","1","1","0.999999999966019",16
"44","LOC111564639",-0.422757816868029,0.170340734696162,-0.291983865556222,0.319147845353006,0.130773951311807,0.668605126138942,0.363584007126888,NA,FALSE,"1","1","1","0.999999999966019",16
"45","LOC129348555",18.849166430457,0.999997823317748,51.0878070599013,0.999991919019321,32.2386406294443,0.999994552307568,0.999999999925403,NA,TRUE,"1","1","1","0.999999999966019",16
"46","rxfp3.3a1",-33.8882241550463,0.999994273560588,0.4159088143089,0.736490251713394,34.3041329693552,0.999994203280227,0.944955226779961,NA,TRUE,"1","1","1","0.999999999966019",16
"47","pias1a",-0.114949198673164,0.654103399884388,0.319195735724598,0.168474261538985,0.434144934397762,0.0605082836846856,0.133760375828693,NA,TRUE,"1","1","1","0.999999999966019",16
"48","skor1a",31.6992656468753,0.999994596132901,32.1504916480242,0.999994519211077,0.451226001148917,0.605376411655457,0.87504370885231,NA,TRUE,"1","1","1","0.999999999966019",16
"49","map2k5",-0.317761035055838,0.214176037235491,-0.630292129061303,0.0156738862967598,-0.312531094005465,0.251041817635927,0.0530205442803232,NA,TRUE,"1","1","1","0.999999999966019",16
"50","smad3a",-22.8008638107783,0.98223540660925,-0.350785001601529,0.715921257951843,22.4500788091768,0.982508656111049,0.935703582934262,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA","NA","NA","NA",16
"51","tmem208",1.02176188195786,0.217991786729042,1.39898831998144,0.0746609518048189,0.377226438023581,0.472318948912823,0.195927637479839,NA,FALSE,"1","1","1","0.999999999966019",16
"52","slc39a1",-0.0628891033286286,0.96868195298421,0.921760267342418,0.497008385640786,0.984649370671047,0.469323469162082,0.685514758420501,NA,FALSE,"1","1","1","0.999999999966019",16
"53","LOC111565738",0.195121518878306,0.54408929062673,-0.126331380280655,0.700396238053211,-0.321452899158961,0.299432141242536,0.57752850074291,NA,TRUE,"1","1","1","0.999999999966019",16
"54","LOC111565745",-0.688595111740675,0.603075606724921,0.440855804261556,0.700884198900642,1.12945091600223,0.365794784941758,0.663999396516108,NA,FALSE,"1","1","1","0.999999999966019",16
"55","mibp2",-0.556671669274867,0.341005063595495,-0.319171838197884,0.537294230726809,0.237499831076984,0.68397891001839,0.620856291370427,NA,TRUE,"1","1","1","0.999999999966019",16
"56","bloc1s6",-0.173921012187818,0.673153351841489,0.109412341890849,0.767805898996104,0.283333354078668,0.459892114525783,0.761031001371344,NA,TRUE,"1","1","1","0.999999999966019",16
"57","slc30a4",-0.687704462116848,0.365963902910694,0.116288864143701,0.856218812784026,0.803993326260549,0.273383277792133,0.528733780774759,NA,FALSE,"1","1","1","0.999999999966019",16
