"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",-0.0543949499236592,0.51467077912762,0.00056261548877551,0.994496493557772,0.0549575654124347,0.501880125830802,0.748702620419551,NA,TRUE,"1","1","1","0.999999999898883",3
"2","trip4",-0.0491325157499351,0.713273698556005,-0.019059525612773,0.883031256894531,0.0300729901371621,0.817968659943047,0.933736113440143,NA,FALSE,"1","1","1","0.999999999898883",3
"3","chrna7a",-0.13609916008004,0.779307249877518,0.507210967645631,0.241484888973563,0.64331012772567,0.153240443812687,0.290160160901056,NA,FALSE,"1","1","1","0.999999999898883",3
"4","cln6a",-0.405881936796094,0.0213600005039431,-0.104155339179001,0.505677292215923,0.301726597617094,0.0811465198597936,0.0637434571108595,NA,TRUE,"1","1","1","0.999999999898883",3
"5","LOC118470268",-0.0878548584115092,0.797722908271743,-0.0380640889077878,0.905501997403331,0.0497907695037214,0.880427317875519,0.967619517637997,NA,FALSE,"1","1","1","0.999999999898883",3
"6","calml4a",-2.81144219566798,0.00778043098239539,-0.719422470711961,0.117921181544948,2.09201972495602,0.0514843997878059,0.015711023385817,NA,FALSE,"1","1","1","0.730491185131216",3
"7","LOC111568352",0.099435069083673,0.681281389348854,0.315783391926071,0.157629634557772,0.216348322842398,0.324638106917274,0.332401274492825,NA,FALSE,"1","1","1","0.999999999898883",3
"8","rxfp3.3a2",-0.485691123496073,0.342434203227137,-0.400188321715248,0.406314239690253,0.0855028017808256,0.868014806521749,0.578578284452829,NA,FALSE,"1","1","1","0.999999999898883",3
"9","rps17",-0.40996339316699,0.0765332195159926,-0.48596749793621,0.0313591690973668,-0.07600410476922,0.757449575622755,0.0625621489994194,NA,FALSE,"1","1","1","0.999999999898883",3
"10","LOC129347713",-0.966565208855557,0.48027076935776,-0.0295365376285968,0.97854503100571,0.93702867122696,0.483661110150372,0.743864402424984,NA,FALSE,"1","1","1","0.999999999898883",3
"11","csnk1g1",0.0291405760524813,0.789180791284051,-0.0490136666162506,0.645031728997135,-0.0781542426687318,0.460988447066825,0.75595067543718,NA,TRUE,"1","1","1","0.999999999898883",3
"12","LOC111571203",0.0934951574365298,0.632475202861991,-0.123871274141273,0.525941283287194,-0.217366431577802,0.258535577112267,0.526034958939332,NA,TRUE,"1","1","1","0.999999999898883",3
"13","neo1a",-0.0908682305097186,0.329589025041278,0.0144477000761874,0.874586600831508,0.105315930585906,0.249163060055829,0.464827268585682,NA,FALSE,"1","1","1","0.999999999898883",3
"14","LOC129349243",0.397187228556136,0.425208212428888,-0.200260455871901,0.710558121434452,-0.597447684428037,0.230252692703745,0.460886715163501,NA,TRUE,"1","1","1","0.999999999898883",3
"15","LOC111567962",-0.0245966626737727,0.86846030825694,0.00833542544727246,0.953646060384423,0.0329320881210452,0.819439296991926,0.972822357817181,NA,FALSE,"1","1","1","0.999999999898883",3
"16","LOC129347359",8133.19096486019,0.99760976226005,8101.46149248506,0.998330504160419,-31.7294723751343,0.999990828998489,0.999995512765169,NA,TRUE,"1","1","1","0.999999999898883",3
"17","bbs4",0.198975495515926,0.10744767835462,0.136483135109496,0.259956315042135,-0.0624923604064306,0.591971269786403,0.262060596165244,NA,FALSE,"1","1","1","0.999999999898883",3
"18","scamp2l",0.36296441658816,0.0619315787421906,0.268882352482729,0.157938658905058,-0.094082064105431,0.593413256636549,0.161463357708412,NA,FALSE,"1","1","1","0.999999999898883",3
"19","LOC129347348",-0.0925399884004415,0.922458873050377,0.902432641701637,0.250407639840431,0.994972630102078,0.232399132260147,0.35058813437951,NA,FALSE,"1","1","1","0.999999999898883",3
"20","myo9aa",-0.0175955310496473,0.938614723553696,0.202520276792291,0.336208313387399,0.220115807841939,0.300943405200867,0.494135399846623,NA,FALSE,"1","1","1","0.999999999898883",3
"21","senp8",-0.552240343881784,0.35519279782435,0.192459960742737,0.709437070967373,0.744700304624521,0.187930360205219,0.415028701394051,NA,FALSE,"1","1","1","0.999999999898883",3
"22","LOC111580711",0.424457760802768,0.106415597489307,-0.123458433273265,0.661168423995726,-0.547916194076033,0.0333244112054004,0.0750998318507622,NA,TRUE,"1","1","1","0.999999999898883",3
"23","anp32a",-0.241899310792941,0.474474353676419,0.370611784242878,0.187489223473738,0.612511095035818,0.0454207190713417,0.107262401456786,NA,TRUE,"1","1","1","0.999999999898883",3
