"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.0330077417705613,0.865361647805502,0.0770716915654961,0.702304972508789,0.0440639497949347,0.822658389504117,0.929178218111031,NA,TRUE,"1","1","1","0.999999999981284",23
"2","trip4",0.413111629890419,0.406564235722585,0.592558127106698,0.230680923792558,0.179446497216279,0.698346599649637,0.479213890885253,NA,FALSE,"1","1","1","0.999999999981284",23
"3","cln6a",1.14192925396014,0.163852961415422,-0.0273362178090091,0.97857857823816,-1.16926547176915,0.155786383627505,0.201283704356867,NA,TRUE,"1","1","1","0.999999999981284",23
"4","LOC118470268",1.51143879714171,0.173413877076104,1.08807063998892,0.353063851008155,-0.42336815715279,0.575633363700654,0.386694368391097,NA,TRUE,"1","1","1","0.999999999981284",23
"5","calml4a",-76.0251899181119,0.999990826473913,-0.531435146071337,0.825750567040384,75.4937547720406,0.999990890599162,0.976057210846512,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",23
"6","LOC111568352",0.583437076696608,0.636702972828285,-31.6470246837115,0.9256196370782,-32.2304617604081,0.924252551668337,0.89050634200633,NA,TRUE,"1","1","1","0.999999999981284",23
"7","rxfp3.3a2",723.982336480158,0.999914354264913,689.093471246513,0.99994569254501,-34.8888652336453,0.999996313106743,0.999999994228278,NA,TRUE,"1","1","1","0.999999999981284",23
"8","rps17",0.465817969154734,0.379178859212864,0.264432727346421,0.639210986339755,-0.201385241808314,0.682604707705846,0.677692814875479,NA,TRUE,"1","1","1","0.999999999981284",23
"9","csnk1g1",0.182199842436554,0.665443999082402,-0.288708774617485,0.547486336626074,-0.47090861705404,0.310560859893087,0.597972370357523,NA,FALSE,"1","1","1","0.999999999981284",23
"10","LOC111571203",-0.467884873553541,0.439040504961762,-0.0857340974030365,0.878148307740159,0.382150776150504,0.52994860134544,0.722929894934764,NA,TRUE,"1","1","1","0.999999999981284",23
"11","neo1a",0.0264528047148562,0.882348781793201,-0.0342023081479108,0.856931066159779,-0.060655112862767,0.745673156472545,0.948755515815631,NA,TRUE,"1","1","1","0.999999999981284",23
"12","LOC129349243",133.167626797553,0.999984246522693,100.218963066549,0.999992129753324,-32.948663731004,0.99999654024551,0.999999999795685,NA,TRUE,"1","1","1","0.999999999981284",23
"13","LOC111567962",0.323152172090706,0.207267974402274,0.320111289183407,0.225230744090855,-0.00304088290729842,0.990140794175584,0.372830340729831,NA,TRUE,"1","1","1","0.999999999981284",23
"14","LOC129347359",0.653318601913796,0.999999944328318,32.6730404915758,0.99999613484137,32.019721889662,0.999996066328361,0.999999999976114,NA,TRUE,"1","1","1","0.999999999981284",23
"15","bbs4",0.360692201468456,0.337589285512402,0.465406414671318,0.218102734002766,0.104714213202862,0.758384707446839,0.449805572479184,NA,TRUE,"1","1","1","0.999999999981284",23
"16","scamp2l",0.59117144600685,0.501745789664209,1.30789595478409,0.105903417943399,0.716724508777243,0.259532356945492,0.210502474218756,NA,TRUE,"1","1","1","0.999999999981284",23
"17","LOC129347348",-34.1707156637258,0.99999587681462,-0.036268978215454,0.971468855562872,34.1344466855103,0.999995881190991,0.999360597156821,NA,TRUE,"1","1","1","0.999999999981284",23
"18","myo9aa",0.27889941958978,0.533080332126233,-0.606370859841656,0.262011215295784,-0.885270279431436,0.0860302523270249,0.229033502251655,NA,FALSE,"1","1","1","0.999999999981284",23
"19","senp8",-38.6514615293631,0.999995336148571,-0.70897738566805,0.565187609631008,37.9424841436951,0.999995421696829,0.847554045843707,NA,TRUE,"1","1","1","0.999999999981284",23
"20","LOC111580711",0.679394059595414,0.228187317646814,0.176642722902305,0.779636560297086,-0.502751336693109,0.349844197271894,0.414890919851258,NA,TRUE,"1","1","1","0.999999999981284",23
