"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",-0.0685551852113986,0.659273173434286,-0.055041251505465,0.715839399367738,0.0135139337059337,0.924454090077876,0.898793149456248,NA,TRUE,"1","1","1","0.99999999997013",17
"2","trip4",0.0132352869790689,0.949395941471201,-0.00435976902112016,0.982931276448358,-0.017595056000189,0.924650424429236,0.995309269416409,NA,TRUE,"1","1","1","0.99999999997013",17
"3","chrna7a",0.502479338370111,0.313181992868155,0.21047412463897,0.67614485159792,-0.292005213731141,0.507577361429552,0.582221347053976,NA,FALSE,"1","1","1","0.99999999997013",17
"4","cln6a",-0.413486627438999,0.210905202107913,-0.401706265610302,0.205270472054032,0.0117803618286965,0.971047719727735,0.347202698529199,NA,TRUE,"1","1","1","0.99999999997013",17
"5","LOC118470268",0.56682888915283,0.502282018302372,0.180763378009896,0.836102465859542,-0.386065511142934,0.570131063502796,0.750959557717802,NA,TRUE,"1","1","1","0.99999999997013",17
"6","calml4a",-0.354575445450572,0.802755890868624,0.168789300423937,0.890915388440676,0.523364745874509,0.670529833299243,0.913468318417037,NA,TRUE,"1","1","1","0.99999999997013",17
"7","LOC111568352",-0.0240793069444544,0.97985698133218,-0.943616244566205,0.35390771562251,-0.919536937621751,0.3596020693226,0.579113698149003,NA,FALSE,"1","1","1","0.99999999997013",17
"8","rxfp3.3a2",17.5236193125814,0.99999806398214,49.2035517191491,0.999992763936944,31.6799324065677,0.999994697167301,0.999999999936791,NA,TRUE,"1","1","1","0.99999999997013",17
"9","rps17",0.544339080556149,0.358238754216507,0.614062910510352,0.287637494430927,0.0697238299542031,0.890741412302232,0.538639750262487,NA,FALSE,"1","1","1","0.99999999997013",17
"10","LOC129347713",-253.834838135775,0.999957641115498,-32.1005627811879,0.999994502289446,221.734275354587,0.999973498167445,0.999999998567041,NA,TRUE,"1","1","1","0.99999999997013",17
