"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",-0.48206293743973,0.443869409524398,-0.934051317345392,0.0748574812590539,-0.451988379905662,0.416884232193022,0.198326436061208,NA,TRUE,"1","1","1","0.99999999999814",26
"2","trip4",0.0382465516894586,0.962659990233937,-0.661423994756638,0.370278977064617,-0.699670546446096,0.297904062327642,0.490639073430194,NA,TRUE,"1","1","1","0.99999999999814",26
"3","chrna7a",34.5259838659117,0.999998768519634,35.7217603940332,0.999998725868414,1.19577652812149,0.304779962314568,0.590620841557322,NA,TRUE,"1","1","1","0.99999999999814",26
"4","LOC111568352",34.9439482712756,0.999998753611588,34.7070199030528,0.999998762062401,-0.23692836822287,0.893230061139324,0.991033185725488,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",26
"5","rps17",49.0526994518515,0.999998773154676,83.4334610196753,0.99999702407701,34.3807615678238,0.999998793915169,0.999999999991902,NA,TRUE,"1","1","1","0.99999999999814",26
"6","csnk1g1",1.22364902845504,0.319521912475883,0.510573044591614,0.656882132257763,-0.713075983863423,0.348702219940645,0.515238867939105,NA,TRUE,"1","1","1","0.99999999999814",26
"7","LOC111571203",-33.6139542011818,0.99999844884739,-0.401860243093162,0.749518520235816,33.2120939580886,0.999998467391669,0.950309042946043,NA,TRUE,"1","1","1","0.99999999999814",26
"8","neo1a",1.44597075560417,0.115196394043557,1.59929090753674,0.0541164125598432,0.15332015193257,0.775576644239631,0.156517018611186,NA,TRUE,"1","1","1","0.99999999999814",26
"9","LOC129349243",-14.417131676076,0.999999647238787,30.3720380058452,0.999998916683486,44.7891696819211,0.999998493815482,0.999999999997296,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",26
"10","LOC111567962",-0.239469565688947,0.792144825476136,-0.967183409109495,0.214265438378756,-0.727713843420548,0.368814296532669,0.408158791347317,NA,TRUE,"1","1","1","0.99999999999814",26
"11","bbs4",13.3311157922304,0.999999673811638,49.4781119436351,0.99999823520385,36.1469961514047,0.999998784437257,0.999999999996393,NA,TRUE,"1","1","1","0.99999999999814",26
"12","scamp2l",24.202337823401,0.9999994039224,57.8307099717484,0.999997937281551,33.6283721483474,0.999998854978207,0.999999999995629,NA,TRUE,"1","1","1","0.99999999999814",26
"13","myo9aa",57.6740922422215,0.999998588818971,93.7802899360244,0.999996655024047,36.1061976938029,0.99999878580924,0.999999999990054,NA,TRUE,"1","1","1","0.99999999999814",26
"14","senp8",-3.23327844613176,0.999999919258716,32.5882707774912,0.999998784929646,35.8215492236229,0.99999879538149,0.999999999997701,NA,TRUE,"1","1","1","0.99999999999814",26
"15","anp32a",-0.357480844634165,0.835200145879669,-0.83719207546589,0.579730487523256,-0.479711230831725,0.748921230018935,0.849993065161726,NA,FALSE,"1","1","1","0.99999999999814",26
"16","coro2ba",0.0614745107557696,0.953667287349651,-0.555312000515714,0.550457886708386,-0.616786511271484,0.462435817750953,0.704032991695737,NA,TRUE,"1","1","1","0.99999999999814",26
"17","itga11a",35.7950093799224,0.999998723255753,33.782747292609,0.999998795029559,-2.01226208731335,0.116402071054395,0.291551677646349,NA,TRUE,"1","1","1","0.99999999999814",26
"18","LOC111564424",40.4436513419136,0.999999010416787,77.7977035873994,0.999997225094442,37.3540522454859,0.999998743845989,0.999999999992713,NA,TRUE,"1","1","1","0.99999999999814",26
"19","LOC129349160",24.6930763870294,0.999999395804952,59.16816647775,0.999997889576859,34.4750900907206,0.999998840660648,0.999999999995446,NA,TRUE,"1","1","1","0.99999999999814",26
"20","LOC111564416",1646.19692756937,0.999941283086924,1610.46519916555,0.999951609148219,-35.7317284038279,0.999998007375165,0.999999997289083,NA,TRUE,"1","1","1","0.99999999999814",26
"21","LOC111564418",-2746.18204629909,0.999907650512362,-35.001010344125,0.999998004256731,2711.18103595496,0.999921467982233,0.99999999329866,NA,TRUE,"1","1","1","0.99999999999814",26
"22","LOC111564417",27.9283239578478,0.999999316644278,121.256609946681,0.999995674992637,93.3282859888332,0.99999686152656,0.999999999977572,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",26
"23","LOC111564410",-1.2085451351705,0.999999965735927,33.5429154925025,0.999998437791241,34.751460627673,0.999998758127331,0.999999999996872,NA,TRUE,"1","1","1","0.99999999999814",26
"24","ccnb2",-7.25240052909967,0.999999822546838,34.6772035333738,0.999998763125897,41.9296040624735,0.999998589977869,0.999999999997237,NA,TRUE,"1","1","1","0.99999999999814",26
"25","cars1",-34.0805234590604,0.999998625708591,0.0993040757845504,0.932755391777756,34.1798275348449,0.999998621704171,0.996446451644226,NA,TRUE,"1","1","1","0.99999999999814",26
"26","pex16",-33.9735142861811,0.99999808174591,-2.18932293222209,0.0886954444561997,31.784191353959,0.999998205362138,0.234817593148868,NA,TRUE,"1","1","1","0.99999999999814",26
"27","arfgap2",31.9278035233934,0.99999651541075,30.845754109392,0.999996633505242,-1.08204941400132,0.322768203522089,0.613332440070799,NA,TRUE,"1","1","1","0.99999999999814",26
"28","glceb",22.1207777288,0.999530212135342,21.0601347135364,0.999552737435729,-1.06064301526367,0.279155332759578,0.55677231659009,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",26
"29","LOC111564414",35.3169715569142,0.999998443545205,33.9236658830989,0.999998504949601,-1.39330567381527,0.0399280176417882,0.121180952802137,NA,TRUE,"1","1","1","0.99999999999814",26
