"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.0241483243027864,0.885013345946058,0.150397466495798,0.336978901467585,0.126249142193012,0.434544875812159,0.584141435119729,NA,FALSE,"1","1","1","0.999999999940062",9
"2","trip4",-0.0645666499872546,0.752293605502865,0.123622386551568,0.497701489775545,0.188189036538823,0.335511032659539,0.600146952019284,NA,FALSE,"1","1","1","0.999999999940062",9
"3","chrna7a",-0.773248846265622,0.339365428015754,-0.164519138275298,0.803324223284648,0.608729707990324,0.446199628543417,0.62427855762108,NA,FALSE,"1","1","1","0.999999999940062",9
"4","cln6a",-0.104560637933243,0.78637258062581,-0.46942548025295,0.221636047597034,-0.364864842319708,0.376292236998775,0.456119462497893,NA,FALSE,"1","1","1","0.999999999940062",9
"5","LOC118470268",1.07085620234681,0.429733505925514,1.90703291033435,0.113357691290127,0.836176707987541,0.382720524631371,0.248951178408088,NA,FALSE,"1","1","1","0.999999999940062",9
"6","calml4a",0.268891776346663,0.789692274472367,-31.2207588383357,0.917650986596176,-31.4896506146824,0.916944264635335,0.959865265104471,NA,TRUE,"1","1","1","0.999999999940062",9
"7","LOC111568352",-0.257185675316307,0.556606130458293,-0.089706654434842,0.813605685815749,0.167479020881465,0.702084112004355,0.841106800010834,NA,TRUE,"1","1","1","0.999999999940062",9
"8","rxfp3.3a2",0.513809816746459,0.353002470214907,-31.6000061887246,0.932649485771039,-32.1138160054711,0.931557015184342,0.647282342708348,NA,TRUE,"1","1","1","0.999999999940062",9
"9","rps17",0.381668912476023,0.263921318872562,-0.225233988810384,0.53488539682253,-0.606902901286407,0.0920582478635051,0.22553014864493,NA,TRUE,"1","1","1","0.999999999940062",9
"10","LOC129347713",0.267388272417844,0.790637018176032,-0.745526000793877,0.544340445171303,-1.01291427321172,0.410468683482811,0.710457911545546,NA,TRUE,"1","1","1","0.999999999940062",9
"11","csnk1g1",0.116336378082623,0.56147667077112,-0.0843228746113397,0.662307179167531,-0.200659252693963,0.319209695755432,0.608055857904537,NA,TRUE,"1","1","1","0.999999999940062",9
"12","LOC111571203",-0.791292092072047,0.0816457511486834,-0.214157828644977,0.531832297682684,0.577134263427069,0.210830888340179,0.219605097459711,NA,TRUE,"1","1","1","0.999999999940062",9
"13","neo1a",0.00549990291864144,0.977854240009698,0.295616701340213,0.108302576183168,0.290116798421572,0.12961763025787,0.184359099480754,NA,FALSE,"1","1","1","0.999999999940062",9
"14","LOC129349243",-1.36700386520114,0.214753379727251,-0.996536565273986,0.237535836060764,0.370467299927151,0.763388757364089,0.300685734992831,NA,TRUE,"1","1","1","0.999999999940062",9
"15","LOC111567962",-0.441934440282547,0.0649416280654322,-0.336012962694021,0.116425106571974,0.105921477588527,0.661648182046486,0.126639750795939,NA,FALSE,"1","1","1","0.999999999940062",9
"16","bbs4",0.0883350803085863,0.73794458738955,0.197884332963223,0.40512028717369,0.109549252654637,0.661618289807486,0.703542473889569,NA,TRUE,"1","1","1","0.999999999940062",9
"17","scamp2l",-0.370785485961707,0.459091137172565,-0.422071452658007,0.356763068237568,-0.0512859666962997,0.922190414650753,0.602975712058309,NA,FALSE,"1","1","1","0.999999999940062",9
"18","LOC129347348",-31.1885759242123,0.999993299929661,-0.0412597950000643,0.967374368787432,31.1473161292123,0.999993308793276,0.999163880645685,NA,TRUE,"1","1","1","0.999999999940062",9
"19","myo9aa",-0.611447602404356,0.124046881332616,-0.849081328533942,0.0260379371254756,-0.237633726129587,0.580560116348418,0.0645872107447158,NA,FALSE,"1","1","1","0.999999999940062",9
"20","senp8",0.927168314814427,0.331493190009917,-0.0892728508683681,0.933478215000241,-1.01644116568279,0.282996432233752,0.463661891563706,NA,FALSE,"1","1","1","0.999999999940062",9
"21","LOC111580711",-0.0217382721914893,0.967601887497892,0.747935723674492,0.0851591292701763,0.769673995865981,0.101362356527858,0.114062465846095,NA,FALSE,"1","1","1","0.999999999940062",9
"22","anp32a",0.0552402145878654,0.889078089640425,-0.847653376941094,0.0709764983857695,-0.902893591528959,0.0616974543489911,0.129717965994709,NA,TRUE,"1","1","1","0.999999999940062",9
"23","coro2ba",0.110039964608416,0.616175638275699,-0.262239323700376,0.221387518933591,-0.372279288308792,0.0943548135788013,0.222718991208177,NA,FALSE,"1","1","1","0.999999999940062",9
"24","itga11a",0.0768407265182384,0.913509627241962,-0.611629881315874,0.394922419097162,-0.688470607834113,0.348839350225617,0.590248304095984,NA,FALSE,"1","1","1","0.999999999940062",9
"25","LOC111588606",0.271237930936347,0.878828676678392,0.524622163226392,0.747270050491472,0.253384232290045,0.875389192321844,0.948948829464734,NA,FALSE,"1","1","1","0.999999999940062",9
"26","LOC111564424",-0.160870418021119,0.861258305415427,0.417644609944727,0.571683155061176,0.578515027965846,0.493660351909499,0.74160619148065,NA,TRUE,"1","1","1","0.999999999940062",9
