"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.0754828911315202,0.68134166028273,0.0960770387966982,0.591296763524597,0.0205941476651781,0.905119196264793,0.85731805173738,NA,TRUE,"1","1","1","0.999999999965908",15
"2","trip4",0.670235924384932,0.0629186273474189,0.594393516848706,0.0990185753805715,-0.0758424075362256,0.817725410543421,0.139254033872858,NA,FALSE,"1","1","1","0.999999999965908",15
"3","chrna7a",-0.424483022193449,0.638567083633118,-0.0446567151522261,0.958390223685791,0.379826307041222,0.657038418827699,0.871995498484245,NA,FALSE,"1","1","1","0.999999999965908",15
"4","cln6a",-0.17073586604408,0.660732753870835,0.000507782544067969,0.998860278562433,0.171243648588148,0.640078666402936,0.876082571120871,NA,TRUE,"1","1","1","0.999999999965908",15
"5","LOC118470268",-0.0565838404468503,0.918634001838799,0.402304265346595,0.407878647421112,0.458888105793446,0.343045328789157,0.554083530652756,NA,TRUE,"1","1","1","0.999999999965908",15
"6","calml4a",0.308575499028161,0.742021312272126,0.837344700788258,0.321798947872024,0.528769201760096,0.472975257743556,0.556317252793557,NA,TRUE,"1","1","1","0.999999999965908",15
"7","LOC111568352",0.279642531381021,0.289463876191702,0.0426254479812249,0.872672456361804,-0.237017083399796,0.333210983477435,0.491933377399049,NA,TRUE,"1","1","1","0.999999999965908",15
"8","rps17",0.050277342955894,0.893510021348828,-0.130545235170664,0.723595810067126,-0.180822578126558,0.61751777200454,0.874936124737526,NA,TRUE,"1","1","1","0.999999999965908",15
"9","LOC129347713",-0.480021095436404,0.603659240688143,-0.710688698595186,0.442469073434156,-0.230667603158782,0.819468144003773,0.725308927711327,NA,TRUE,"1","1","1","0.999999999965908",15
"10","csnk1g1",-0.427249175082709,0.200505189613128,0.0213840302517485,0.941547804870031,0.448633205334457,0.156238238140137,0.316623801417545,NA,TRUE,"1","1","1","0.999999999965908",15
"11","LOC111571203",-0.984714524857096,0.106383715689819,-0.107697392203019,0.812476686326147,0.877017132654076,0.140901081085278,0.245171422418109,NA,TRUE,"1","1","1","0.999999999965908",15
