"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",-0.0345404562216705,0.826281869209109,-0.0415799140101688,0.786957833689873,-0.00703945778849836,0.960028161471544,0.961532345966024,NA,TRUE,"1","1","1","0.999999999964445",14
"2","trip4",0.0271658271492669,0.896149343055958,0.398952594866783,0.0425122115490609,0.371786767717516,0.0351508933307983,0.0452386067851539,NA,TRUE,"1","1","1","0.999999999964445",14
"3","chrna7a",-29.4059048078977,0.999988681312712,-20.5031222318575,0.999236169147988,8.90278257604021,0.999996573394542,0.999999541668549,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",14
"4","cln6a",-0.0453189601352924,0.902791457866771,0.0782684449943592,0.822248662107865,0.123587405129652,0.704761430311802,0.927676504170227,NA,TRUE,"1","1","1","0.999999999964445",14
"5","LOC118470268",0.743674320439589,0.456191712855601,0.561562147074272,0.576479399033852,-0.182112173365317,0.825555086052439,0.754598273734954,NA,FALSE,"1","1","1","0.999999999964445",14
"6","calml4a",-0.769087244866522,0.359575289534955,-1.3969297496366,0.135499529873832,-0.62784250477008,0.528406160358159,0.304751972998387,NA,FALSE,"1","1","1","0.999999999964445",14
"7","LOC111568352",0.0620177200143626,0.918597831900204,0.374916231570657,0.500682257087782,0.312898511556294,0.52875142605882,0.727996481947157,NA,TRUE,"1","1","1","0.999999999964445",14
"8","rxfp3.3a2",-0.783613254259243,0.28968638784723,-0.173020612785806,0.772465178559501,0.610592641473436,0.382030445785606,0.554872376937002,NA,TRUE,"1","1","1","0.999999999964445",14
"9","rps17",-0.315997630187491,0.485548587563154,0.354849218896734,0.360755519500796,0.670846849084226,0.0872744850779612,0.21589403951571,NA,FALSE,"1","1","1","0.999999999964445",14
"10","LOC129347713",0.409219238165186,0.739657376901998,-32.1071076800023,0.92988583624896,-32.5163269181674,0.928994559127944,0.942581245850702,NA,TRUE,"1","1","1","0.999999999964445",14
"11","csnk1g1",0.0459003628979663,0.819271145078849,-0.140236946723338,0.484725560580689,-0.186137309621304,0.306877440771282,0.572877968446868,NA,TRUE,"1","1","1","0.999999999964445",14
"12","LOC111571203",-0.014585136728343,0.965690213337795,0.0912612540854038,0.775644649798731,0.105846390813747,0.719299416612114,0.926115408009852,NA,TRUE,"1","1","1","0.999999999964445",14
"13","neo1a",-0.147365093036025,0.537699073142719,0.00641420619994702,0.977552218358103,0.153779299235972,0.468771325331836,0.736111635349816,NA,TRUE,"1","1","1","0.999999999964445",14
"14","LOC129349243",1.10417285469667,0.326387105350233,-0.518391360167511,0.715093459488811,-1.62256421486418,0.148778054375437,0.275273249350841,NA,TRUE,"1","1","1","0.999999999964445",14
"15","LOC111567962",-0.181914604731849,0.339456436223941,-0.18055519327052,0.334761935821783,0.00135941146132867,0.993731177779518,0.55814806694529,NA,TRUE,"1","1","1","0.999999999964445",14
"16","LOC129347359",-32.0043309556037,0.999994326547538,0.167815744139413,0.891446662484702,32.1721466997431,0.999994296798607,0.990730665968591,NA,TRUE,"1","1","1","0.999999999964445",14
"17","bbs4",0.0508089347728536,0.887033989441868,0.295411947493461,0.392518815063886,0.244603012720607,0.437367206176877,0.62341181875467,NA,FALSE,"1","1","1","0.999999999964445",14
"18","scamp2l",0.607826851951619,0.109905158381577,-0.452916963814699,0.301105565633372,-1.06074381576632,0.00374481456423984,0.0114455320501056,NA,TRUE,"1","1","0.814379198769541","0.999999999964445",14
"19","LOC129347348",-0.21274340429834,0.896184735587649,0.016878571349447,0.991116752872401,0.229621975647787,0.878778036954235,0.98678354330215,NA,FALSE,"1","1","1","0.999999999964445",14
"20","myo9aa",-0.572662806076,0.307305932336663,0.0478651122599613,0.922581011262028,0.620527918335961,0.231352192015347,0.452039039596424,NA,FALSE,"1","1","1","0.999999999964445",14
"21","senp8",0.990164164082807,0.222553486658653,-0.0984549750181864,0.914977995543687,-1.08861913910099,0.119573941905634,0.209044075101758,NA,TRUE,"1","1","1","0.999999999964445",14
"22","LOC111580711",0.728027621468019,0.355222072378223,-0.906942905296242,0.358866034618956,-1.63497052676426,0.0548617690317009,0.145360963084063,NA,FALSE,"1","1","1","0.999999999964445",14
"23","anp32a",-0.173371936043688,0.714980005296567,-0.40657561787689,0.392593982812612,-0.233203681833202,0.612286226262139,0.690078100795487,NA,TRUE,"1","1","1","0.999999999964445",14
"24","coro2ba",-0.334941574115938,0.149478847525122,-0.0114370346891755,0.957265596400132,0.323504539426762,0.118423571543266,0.228160561534358,NA,TRUE,"1","1","1","0.999999999964445",14
"25","itga11a",-0.204688630402369,1,-0.267124639430485,1,-0.0624360090281159,1.09004455889052e-113,0,"Model failed to converge with max|grad| = 0.025712",FALSE,"NA","NA","NA","NA",14
"26","LOC111564424",0.130222938500796,0.908430178355571,0.189253849762059,0.862777791811174,0.0590309112612625,0.953190911650128,0.985054135142093,NA,FALSE,"1","1","1","0.999999999964445",14
"27","LOC129349160",6.71678156144266,0.999999239974843,40.2079041913873,0.999994086871376,33.4911226299446,0.999994067109036,0.999999999944893,NA,TRUE,"1","1","1","0.999999999964445",14
"28","LOC111564416",-0.0963596265110586,0.875983427081655,-0.346151004666154,0.575475828836375,-0.249791378155095,0.670693597819396,0.841106799734502,NA,TRUE,"1","1","1","0.999999999964445",14
"29","cpeb1b",-0.0829169901418371,0.808722040818237,-0.177888985136849,0.593480378947897,-0.0949719949950118,0.760540726469729,0.864490886716062,NA,TRUE,"1","1","1","0.999999999964445",14
"30","LOC111564421",-57.964758525857,0.999989731649312,0.592504564714731,0.665725683889057,58.5572630905717,0.999989626688215,0.910900735649463,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",14
"31","LOC111564418",0.414547529122452,0.420054204323157,0.0954828604097217,0.854908983537251,-0.31906466871273,0.459162840208427,0.651278395460741,NA,TRUE,"1","1","1","0.999999999964445",14
"32","LOC111564417",0.0905119231325933,0.867311069274423,-0.549705595557508,0.352783340531365,-0.640217518690101,0.235017560814646,0.466738514480913,NA,TRUE,"1","1","1","0.999999999964445",14
"33","LOC111564410",0.037728314646371,0.907753247645839,-0.0750831626601166,0.814964692649446,-0.112811477306488,0.699046930515444,0.92559941127421,NA,TRUE,"1","1","1","0.999999999964445",14
"34","LOC111564425",-313.92963735639,0.99994438794041,-32.5732433412626,0.999994321411378,281.356394015127,0.999965039956687,0.999999997545672,NA,TRUE,"1","1","1","0.999999999964445",14
"35","ccnb2",12.7308608231572,0.999998555675637,43.8116028404749,0.999993556897629,31.0807420173177,0.99999445842232,0.999999999943276,NA,TRUE,"1","1","1","0.999999999964445",14
"36","cars1",0.239727874560759,0.451732308344549,0.109576023760811,0.727031537276461,-0.130151850799948,0.627424104390502,0.742196898516574,NA,TRUE,"1","1","1","0.999999999964445",14
"37","pex16",-0.172899885577634,0.7280776069752,0.0310275563672959,0.946620304305995,0.20392744194493,0.648119760795673,0.893734250813624,NA,FALSE,"1","1","1","0.999999999964445",14
"38","arfgap2",-0.480761389360048,0.0751823704230833,-0.0136388905228704,0.955355392642524,0.467122498837177,0.061497428359806,0.118339223261872,NA,FALSE,"1","1","1","0.999999999964445",14
"39","LOC118469870",1.67790222178883,0.173664332733274,-0.545911739342054,0.723255004835519,-2.22381396113088,0.0700044172641749,0.118152589172596,NA,FALSE,"1","1","1","0.999999999964445",14
"40","glceb",-0.260499218023047,0.244525254160338,-0.0301545075765195,0.886384384254819,0.230344710446528,0.255392840951554,0.416928790697154,NA,FALSE,"1","1","1","0.999999999964445",14
"41","paqr5b",30.4812805529385,0.999995209885405,30.1748014752091,0.999995258048405,-0.306479077729394,0.874795639918616,0.987662584298195,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",14
"42","LOC111564414",33.9722776300888,0.999995003906537,33.023295986389,0.999995143467418,-0.948981643699865,0.27800413286664,0.55520909485696,NA,TRUE,"1","1","1","0.999999999964445",14
"43","tle3b",0.670627856468693,0.248518975201422,-0.08179953318932,0.895625479884481,-0.752427389658013,0.139823788025061,0.267330283675732,NA,FALSE,"1","1","1","0.999999999964445",14
"44","LOC129348677",3.87681999114755,0.999999561232974,36.4945530171133,0.999994632971043,32.6177330259658,0.999994218839566,0.999999999951127,NA,TRUE,"1","1","1","0.999999999964445",14
"45","uacab",-0.283440645537641,0.841831898021269,-0.523445092111865,0.712557821012132,-0.240004446574224,0.865712266605254,0.934243842653624,NA,TRUE,"1","1","1","0.999999999964445",14
"46","LOC111564639",0.0901241946261546,0.707430966243791,0.120703260113153,0.604538832150738,0.0305790654869985,0.882304172409523,0.872390781616916,NA,TRUE,"1","1","1","0.999999999964445",14
"47","rxfp3.3a1",21.8558997816282,0.985252637481172,22.1421069472941,0.985059535821433,0.286207165665936,0.846628949083326,0.981297230939985,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA","NA","NA","NA",14
"48","pias1a",0.071117797899069,0.753467743555933,-0.000550933098689312,0.998021773778213,-0.0716687309977583,0.719015541316846,0.924342942183793,NA,TRUE,"1","1","1","0.999999999964445",14
"49","skor1a",31.2543819969166,0.99999457275906,31.0126537385295,0.999994614734534,-0.241728258387096,0.810501631246712,0.971662292129567,NA,TRUE,"1","1","1","0.999999999964445",14
"50","map2k5",0.0533522316472684,0.805611591069774,0.356061852503907,0.0799914236183233,0.302709620856639,0.0948809683393954,0.117710158654958,NA,TRUE,"1","1","1","0.999999999964445",14
"51","smad3a",0.400228569729085,0.649100797984302,0.376846966830909,0.658071503681817,-0.0233816028981761,0.972766402190383,0.887372404649659,NA,TRUE,"1","1","1","0.999999999964445",14
"52","tmem208",-0.622804888304524,0.335731750033552,-0.110805241211691,0.847396385049881,0.511999647092832,0.404086550447729,0.59477334584122,NA,FALSE,"1","1","1","0.999999999964445",14
"53","slc39a1",-0.72965442142378,0.451418727282832,-0.0583571226547542,0.94234372243613,0.671297298769026,0.452593786711343,0.706402721150271,NA,FALSE,"1","1","1","0.999999999964445",14
"54","rlbp1a",0.423423393215081,0.730925698064717,-31.8517332211469,0.926689889265984,-32.275156614362,0.92571812238941,0.938546419520708,NA,TRUE,"1","1","1","0.999999999964445",14
"55","LOC111565738",-0.136064146658599,0.615627736687034,-0.14439614626355,0.582328028405348,-0.00833199960495178,0.973314758691325,0.836795609116249,NA,FALSE,"1","1","1","0.999999999964445",14
"56","LOC111565745",32.8462799163803,0.99999516950008,31.9122783822518,0.999995306857928,-0.934001534128491,0.446925004847823,0.748847977764806,NA,TRUE,"1","1","1","0.999999999964445",14
"57","mibp2",0.317340111813282,0.57842123732315,0.436000284655312,0.420418908689794,0.118660172842031,0.790809576168416,0.722773967692493,NA,TRUE,"1","1","1","0.999999999964445",14
