"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",-0.011588982418666,0.961850526278197,-0.115873614302869,0.62004547123616,-0.104284631884203,0.665056669168434,0.862702959647754,NA,FALSE,"1","1","1","0.99999999998884",25
"2","trip4",-0.219105595715685,0.539637728715043,0.107358642541702,0.729970973530081,0.326464238257386,0.362245121713045,0.6591419618464,NA,TRUE,"1","1","1","0.99999999998884",25
"3","chrna7a",-32.4951271193797,0.999997108837994,0.0306638955912596,0.98292193277455,32.525791014971,0.999997106109761,0.99977092172011,NA,TRUE,"1","1","1","0.99999999998884",25
"4","cln6a",0.0622832221901797,0.91161620070229,-0.775800476730217,0.21948330238637,-0.838083698920397,0.214699925313355,0.393416982953629,NA,TRUE,"1","1","1","0.99999999998884",25
"5","calml4a",36.4513263656444,0.999996587525972,35.2455892861564,0.999996700403798,-1.20573707948802,0.349536422819947,0.645603525272368,NA,TRUE,"1","1","1","0.99999999998884",25
"6","LOC111568352",-32.2224950372946,0.999997129485936,0.759399141226079,0.539997071783337,32.9818941785207,0.999997061835497,0.828803160156594,NA,TRUE,"1","1","1","0.99999999998884",25
"7","rps17",-0.0911545369053375,0.899560806427798,-0.728000143950345,0.351617073075024,-0.636845607045008,0.446831260044221,0.628292102289824,NA,FALSE,"1","1","1","0.99999999998884",25
"8","LOC129347713",3.22340680890664,0.999999792114524,35.767205343783,0.999996651571521,32.5437985348764,0.999997104507593,0.999999999984609,NA,TRUE,"1","1","1","0.99999999998884",25
"9","csnk1g1",0.491452354649937,0.200974551683671,0.61695876523481,0.0794243830614427,0.125506410584873,0.718684116285027,0.200742947814327,NA,TRUE,"1","1","1","0.99999999998884",25
"10","LOC111571203",-0.351305162254022,0.63936607960433,-0.345303384854701,0.606124727714017,0.00600177739932028,0.993802365236469,0.841590557863733,NA,FALSE,"1","1","1","0.99999999998884",25
"11","neo1a",0.361420709882431,0.336486935833576,0.402767546374337,0.276429626716697,0.0413468364919065,0.913777389231503,0.487189037478177,NA,TRUE,"1","1","1","0.99999999998884",25
"12","LOC129349243",-32.2163960323176,0.999997130066526,0.076576619935316,0.957269568225949,32.2929726522529,0.999997123244851,0.998565606518628,NA,TRUE,"1","1","1","0.99999999998884",25
"13","LOC111567962",-0.31415536483248,0.72442205017319,0.0701024230884564,0.925822204734996,0.384257787920936,0.663384853068435,0.905408250779847,NA,FALSE,"1","1","1","0.99999999998884",25
"14","LOC129347359",-24.1352540880211,0.99999844318643,33.1457503520042,0.999996895844815,57.2810044400253,0.99999490358468,0.999999999972033,NA,TRUE,"1","1","1","0.99999999998884",25
