"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"60","c1h15orf48",-0.155887597281107,0.912814753457927,0.23033682398907,0.852102525135591,0.386224421270178,0.754521205285678,0.948738190107495,NA,TRUE,"1","1","1","0.999999999978831",21
"61","spata5l1",0.52743566081248,0.575272138021713,0.266004178124855,0.777107311256077,-0.261431482687625,0.741657163096176,0.850290930755665,NA,FALSE,"1","1","1","0.999999999978831",21
"62","dtwd1",-0.172463215654222,0.836044286693632,-0.182859723279033,0.815002301841495,-0.0103965076248112,0.98938134663892,0.968423556105678,NA,TRUE,"1","1","1","0.999999999978831",21
"63","LOC129349619",20.4859649107526,0.99947415166667,1.23538748608597,0.99997084422821,-19.2505774246666,0.998844727889479,0.999998734589987,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",21
"64","cops2",-0.00216155481941738,0.997332322335638,0.459382062313917,0.414519135329932,0.461543617133335,0.392646356417363,0.587473423549219,NA,FALSE,"1","1","1","0.999999999978831",21
"65","secisbp2l",0.73215156405897,0.0594573729491018,0.0183690469217762,0.964373627666347,-0.713782517137194,0.034542249684986,0.0524203233520222,NA,TRUE,"1","1","1","0.999999999978831",21
"66","LOC111565759",-25.6792744301642,0.999967148216154,-24.0611484800682,0.999919166975198,1.61812595009604,0.999998065435165,0.999999994020593,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",21
"67","LOC129349512",17.4862074582233,0.999998494710302,51.5020115387873,0.999993846176259,34.015804080564,0.999995777650636,0.999999999956255,NA,TRUE,"1","1","1","0.999999999978831",21
"68","fbn1",28.8229963937793,0.999996556233622,48.9805502200773,0.999994147458249,20.157553826298,0.999781179339416,0.999999962366285,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",21
"69","dut",1.23336136860029,0.275306813859807,1.32152237198922,0.226484934892074,0.0881610033889308,0.894608128707464,0.47424825389966,NA,TRUE,"1","1","1","0.999999999978831",21
"70","slc12a1",0.135767473133369,0.797172383431715,-0.0146893720181166,0.977051159231337,-0.150456845151486,0.746719322904411,0.942728913423881,NA,TRUE,"1","1","1","0.999999999978831",21
"71","ctxn2",-0.33501176012251,0.433811012281182,-0.659354154318868,0.123273717561175,-0.324342394196358,0.462353283163972,0.30422239176469,NA,TRUE,"1","1","1","0.999999999978831",21
"72","myef2",-0.376153486812417,0.297276108791177,-0.789671672838818,0.0333573457642829,-0.413518186026401,0.286290206811638,0.103215324895264,NA,TRUE,"1","1","1","0.999999999978831",21
"73","slc24a5",-31.7895936716913,0.999995814724245,-0.455846250299365,0.74873784819925,31.3337474213919,0.999995874738924,0.949996152500812,NA,TRUE,"1","1","1","0.999999999978831",21
"74","LOC111565754",-0.454511345394044,0.622478065716937,-0.464116887769126,0.595788875646689,-0.00960554237508238,0.991416990716877,0.840142109689405,NA,FALSE,"1","1","1","0.999999999978831",21
"75","sema6dl",-0.140258907501216,0.784549364477937,0.679398303530589,0.15645977429144,0.819657211031805,0.0761437450653605,0.155262971366026,NA,FALSE,"1","1","1","0.999999999978831",21
"76","LOC118470001",-1.11414923956489,0.194446144294824,-0.699245540563444,0.31586626893995,0.414903699001448,0.63967512441199,0.366785500437912,NA,TRUE,"1","1","1","0.999999999978831",21
"77","dmxl2",-0.111991191923211,0.668683470663946,0.0633079498525183,0.79446465695868,0.175299141775729,0.460173029226201,0.760570765778225,NA,TRUE,"1","1","1","0.999999999978831",21
"78","gldn",-827.301401458092,0.999897307865246,-33.0331167368294,0.999995679814335,794.268284721262,0.999928489566429,0.999999991702788,NA,TRUE,"1","1","1","0.999999999978831",21
"79","LOC111565746",-33.0112596703248,0.99999525068622,-0.691375125729506,0.314796296983625,32.3198845445953,0.999995350154022,0.603371364020647,NA,TRUE,"1","1","1","0.999999999978831",21
"80","tnfaip8l3",0.745630328803284,0.999999935261295,32.4285190908417,0.999996125211721,31.6828887620384,0.999995995971685,0.999999999975616,NA,TRUE,"1","1","1","0.999999999978831",21
"81","scg3",-0.0420964428371939,0.861930352519165,-0.42266105181685,0.084493575981848,-0.380564608979656,0.105333021993709,0.152593777486138,NA,TRUE,"1","1","1","0.999999999978831",21
"82","lysmd2",-0.412704000513949,0.464896848274499,-0.45786038783731,0.383463140733441,-0.0451563873233614,0.936105351817765,0.63980852426736,NA,TRUE,"1","1","1","0.999999999978831",21
"83","tmod2",-1.42649792939498,0.0809558643544385,-1.31156528140187,0.0637592382906068,0.114932647993106,0.901224988030812,0.0776293996812443,NA,TRUE,"1","1","1","0.999999999978831",21
"84","leo1",0.674453778395843,0.340782409219533,0.529833115029212,0.445603370799787,-0.144620663366631,0.788697227798484,0.629936572157329,NA,TRUE,"1","1","1","0.999999999978831",21
"85","LOC129350374",29.5230314120282,0.999991488033821,4.64464950312726,0.999998664904647,-24.8783819089009,0.999907776152207,0.999999993263097,NA,TRUE,"1","1","1","0.999999999978831",21
"86","mapk6",-0.560245218293457,0.127867387966656,0.0510198740002959,0.867677990637701,0.611265092293753,0.0735407293035208,0.177140927783981,NA,TRUE,"1","1","1","0.999999999978831",21
"87","LOC118471234",0.0913800278515575,0.894669216486528,0.382917693891441,0.5377350713376,0.291537666039884,0.6147969920706,0.787796370833903,NA,TRUE,"1","1","1","0.999999999978831",21
"88","LOC111577620",-3.13226270135593,0.999999730016802,31.8745576854556,0.999996182018534,35.0068203868115,0.999995654636726,0.999999999973721,NA,TRUE,"1","1","1","0.999999999978831",21
"89","usp8",-0.521552072116912,0.313139287659451,0.458741922728107,0.253936596563819,0.980293994845019,0.0299957205486819,0.0804691681776213,NA,TRUE,"1","1","1","0.999999999978831",21
"90","LOC129349535",-6868.68325564871,0.999147397051503,-33.132619422462,0.999995666801029,6835.55063622625,0.9993845742663,0.999999429054308,NA,TRUE,"1","1","1","0.999999999978831",21
"91","LOC129349407",-53.3143773153277,0.999993382137121,-1.02675689045266,0.519318482601807,52.2876204248751,0.999993509587476,0.812513055680739,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",21
"92","pde8a",-0.502855984477889,0.0687844653204441,-0.205748807493728,0.404936898160615,0.297107176984161,0.260016546834549,0.190283778797408,NA,TRUE,"1","1","1","0.999999999978831",21
"93","LOC111563916",0.554795539487022,0.380760761112054,0.243641181201125,0.700070096777349,-0.311154358285897,0.552309005900441,0.659464305945068,NA,TRUE,"1","1","1","0.999999999978831",21
"94","LOC111563902",0.220356328748761,0.796272426290599,-1.08950908394067,0.256006432757441,-1.30986541268943,0.154220811638085,0.338577323047478,NA,FALSE,"1","1","1","0.999999999978831",21
"95","LOC111563893",0.082393186077713,0.88385155465796,-1.59817808090242,0.0548335188801081,-1.68057126698013,0.0371527787413219,0.10011589316356,NA,TRUE,"1","1","1","0.999999999978831",21
"96","homer2",0.44408308593609,0.493027559722237,0.320774303490561,0.606561145371354,-0.123308782445529,0.815741468695756,0.787530026373938,NA,TRUE,"1","1","1","0.999999999978831",21
"97","ramac",-1.57508744608102,0.16316933543417,-0.494798910408028,0.494538213459587,1.080288535673,0.338610522311742,0.366754862078264,NA,TRUE,"1","1","1","0.999999999978831",21
"98","LOC111567331",-0.460177860637224,0.24907216839647,-0.385613260046553,0.297870487372077,0.074564600590671,0.849719617802015,0.440769658136034,NA,TRUE,"1","1","1","0.999999999978831",21
"99","LOC111567348",-0.403045157770578,0.562102890951037,-32.3505383217136,0.921418623103379,-31.9474931639431,0.92239450361852,0.841277418374498,NA,TRUE,"1","1","1","0.999999999978831",21
"100","zrsr2",-1.09432056075571,0.085979620715273,-0.357529111348855,0.466775840648049,0.736791449406853,0.237360375489112,0.228952287126816,NA,FALSE,"1","1","1","0.999999999978831",21
"101","LOC111567330",0.5285507400757,0.137978166704955,0.129887035752342,0.719107607247428,-0.398663704323358,0.196008153813176,0.252687750058055,NA,TRUE,"1","1","1","0.999999999978831",21
"102","phka2",0.471733735650979,0.242780778537285,0.377560352868306,0.334497893965097,-0.0941733827826733,0.775602924596989,0.488124327681026,NA,TRUE,"1","1","1","0.999999999978831",21
"103","ppef1",0.333816128912376,0.518498746351393,-0.60102421017801,0.304238672698936,-0.934840339090386,0.0819673213453221,0.220234325210411,NA,TRUE,"1","1","1","0.999999999978831",21
"104","rs1a",-0.159334620730441,0.911024840870975,-33.5739567337329,0.954713423783929,-33.4146221130024,0.954928111872496,0.992182454726113,NA,TRUE,"1","1","1","0.999999999978831",21
"105","cdkl5",0.117464395065084,0.615800384479795,0.044377311723264,0.844416623513066,-0.0730870833418203,0.730068348166665,0.875980206762122,NA,TRUE,"1","1","1","0.999999999978831",21
"106","scml2",0.67027416450635,0.0395477127279266,0.190434497266322,0.564289830720277,-0.479839667240029,0.0858327864197216,0.0762091340382818,NA,TRUE,"1","1","1","0.999999999978831",21
"107","nhsb",0.0370870945081904,0.872230110151427,0.0395878732224861,0.857323105069745,0.00250077871429569,0.990543088412041,0.981409967933211,NA,TRUE,"1","1","1","0.999999999978831",21
"108","ace2",-0.176934145679969,0.809123462051988,0.302073617545867,0.631277897008501,0.479007763225836,0.445979862189462,0.725331109628927,NA,TRUE,"1","1","1","0.999999999978831",21
"109","zgc:113276",-1396.799989877,0.99982661654894,-37.5699307227696,0.999995117024771,1359.23005915423,0.99987798668063,0.999999976370774,NA,TRUE,"1","1","1","0.999999999978831",21
"110","pir",-0.148991086120004,0.883113087769437,-1.15426137508512,0.350167329032911,-1.00527028896512,0.415731040002089,0.624988222811098,NA,TRUE,"1","1","1","0.999999999978831",21
"111","vegfd",0.25735760750557,0.877648263885506,-0.593174116940723,0.737367010449101,-0.850531724446293,0.612336963936561,0.876813397910059,NA,FALSE,"1","1","1","0.999999999978831",21
"112","LOC111566429",1.1821857350301,0.232754287994519,0.372359141326814,0.717265639240532,-0.809826593703291,0.331919141856958,0.418626901164541,NA,FALSE,"1","1","1","0.999999999978831",21
"113","LOC129350612",0.560134846779171,0.65127007912185,-32.4943926219396,0.941353009169016,-33.0545274687188,0.940343963944033,0.900416989237827,NA,TRUE,"1","1","1","0.999999999978831",21
"114","gpa33a",31.9449532318709,0.999996128758159,31.6352443895642,0.999996166290154,-0.309708842306679,0.827625205271164,0.976571639718734,NA,TRUE,"1","1","1","0.999999999978831",21
"115","LOC111566424",-1.45592523149691,0.279955016801057,-1.02621531291136,0.358716224657878,0.429709918585544,0.75934373148956,0.476178042351923,NA,FALSE,"1","1","1","0.999999999978831",21
"116","ildr1a",32.6707486950087,0.999995614321321,30.9593392932972,0.999995844058686,-1.71140940171148,0.128145817218357,0.314298558500814,NA,TRUE,"1","1","1","0.999999999978831",21
"117","tmem39a",0.0735305336607484,0.911091614222918,-0.597182711602954,0.379458708489111,-0.670713245263702,0.309317922628068,0.54768495060314,NA,FALSE,"1","1","1","0.999999999978831",21
"118","LOC111566421",0.547548072540508,0.65771165257967,-0.447751801875493,0.753124976355554,-0.995299874416002,0.420378243313706,0.710814665871943,NA,TRUE,"1","1","1","0.999999999978831",21
"119","LOC111564828",-0.137894995979332,0.738037278063988,-0.240104967375785,0.544092380873407,-0.102209971396453,0.795756359143853,0.831764677882787,NA,TRUE,"1","1","1","0.999999999978831",21
"120","LOC118469910",-0.17784918389777,0.860703268694933,-0.464204532127037,0.646819333705168,-0.286355348229268,0.77738835795139,0.898615656865738,NA,TRUE,"1","1","1","0.999999999978831",21
"121","LOC111564831",-0.0839935438553797,0.856232207731469,-0.0789070328298626,0.856182288312439,0.00508651102551711,0.990433986426883,0.979120645118314,NA,TRUE,"1","1","1","0.999999999978831",21
"122","stk16",1.23195926351356,0.126568864659265,0.655606073254532,0.430252402934404,-0.576353190259028,0.30461727613961,0.261385568295655,NA,TRUE,"1","1","1","0.999999999978831",21
"123","LOC129349502",-2.73050078685879,0.999999764946475,32.2269812384939,0.999996149292886,34.9574820253527,0.99999566076105,0.999999999973566,NA,TRUE,"1","1","1","0.999999999978831",21
"124","atic",-35.4228833866037,0.999995602991222,-1.05650850217163,0.437856475387609,34.3663748844321,0.999995734134616,0.740117177769358,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",21
"125","psmd14",0.617819686587396,0.237892495225991,0.047156065616831,0.930720107670501,-0.570663620970566,0.21388804122001,0.348959260340346,NA,FALSE,"1","1","1","0.999999999978831",21
"126","rbms1a",0.239452067659575,0.553366221165122,0.285294587841795,0.456063273598649,0.0458425201822205,0.893834549752498,0.747040211644656,NA,TRUE,"1","1","1","0.999999999978831",21
"127","itgb6",-159.785377936762,0.999986244971426,66.0480716677067,0.999992108110357,225.833449604469,0.999971967508991,0.999999999333902,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",21
"128","pla2r1",32.9726476916731,0.999996060195396,32.65716468981,0.999996097891531,-0.315483001863062,0.824872885578269,0.97581441834182,NA,TRUE,"1","1","1","0.999999999978831",21
"129","ly75",-0.376282977215284,0.585421764620033,0.149249379411342,0.796771613499323,0.525532356626627,0.397166011478834,0.69837886828692,NA,TRUE,"1","1","1","0.999999999978831",21
"130","marchf7",-0.570635935640705,0.539723015048233,1.50324970490394,0.019100423951506,2.07388564054465,0.00634349567234521,0.00316248003159487,NA,TRUE,"1","1","1","0.4367785801383",21
"131","baz2ba",-0.093785042818846,0.749208514348874,-0.249468245890123,0.385375751226326,-0.155683203071277,0.574269972784525,0.674740611634595,NA,TRUE,"1","1","1","0.999999999978831",21
"132","wdsub1",0.765156292412394,0.36876831114509,0.636547016327338,0.443722963992399,-0.128609276085057,0.836806418818674,0.658550974254853,NA,TRUE,"1","1","1","0.999999999978831",21
"133","LOC111564834",-0.467490289781634,0.277055103278961,0.115151770238672,0.748159165758084,0.582642060020306,0.134740240195001,0.320184709933708,NA,TRUE,"1","1","1","0.999999999978831",21
"134","LOC111564858",32.5818973113352,0.999996040634928,31.5707309836742,0.999996163512261,-1.01116632766105,0.412578993129281,0.714852995028603,NA,TRUE,"1","1","1","0.999999999978831",21
"135","gtf2f2a",-0.738509468332079,0.116523960167542,-1.03727334218743,0.027158365580142,-0.298763873855353,0.567946711058669,0.0638710295626422,NA,TRUE,"1","1","1","0.999999999978831",21
"136","gpalpp1",-0.858254063944271,0.3296393572261,-0.0624022567219477,0.925124287345005,0.795851807222323,0.338198719867556,0.57731385064233,NA,TRUE,"1","1","1","0.999999999978831",21
"137","ercc3",0.918758951808917,0.124869982667801,0.107573327868267,0.867742834253712,-0.811185623940649,0.104864723538674,0.151005196757227,NA,TRUE,"1","1","1","0.999999999978831",21
"138","rbm26",-1.03390168273588,0.224798613692721,0.359913330188291,0.521524777389088,1.39381501292417,0.0754260479588885,0.200304912225833,NA,TRUE,"1","1","1","0.999999999978831",21
"139","LOC118469912",-3202.55529141385,0.999602469878253,-32.6009224456977,0.999995736338205,3169.95436896815,0.999714599196322,0.999999875869093,NA,TRUE,"1","1","1","0.999999999978831",21
"140","obi1",31.832961710308,0.99999611856666,31.5414100185976,0.999996154115927,-0.29155169171038,0.83790069105927,0.9792910560847,NA,TRUE,"1","1","1","0.999999999978831",21
"141","LOC129349311",0.340905362631213,0.254001534482855,0.417376011479013,0.138036550259245,0.0764706488478,0.762449082911428,0.320143033540876,NA,TRUE,"1","1","1","0.999999999978831",21
"142","LOC111562565",0.410284469475841,0.0528149437479066,0.4172810528255,0.0417937564626314,0.00699658334965949,0.971533212094569,0.0790957324390744,NA,TRUE,"1","1","1","0.999999999978831",21
"143","LOC111562524",44.6162266411699,0.999994668938425,44.3060013841941,0.999994706006328,-0.310225256975829,0.758718393577964,0.953920520510034,NA,TRUE,"1","1","1","0.999999999978831",21
"144","LOC111562668",0.558424208971161,0.999999951928386,33.5715437002319,0.999995988635075,33.0131194912607,0.99999590211292,0.999999999974173,NA,TRUE,"1","1","1","0.999999999978831",21
"145","tdrd3",-0.285154935334555,0.651053517116918,0.254835818370547,0.629754689948298,0.539990753705102,0.333740028548342,0.617342857105234,NA,TRUE,"1","1","1","0.999999999978831",21
"146","LOC111562582",-0.0869536700781866,0.955457373647466,1.24492183015988,0.323662595561249,1.33187550023806,0.290586571010769,0.429419780426964,NA,FALSE,"1","1","1","0.999999999978831",21
"147","LOC118470526",0.118504640866336,0.911274178158375,0.207804519993435,0.832541194295936,0.0892998791270988,0.9232265403802,0.97775005160331,NA,FALSE,"1","1","1","0.999999999978831",21
"148","pcdh17",0.39202249185613,0.120825409415587,-0.00958258456164764,0.969522709616659,-0.401605076417777,0.0928331597672508,0.170051118984027,NA,TRUE,"1","1","1","0.999999999978831",21
"149","LOC129348781",0.535898126316106,0.99999995347454,32.2140921669379,0.999996150832963,31.6781940406217,0.999995997189897,0.99999999997578,NA,TRUE,"1","1","1","0.999999999978831",21
