"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",-0.101729289859906,0.531501194128563,0.00728759724124388,0.964835342638566,0.10901688710115,0.495623415559163,0.747456151140729,NA,FALSE,"1","1","1","0.999999999967102",19
"2","trip4",-0.295248498970189,0.145125952446916,-0.0721420676186885,0.730706680129168,0.223106431351501,0.277416050465964,0.312460939829476,NA,TRUE,"1","1","1","0.999999999967102",19
"3","chrna7a",-3429.96941377839,0.999421839506738,-33.0095979805715,0.999995490925873,3396.95981579782,0.999639493212041,0.999999737449325,NA,TRUE,"1","1","1","0.999999999967102",19
"4","cln6a",-0.0523398280396746,0.894329164688884,0.597305066382855,0.104335057581929,0.64964489442253,0.0596085560483323,0.106371875949559,NA,TRUE,"1","1","1","0.999999999967102",19
"5","LOC118470268",-0.972207772498,0.43016362657239,0.793738791620397,0.350278872640249,1.7659465641184,0.109936392489923,0.234426178921631,NA,TRUE,"1","1","1","0.999999999967102",19
"6","calml4a",-0.27693570836647,0.845462796336077,0.595020559839534,0.62958162977647,0.871956268206003,0.479447221132235,0.752962901978966,NA,TRUE,"1","1","1","0.999999999967102",19
"7","LOC111568352",-12.3572305040737,0.999997918187907,23.8151894663807,0.999878732922855,36.1724199704545,0.99999390272522,0.999999988420969,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",19
"8","rxfp3.3a2",32.0956726199192,0.999995110867452,32.2697621425754,0.999995084348402,0.17408952265617,0.902428169348313,0.992513452833816,NA,TRUE,"1","1","1","0.999999999967102",19
"9","rps17",0.223710368473674,0.546157088868784,-0.0821718722774363,0.843620278163827,-0.30588224075111,0.411213073248351,0.677521836613276,NA,TRUE,"1","1","1","0.999999999967102",19
"10","LOC129347713",-3489.29172254469,0.999411840056305,-34.1348553087644,0.999995372675922,3455.15686723592,0.999635007755436,0.999999728288719,NA,TRUE,"1","1","1","0.999999999967102",19
"11","csnk1g1",-0.141357868951631,0.523027498616639,-0.208094085593194,0.379548598384559,-0.0667362166415634,0.771278960643589,0.661886775369973,NA,TRUE,"1","1","1","0.999999999967102",19
"12","LOC111571203",-0.234801045672853,0.529401712281435,0.0123084617827463,0.973373822090897,0.247109507455599,0.496429833452962,0.750454897633841,NA,FALSE,"1","1","1","0.999999999967102",19
"13","neo1a",0.118215163253304,0.670231631094208,0.346879791454808,0.22482654263725,0.228664628201504,0.379579799638703,0.453330845202176,NA,TRUE,"1","1","1","0.999999999967102",19
"14","LOC111567962",-0.0399510811631809,0.853717236695518,-0.128398352663287,0.579650608844468,-0.0884472715001059,0.6859364461751,0.85102448679685,NA,FALSE,"1","1","1","0.999999999967102",19
"15","bbs4",-0.0134084341272756,0.962653502822913,0.0670358538254748,0.821292891652763,0.0804442879527505,0.770946169419805,0.954453978385511,NA,TRUE,"1","1","1","0.999999999967102",19
"16","scamp2l",0.170726429054748,0.64327593771088,-0.283851709819679,0.500689211011998,-0.454578138874427,0.239924856685042,0.501213943493091,NA,TRUE,"1","1","1","0.999999999967102",19
"17","LOC129347348",0.135091909714383,0.883520323148441,-0.783078543039946,0.525318550992965,-0.918170452754328,0.429663862916042,0.72763192386456,NA,TRUE,"1","1","1","0.999999999967102",19
"18","myo9aa",0.417124058470629,0.420231893514321,0.293646736900357,0.591370574497637,-0.123477321570271,0.789556048160365,0.72195093665221,NA,TRUE,"1","1","1","0.999999999967102",19
"19","senp8",1.83326029283908,0.0914865874584407,1.61679753730675,0.145997827327129,-0.216462755532324,0.717488364738039,0.240637962843166,NA,FALSE,"1","1","1","0.999999999967102",19
"20","LOC111580711",1.29364139253382,0.0114217785042854,0.619318712419361,0.27626235760179,-0.674322680114461,0.0947647310489163,0.0226289189037703,NA,TRUE,"1","1","1","0.999999999967102",19
"21","anp32a",0.9285253978951,0.253148303991475,-0.107806921437404,0.914986555034473,-1.0363323193325,0.202636470211316,0.302920565993489,NA,TRUE,"1","1","1","0.999999999967102",19
"22","coro2ba",0.00142515797960806,0.995259034485644,-0.0195172085099526,0.938816364595819,-0.0209423664895607,0.930630610335764,0.995572552671824,NA,FALSE,"1","1","1","0.999999999967102",19
