"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.0901308553528997,0.372825464822362,0.0819438572710045,0.432159190587217,-0.00818699808189516,0.931319608131724,0.635468730313867,NA,TRUE,"1","1","1","0.999999999933647",6
"2","trip4",0.0880995317198354,0.544583882641216,0.166484765067341,0.258896507826198,0.0783852333475058,0.559003125609817,0.527731609083368,NA,TRUE,"1","1","1","0.999999999933647",6
"3","chrna7a",0.131716873222514,0.82954502995149,0.648381179925025,0.255389417812959,0.516664306702511,0.303528251342974,0.418599746789227,NA,FALSE,"1","1","1","0.999999999933647",6
"4","cln6a",-0.0727447689027304,0.755005300593441,0.147148200463586,0.518830560157283,0.219892969366317,0.303980054968393,0.576796078997483,NA,TRUE,"1","1","1","0.999999999933647",6
"5","LOC118470268",0.310328672182747,0.383777704200465,0.724923863780829,0.0336564161276949,0.414595191598082,0.141998971893183,0.0787401015847186,NA,TRUE,"1","1","1","0.999999999933647",6
"6","calml4a",-0.590731152672472,0.350056494007105,-0.340307393848912,0.574437397475093,0.25042375882356,0.695756800806879,0.63965863814622,NA,FALSE,"1","1","1","0.999999999933647",6
"7","LOC111568352",0.535578018395292,0.117833692048863,0.10663552535875,0.762028655164848,-0.428942493036541,0.16790850811767,0.215068425066014,NA,FALSE,"1","1","1","0.999999999933647",6
"8","rxfp3.3a2",0.326239620535118,0.330104873481564,0.0283287019476249,0.933683611931192,-0.297910918587493,0.341734991091013,0.527898756293627,NA,FALSE,"1","1","1","0.999999999933647",6
"9","rps17",-0.0226617737050735,0.92928138080448,-0.185932359632413,0.488998570173112,-0.163270585927339,0.517985731004814,0.744250516939751,NA,FALSE,"1","1","1","0.999999999933647",6
"10","LOC129347713",-0.710250791045214,0.438544771897762,-0.63121638259454,0.491358300938043,0.0790344084506745,0.93721939927165,0.680553914281494,NA,TRUE,"1","1","1","0.999999999933647",6
"11","csnk1g1",0.000806252220013289,0.995691267552051,-0.012733765665332,0.933960859671007,-0.0135400178853453,0.92382869965092,0.99459462778023,NA,TRUE,"1","1","1","0.999999999933647",6
"12","LOC111571203",0.150515242010288,0.577066922687591,0.354003628655034,0.181455617705852,0.203488386644746,0.383746936575161,0.386219924729575,NA,TRUE,"1","1","1","0.999999999933647",6
"13","neo1a",0.0571835712515469,0.609104062393458,0.1474488312876,0.199870837404895,0.0902652600360535,0.392280724572081,0.424784175498465,NA,FALSE,"1","1","1","0.999999999933647",6
"14","LOC129349243",-0.589042196974961,0.443214022688829,-0.0063382296939954,0.992523551980143,0.582703967280965,0.427693719004308,0.682717224798724,NA,TRUE,"1","1","1","0.999999999933647",6
"15","LOC111567962",0.15832377945737,0.261658892363697,0.0550980402240753,0.706314524276723,-0.103225739233294,0.431560705337436,0.502386052466054,NA,FALSE,"1","1","1","0.999999999933647",6
"16","LOC129347359",19.0087441636669,0.99864863781975,-0.205013553168866,0.999989648819101,-19.2137577168357,0.998621981539975,0.999997074303261,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",6
"17","bbs4",-0.108156786817901,0.50575614370499,-0.00174883429543832,0.991477976685801,0.106407952522462,0.491217395594765,0.731657671613583,NA,TRUE,"1","1","1","0.999999999933647",6
"18","scamp2l",0.262721119884214,0.252876631383632,-0.0439648557751647,0.858933226402523,-0.306685975659379,0.164883686472557,0.309798806565281,NA,FALSE,"1","1","1","0.999999999933647",6
