"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.13905936393354,0.305486064251186,0.0470906658774304,0.737299930502505,-0.0919686980561096,0.469586273576056,0.563453492857806,NA,FALSE,"1","1","1","0.999999999877716",2
"2","trip4",0.0686725483664052,0.661027137859983,0.297728216831137,0.0526016673384844,0.229055668464732,0.0873355641868446,0.0929489403423677,NA,TRUE,"1","1","1","0.999999999877716",2
"3","chrna7a",0.362937269893045,0.701749771469629,-16.4680050011175,0.993860783898735,-16.8309422710105,0.993725484738596,0.929266780259243,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",2
"4","cln6a",-0.173876488413498,0.447735460975792,0.0945861376693819,0.666841760484905,0.26846262608288,0.193020277937863,0.424840052899935,NA,TRUE,"1","1","1","0.999999999877716",2
"5","LOC118470268",30.9420358149941,0.99999038468194,30.0513068011194,0.999990661478296,-0.890729013874721,0.288280551271043,0.569032884165364,NA,TRUE,"1","1","1","0.999999999877716",2
"6","calml4a",0.656886231519446,0.515054869820807,-0.275093158001647,0.811162670096564,-0.931979389521094,0.349919904410971,0.606984141382129,NA,FALSE,"1","1","1","0.999999999877716",2
"7","LOC111568352",-1.05900404736607,0.387904634284221,-1.0335554809734,0.399463879824711,0.0254485663926733,0.98565547409361,0.579535863150374,NA,TRUE,"1","1","1","0.999999999877716",2
"8","rps17",0.0515077001242045,0.833074233539762,-0.275143061943397,0.295555680464786,-0.326650762067602,0.170912236297968,0.364450535376967,NA,TRUE,"1","1","1","0.999999999877716",2
"9","csnk1g1",0.389629016401286,0.00812956551919982,0.138258141492912,0.370037923216436,-0.251370874908374,0.0500904523445478,0.0176988945435592,NA,TRUE,"0.846633331385537","1","1","0.682750226258944",2
"10","LOC111571203",0.379624324738793,0.135631002792499,0.44541879258712,0.0832847457331054,0.0657944678483268,0.758482839206323,0.198692732941488,NA,FALSE,"1","1","1","0.999999999877716",2
"11","neo1a",0.101688001574726,0.766555214139244,0.374079281911971,0.258889946121992,0.272391280337246,0.384108912515994,0.484022685919006,NA,FALSE,"1","1","1","0.999999999877716",2
"12","LOC129349243",-0.365164735962241,0.796461607267963,0.754301238357841,0.514340746970228,1.11946597432008,0.332943666367378,0.57228167629464,NA,TRUE,"1","1","1","0.999999999877716",2
"13","LOC111567962",0.147019863764951,0.216705862643949,0.147590192174439,0.222268756087579,0.000570328409486996,0.995691667636372,0.392510563438225,NA,TRUE,"1","1","1","0.999999999877716",2
"14","LOC129347359",31.1904475489392,0.999991294945592,30.5196111136434,0.99999148217175,-0.670836435295787,0.584399001729122,0.861062349418268,NA,TRUE,"1","1","1","0.999999999877716",2
"15","bbs4",0.181255256113536,0.604428276245711,0.801612970158934,0.0152537459819422,0.620357714045398,0.0326029626523327,0.0216541725217597,NA,FALSE,"1","1","1","0.759827168899971",2
"16","scamp2l",-0.368542430446022,0.652919409009451,-0.746674509207677,0.414876518893548,-0.378132078761656,0.679431661495422,0.71403443946144,NA,TRUE,"1","1","1","0.999999999877716",2
"17","LOC129347348",-0.369971725876698,0.560570845315862,-0.855376042874615,0.243436906956452,-0.485404316997917,0.507581213716408,0.504715481641927,NA,TRUE,"1","1","1","0.999999999877716",2
"18","myo9aa",0.0708951725352909,0.636002931408814,0.164088437419497,0.273131539178023,0.0931932648842058,0.478415007903473,0.53114335944524,NA,TRUE,"1","1","1","0.999999999877716",2
"19","senp8",0.477578861037391,0.490713804063552,0.504204750792226,0.467011305303824,0.0266258897548356,0.960493909793347,0.743474968082412,NA,TRUE,"1","1","1","0.999999999877716",2
"20","LOC111580711",0.522003081226625,0.572881140136241,-0.611977453079007,0.562806874599042,-1.13398053430563,0.230689680089597,0.482852688275772,NA,FALSE,"1","1","1","0.999999999877716",2
"21","anp32a",-0.130942876910352,0.654163436684488,-0.537188411207649,0.0983693932668668,-0.406245534297297,0.186980601090781,0.230377059030416,NA,TRUE,"1","1","1","0.999999999877716",2
"22","coro2ba",-0.163077599788684,0.407767842657082,-0.00744948737286469,0.96934603852004,0.155628112415819,0.400106707013212,0.625767390092932,NA,FALSE,"1","1","1","0.999999999877716",2
