"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"108","LOC118470148",-452.765067107069,0.999958302625437,-35.1221727703886,0.999995772306621,417.64289433668,0.999969452466751,0.999999998620413,NA,TRUE,"1","1","1","0.999999999985569",24
"109","nhsb",0.146794740563959,0.572863943248202,-0.0652911362357292,0.774870880361615,-0.212085876799688,0.397812393064937,0.697785728787436,NA,TRUE,"1","1","1","0.999999999985569",24
"110","ace2",0.287821350148488,0.719148975385961,-0.0207667208760836,0.977265277219685,-0.308588071024572,0.689683298410361,0.911611197110712,NA,FALSE,"1","1","1","0.999999999985569",24
"111","il1fma",-185.626643739221,0.999986911147503,489.21292345259,0.999946374968791,674.83956719181,0.9999378506863,0.999999994707845,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",24
"112","pir",0.0845090040872866,0.930829561078966,0.261139648162047,0.742472384197648,0.17663064407476,0.844672928318953,0.943829414123007,NA,FALSE,"1","1","1","0.999999999985569",24
"113","vegfd",-31.6481699718973,0.999996963486131,-0.213045707642585,0.881135911499877,31.4351242642547,0.999996983927005,0.988882737730096,NA,TRUE,"1","1","1","0.999999999985569",24
"114","LOC111566429",0.492529779583126,0.730006599797439,0.429459168032102,0.728553508763332,-0.0630706115510236,0.959398488119583,0.92679880800653,NA,TRUE,"1","1","1","0.999999999985569",24
"115","LOC129350612",43.7137496781668,0.999995208321203,43.3368576155768,0.999995249634193,-0.376892062590033,0.689663103015661,0.923370092723386,NA,TRUE,"1","1","1","0.999999999985569",24
"116","LOC129350625",646.468274975406,0.999929137437422,612.20881634935,0.999950438037022,-34.2594586260561,0.999995886222903,0.99999999604283,NA,TRUE,"1","1","1","0.999999999985569",24
"117","LOC111566424",0.0947052706450926,0.922262120502958,1.06684988518926,0.137111712363235,0.972144614544171,0.237207898979724,0.223333160773716,NA,FALSE,"1","1","1","0.999999999985569",24
"118","ildr1a",1.57804856704158,0.179930703970408,0.86599128180137,0.460413760428275,-0.712057285240212,0.399479401472845,0.378395921110748,NA,TRUE,"1","1","1","0.999999999985569",24
"119","tmem39a",-0.90276399966085,0.328779367384203,-1.29795484025061,0.115086008292513,-0.395190840589757,0.704288826151944,0.250299325782377,NA,FALSE,"1","1","1","0.999999999985569",24
"120","LOC111566431",0.0766224952262957,0.934527139657222,-1.33434084296608,0.253202859065277,-1.41096333819237,0.254662272207478,0.465260289155405,NA,TRUE,"1","1","1","0.999999999985569",24
"121","LOC111566421",-0.20377027691378,0.869434558849385,-0.913156233285173,0.460474361996229,-0.709385956371392,0.618925655065401,0.758530428661959,NA,TRUE,"1","1","1","0.999999999985569",24
"122","LOC111564828",0.535512769827129,0.162853793970563,-0.157040937562828,0.6686409245435,-0.692553707389958,0.0635946698631162,0.159088516815906,NA,TRUE,"1","1","1","0.999999999985569",24
"123","LOC118469910",-0.610845177058458,0.601729254702561,-0.62599974695066,0.500526010657076,-0.0151545698922022,0.990237507923451,0.75661734266181,NA,TRUE,"1","1","1","0.999999999985569",24
"124","LOC111564831",-0.066774188765321,0.895943798688331,-0.153150250864853,0.720832831757077,-0.0863760620995321,0.861926133919923,0.937594161852817,NA,TRUE,"1","1","1","0.999999999985569",24
"125","stk16",1.22342088644732,0.0946891125630583,0.261025442828978,0.727994228521372,-0.962395443618338,0.12802893347498,0.160907765049226,NA,TRUE,"1","1","1","0.999999999985569",24
"126","atic",-34.280430894433,0.999996842945555,-0.965657654863136,0.434361624710012,33.3147732395699,0.999996931877745,0.736706000842245,NA,TRUE,"1","1","1","0.999999999985569",24
"127","psmd14",0.907029083375813,0.102271330818771,-0.620986138362756,0.329493139853007,-1.52801522173857,0.0111238787035442,0.0315434562279695,NA,FALSE,"1","1","1","0.999999999985569",24
"128","rbms1a",-0.51217163110163,0.315102664880441,-0.2945050769857,0.447511738286138,0.217666554115929,0.668399233288379,0.556368998110947,NA,TRUE,"1","1","1","0.999999999985569",24
"129","itgb6",100.71646901748,0.999988959973175,98.8528424040663,0.999989164254441,-1.86362661341369,0.307979532719706,0.5947225379123,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",24
"130","pla2r1",-24.6604320333389,0.999998225227487,32.3724229089717,0.999996266098429,57.0328549423106,0.999994747562282,0.999999999967382,NA,TRUE,"1","1","1","0.999999999985569",24
"131","ly75",0.138386575909721,0.77127906459715,-0.720108742291821,0.131262732963925,-0.858495318201542,0.0943744416962643,0.190486778015878,NA,TRUE,"1","1","1","0.999999999985569",24
"132","marchf7",-1.17243793491201,0.137991778299374,-0.494880942917654,0.315782024112605,0.67755699199436,0.402694631630311,0.274216306918182,NA,TRUE,"1","1","1","0.999999999985569",24
"133","baz2ba",-0.114722111916468,0.648685054340115,0.104786646705198,0.610077564358711,0.219508758621666,0.359584923022607,0.645991924753327,NA,TRUE,"1","1","1","0.999999999985569",24
"134","wdsub1",0.497742191070605,0.517116400721797,-0.101352196649767,0.892740072669373,-0.599094387720372,0.415028360634026,0.690392535772327,NA,FALSE,"1","1","1","0.999999999985569",24
"135","LOC111564834",-0.34393482967815,0.346122174054986,-0.742249448191776,0.0232304179667622,-0.398314618513626,0.307516621931271,0.0756061609794628,NA,TRUE,"1","1","1","0.999999999985569",24
"136","LOC111564858",0.0745713142419387,0.936133048791022,0.290050306646731,0.698366422886355,0.215478992404792,0.80089207168627,0.91972517044523,NA,TRUE,"1","1","1","0.999999999985569",24
"137","gtf2f2a",-0.16803602954272,0.828801826817216,0.085655576217469,0.898185788933062,0.253691605760189,0.736476490250836,0.94489706749725,NA,FALSE,"1","1","1","0.999999999985569",24
"138","gpalpp1",-0.623121458714154,0.594283232291475,0.0383431376446603,0.960915034569719,0.661464596358814,0.559157966491529,0.836051339929049,NA,TRUE,"1","1","1","0.999999999985569",24
"139","ercc3",1.29428466854178,0.0389180612666928,0.607868063382498,0.328507000186962,-0.686416605159278,0.170665469214135,0.100452592054221,NA,TRUE,"1","1","1","0.999999999985569",24
"140","LOC111564848",33.0097683251747,0.999996367735593,32.2476867479263,0.999996451592037,-0.762081577248452,0.594775065362579,0.868077474769921,NA,TRUE,"1","1","1","0.999999999985569",24
"141","rbm26",-19.6472565879405,0.998205358960385,-0.0312039243501184,0.958235588491157,19.6160526635904,0.998208209217984,0.998627221882316,"unable to evaluate scaled gradient",FALSE,"NA","NA","NA","NA",24
"142","LOC118469912",32.8063673139329,0.999996364639171,32.0862220015461,0.999996444440389,-0.720145312386768,0.614582805157004,0.88092957125988,NA,TRUE,"1","1","1","0.999999999985569",24
"143","pou4f1",32.7839708559832,0.99999636336459,32.0482181629239,0.999996444979606,-0.735752693059263,0.60872844735621,0.877204303191602,NA,TRUE,"1","1","1","0.999999999985569",24
"144","LOC129349311",0.188257947232249,0.549869461851539,-0.16550869753018,0.561695938836759,-0.353766644762429,0.252718837242887,0.518074486281668,NA,TRUE,"1","1","1","0.999999999985569",24
"145","LOC111562565",0.107357446019563,0.624211229898621,0.0557635942584803,0.768876992881112,-0.0515938517610829,0.805857181229862,0.884957459743369,NA,TRUE,"1","1","1","0.999999999985569",24
"146","LOC111562524",-33.2793382972997,0.999996935141124,-0.244640097718375,0.86364552640261,33.0346981995814,0.99999695767124,0.985361667713274,NA,TRUE,"1","1","1","0.999999999985569",24
"147","LOC129349687",-271.63524363502,0.999974983766804,-34.0863231474493,0.999995896992944,237.548920487571,0.999982625028113,0.999999999495267,NA,TRUE,"1","1","1","0.999999999985569",24
"148","tdrd3",0.140025351600094,0.81967060732658,-0.251760562832824,0.652976619261176,-0.391785914432918,0.52205418240168,0.801799742189405,NA,TRUE,"1","1","1","0.999999999985569",24
"149","LOC111562582",0.462192696319676,0.748439627459649,-33.9181554103112,0.94245050238415,-34.3803481066309,0.941667710860735,0.947374329502516,NA,TRUE,"1","1","1","0.999999999985569",24
