"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","f_m_q.value","d_m_q.value","d_f_q.value","av_q.value","cluster"
"1","LOC129348986",0.0531550650606903,0.592666552605596,0.1244696910902,0.196312471781642,0.0713146260295098,0.444761741639595,0.425134862371476,NA,FALSE,"1","1","1","0.999999999818851",1
"2","trip4",0.107499027639202,0.331016364908917,0.130039057722759,0.225194906759884,0.0225400300835571,0.822020736494346,0.453389052735614,NA,TRUE,"1","1","1","0.999999999818851",1
"3","chrna7a",0.0458697710536266,0.956587205064897,0.141533855439584,0.86280773890936,0.0956640843859575,0.904519257454358,0.98413447721436,NA,FALSE,"1","1","1","0.999999999818851",1
"4","cln6a",0.11343410479102,0.529095439674344,-0.129659635193456,0.476951196808866,-0.243093739984475,0.155336848950442,0.364215799526325,NA,TRUE,"1","1","1","0.999999999818851",1
"5","LOC118470268",-0.322920983790094,0.208739109173121,-0.274717496066016,0.258378106859102,0.0482034877240786,0.848212708168829,0.382190489888597,NA,TRUE,"1","1","1","0.999999999818851",1
"6","calml4a",0.0752462538050281,0.875056572618988,0.155075930389576,0.732601881229299,0.0798296765845479,0.850961639605377,0.941980248361296,NA,TRUE,"1","1","1","0.999999999818851",1
"7","LOC111568352",-0.275933422199427,0.0291051734855739,-0.15440650105539,0.195305392510344,0.121526921144037,0.314912976243893,0.0907357277053563,NA,TRUE,"1","1","1","0.98182315013589",1
"8","rxfp3.3a2",4.58642531405533,0.999998840808479,36.6904156513835,0.999987432414395,32.1039903373282,0.999987978046985,0.999999999762439,NA,TRUE,"1","1","1","0.999999999818851",1
"9","rps17",0.174635850332667,0.445230928752273,0.154451790078037,0.485264846599993,-0.0201840602546302,0.922270297425606,0.711176822727127,NA,FALSE,"1","1","1","0.999999999818851",1
"10","LOC129347713",1.42976915468812,0.211767805544487,0.745715504919596,0.532670920013,-0.684053649768529,0.390904129886828,0.399498763583895,NA,FALSE,"1","1","1","0.999999999818851",1
"11","csnk1g1",0.157051602808324,0.275988636088193,0.117471414104315,0.404050458406442,-0.0395801887040092,0.761738234965295,0.535713406910942,NA,TRUE,"1","1","1","0.999999999818851",1
"12","LOC111571203",0.0870356694301251,0.682794114640268,0.0264080819625623,0.898726785146613,-0.0606275874675628,0.75537627777778,0.912180389107684,NA,TRUE,"1","1","1","0.999999999818851",1
"13","neo1a",0.0207835383838493,0.782481466420247,0.104807704140582,0.155128936230335,0.0840241657567326,0.234214317809566,0.302731631341808,NA,FALSE,"1","1","1","0.999999999818851",1
"14","LOC129349243",-0.20620686233868,0.560488118537884,-0.679807858937824,0.0756315993250676,-0.473600996599144,0.220762921329311,0.200206021881773,NA,TRUE,"1","1","1","0.999999999818851",1
"15","LOC111567962",-0.0311882806747732,0.687726619645637,-0.00761054569443209,0.919221357199776,0.0235777349803411,0.745113361313832,0.913065963735433,NA,TRUE,"1","1","1","0.999999999818851",1
"16","LOC129347359",-22186.4608817499,0.991692005646212,-31.9804683664275,0.999987934099786,22154.4804133834,0.994111807829069,0.999945789038923,NA,TRUE,"1","1","1","0.999999999818851",1
"17","bbs4",-0.198411680402032,0.17014938997349,-0.294623134420514,0.0379724132850712,-0.0962114540184826,0.499984621436494,0.10821454788939,NA,FALSE,"1","1","1","0.999999999818851",1
"18","scamp2l",0.0450965114515593,0.810959743502841,-0.0932153150164868,0.616610176210455,-0.138311826468046,0.436568623694672,0.729744646209919,NA,TRUE,"1","1","1","0.999999999818851",1
"19","LOC129347348",0.662982687522442,0.122538006398633,0.224800593709524,0.615476024081361,-0.438182093812918,0.224882803321424,0.238756134438045,NA,TRUE,"1","1","1","0.999999999818851",1
"20","myo9aa",-0.106248282561991,0.349054225612703,0.0279985215247795,0.797637911126465,0.134246804086771,0.210127861927478,0.429763332905694,NA,FALSE,"1","1","1","0.999999999818851",1
"21","senp8",-1.23707203849987,0.0646485060198922,-0.148961897547887,0.742777715695904,1.08811014095198,0.0961481888111162,0.168215547012292,NA,TRUE,"1","1","1","0.999999999818851",1
"22","LOC111580711",-0.0706496220204673,0.79483886133611,-0.519037752009384,0.0735041658340849,-0.448388129988917,0.115366158709447,0.157624632741706,NA,TRUE,"1","1","1","0.999999999818851",1
"23","anp32a",-0.272541020974373,0.261672804562193,-0.0695713639977127,0.753804930653594,0.20296965697666,0.375598228908821,0.507401855120637,NA,TRUE,"1","1","1","0.999999999818851",1
"24","coro2ba",-0.0494278842346206,0.600180805477784,-0.088157315509186,0.338318292771411,-0.0387294312745654,0.664335968820013,0.632282502882976,NA,TRUE,"1","1","1","0.999999999818851",1
"25","itga11a",-0.271856443878998,0.384874660854855,-0.453834551709187,0.143569982025571,-0.181978107830189,0.56232396904723,0.338115719802079,NA,FALSE,"1","1","1","0.999999999818851",1
"26","LOC111588606",-0.155659384112924,0.81246094230096,-0.326873747812531,0.621328428703775,-0.171214363699607,0.794092832178144,0.885061773890967,NA,FALSE,"1","1","1","0.999999999818851",1
"27","LOC129348621",-11.0038234479635,0.999997218849546,31.7688459789239,0.999989118202007,42.7726694268874,0.999983982956114,0.999999999705508,NA,TRUE,"1","1","1","0.999999999818851",1
"28","LOC111564424",2.4882654568181,0.0164466782488607,1.61852348210865,0.130802700181491,-0.869741974709447,0.0626461825742001,0.0178388079565765,NA,TRUE,"0.90366672535842","1","0.973411293474024","0.535206656347352",1
"29","LOC129349160",1.23637840031812,0.269569848353743,1.0544930178268,0.346398835167263,-0.181885382491318,0.79772210515378,0.541007509824758,NA,TRUE,"1","1","1","0.999999999818851",1
"30","LOC111564416",0.373238096707725,0.275112113300879,-0.522916633687268,0.18959643440883,-0.896154730394992,0.0124816731172139,0.0430514933691063,NA,TRUE,"1","1","0.629028215875009","0.795345335880398",1
"31","cpeb1b",0.304287363342164,1,0.30876533862447,1,0.00447797528230617,0.170770555739886,0,"Model failed to converge with max|grad| = 0.021630",FALSE,"NA","NA","NA","NA",1
"32","LOC111564421",0.659631219564745,0.297995088419822,1.11080931789841,0.060063121033893,0.451178098333663,0.324739670371014,0.153671011172339,NA,FALSE,"1","1","1","0.999999999818851",1
"33","LOC111564418",0.0892393995125098,0.775575885872007,-0.109324778088283,0.727003203215138,-0.198564177600793,0.499843540427371,0.795899166218439,NA,TRUE,"1","1","1","0.999999999818851",1
"34","LOC111564417",-1.26434439514075,1,-0.560166282115337,1,0.704178113025418,1,0,"Model failed to converge with max|grad| = 0.016601",FALSE,"NA","NA","NA","NA",1
"35","LOC111564410",0.454798984749142,0.0347566803820483,0.39113228684903,0.0632655807522929,-0.0636666979001116,0.719057460895969,0.0884163144708316,NA,TRUE,"1","1","1","0.979157492130001",1
"36","LOC111564425",29.1346934695014,0.999988556525048,29.6444398719578,0.99998835630773,0.509746402456354,0.678206267552269,0.917524481604742,NA,TRUE,"1","1","1","0.999999999818851",1
"37","ccnb2",-3.46818425933873,0.999999121383665,30.3432939106449,0.999989561643254,33.8114781699836,0.999987338645519,0.999999999788517,NA,TRUE,"1","1","1","0.999999999818851",1
"38","cars1",-0.00933199363473355,0.960017673280709,-0.0645857960626442,0.72067812257855,-0.0552538024279106,0.749144146126346,0.923147131369392,NA,TRUE,"1","1","1","0.999999999818851",1
"39","pex16",0.392094413055925,0.109869774788017,0.506002722192328,0.030617025624662,0.113908309136403,0.566202441323197,0.0939728232031484,NA,TRUE,"1","1","1","0.987776451336945",1
"40","arfgap2",-0.0446775004617011,0.797079438112458,-0.0177941609712281,0.914901572733891,0.026883339490473,0.86748523745598,0.966622931163984,NA,TRUE,"1","1","1","0.999999999818851",1
"41","LOC118469870",1.0926071195531,0.14649198026356,0.591749339119761,0.440514827296941,-0.500857780433343,0.42236189268155,0.337332875105678,NA,FALSE,"1","1","1","0.999999999818851",1
"42","glceb",-0.430033137896326,3.79224962432477e-05,-0.112828068699233,0.239203281120268,0.317205069197093,0.0014608597288388,0.000117770435289611,NA,TRUE,"0.00789828273526401","1","0.193153560214726","0.00747096278852019",1
"43","paqr5b",31.1754197955331,0.99998872353863,30.4802210626366,0.99998897499897,-0.695198732896485,0.342692406412576,0.637521958566402,NA,TRUE,"1","1","1","0.999999999818851",1
"44","LOC111564414",2.0232425612826,0.0771790099005482,-17.2882802963694,0.919314971077541,-19.311522857652,0.909909220616534,0.208495572377735,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA","NA","NA","NA",1
"45","tle3b",0.0861211372901684,0.67920934236,-0.0269943802843009,0.895220982438275,-0.113115517574469,0.568644532393658,0.840221901236855,NA,FALSE,"1","1","1","0.999999999818851",1
"46","LOC129348677",-0.427929066148476,0.576586546923337,-31.4679002175849,0.855737269982541,-31.0399711514364,0.857678635730398,0.841728382463957,NA,TRUE,"1","1","1","0.999999999818851",1
"47","uacab",0.392437058173075,0.0260321774442254,0.286442513226314,0.0986569402091863,-0.105994544946761,0.500687696328358,0.0773310683444133,NA,FALSE,"1","1","1","0.954488519545411",1
"48","LOC111564639",-0.0144387841409519,0.91909350478927,0.0760482667872013,0.574855122125464,0.0904870509281532,0.48631473571553,0.752212583616538,NA,TRUE,"1","1","1","0.999999999818851",1
"49","rxfp3.3a1",0.547310874430083,0.528499242326703,-1.03281131288733,0.399720125358835,-1.58012218731741,0.158164243560738,0.355777046451811,NA,TRUE,"1","1","1","0.999999999818851",1
"50","pias1a",0.170326941401255,0.29341296315754,0.466297162520767,0.00221087288001243,0.295970221119511,0.0377539755686561,0.00594795050743763,NA,FALSE,"1","0.411682523565881","0.878003769771068","0.259231509615824",1
"51","skor1a",-0.540417852582237,0.573859924817496,-0.168086328264366,0.848687237993146,0.372331524317871,0.686967043343363,0.84912486519624,NA,FALSE,"1","1","1","0.999999999818851",1
"52","map2k5",-0.0882834209225538,0.44588215180299,0.0174798248394442,0.874707590683248,0.105763245761998,0.328073529235872,0.591747000738252,NA,TRUE,"1","1","1","0.999999999818851",1
"53","smad3a",-0.061672313658449,0.658577636846525,-0.0902072872936746,0.505869377670005,-0.0285349736352256,0.828250028776917,0.797807785657956,NA,TRUE,"1","1","1","0.999999999818851",1
"54","smad6a",-0.994552600942636,0.00415931724489681,-0.362988158213815,0.232648021442548,0.631564442728821,0.0683506755186899,0.0164199276303775,NA,FALSE,"0.468370963438499","1","0.99114796570078","0.512788894969156",1
"55","tmem208",0.0251617641726953,0.940332934728376,-0.0587669140422742,0.858650973934415,-0.0839286782149694,0.789081876952338,0.962930461199498,NA,FALSE,"1","1","1","0.999999999818851",1
"56","slc39a1",-0.260315875210918,0.603930886476266,-0.0745445306732786,0.871811710475074,0.18577134453764,0.697027916702044,0.867664775663445,NA,FALSE,"1","1","1","0.999999999818851",1
"57","rlbp1a",1.64852114086188,0.127601807552813,0.762652413170693,0.509602350418209,-0.885868727691185,0.211897606813945,0.201950504863172,NA,TRUE,"1","1","1","0.999999999818851",1
"58","LOC111565738",-0.101994238945716,0.587997267999661,-0.421363521569154,0.0262267178414212,-0.319369282623439,0.0873608811465307,0.0665724803194209,NA,FALSE,"1","1","1","0.921794748810382",1
