cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
0	ISLR	1.57129008780253e-27	1.41392071250115e-31	2.58141937481799	0.825	0.371
0	SLC32A1	3.2094626814398e-27	2.88802544896949e-31	2.81609902332724	0.755	0.315
0	PCDH17	5.30907103196848e-27	4.77735177896921e-31	2.14918575652063	0.881	0.422
0	GRIN2A	6.8372003336021e-27	6.1524343863962e-31	1.64869720868096	0.916	0.422
0	ATP13A5	8.74381069305635e-27	7.86809204810254e-31	1.47756362650404	0.986	0.617
0	GAD2	1.36054194402818e-26	1.22427962208961e-30	2.28994511513474	0.657	0.216
0	ANK1	8.79875783016545e-25	7.91753606601768e-29	1.27077953458405	0.965	0.544
0	SLC6A1	1.48244777729363e-24	1.33397622360625e-28	0.706667920706693	0.951	0.515
0	SCAMP5	1.74922300151677e-23	1.57403311573542e-27	1.51236033217005	0.811	0.339
0	PCDHAC2	2.689444065369e-23	2.42008824383064e-27	1.19113842829026	1	0.75
0	APLP1	1.89185522232881e-22	1.7023802954457e-26	1.13389772890624	0.958	0.57
0	SV2A	3.37810893988045e-22	3.03978128307428e-26	1.28137267360883	0.888	0.402
0	LRP1B	4.53945823977277e-22	4.08481799673604e-26	1.4313348750633	0.888	0.451
0	FXYD6	8.16351011060891e-22	7.3459102947979e-26	1.49684744415934	0.741	0.283
0	SYT2	8.91822556952513e-22	8.0250387559841e-26	2.15160397438679	0.832	0.422
0	ATP1B1	1.21331110662167e-21	1.09179439091305e-25	2.26847938711832	0.853	0.47
0	ATP6V0C	1.71851118092972e-20	1.54639717531695e-24	1.41130451575405	0.916	0.538
0	RAB3A	2.03552498967138e-19	1.83166110831583e-23	1.3410100676177	0.65	0.226
0	DNM3	3.04973752545535e-19	2.74429724237861e-23	1.33076206212764	0.741	0.322
0	GABRA3	4.13433544468577e-19	3.72026945440994e-23	1.28161763553427	0.734	0.271
0	STMN2	4.34178617259412e-19	3.90694337496097e-23	1.77626470032284	0.818	0.416
0	SYNGR3	6.6200307629404e-19	5.95701499409737e-23	1.4288327712881	0.825	0.423
0	NRG2	1.3697068072548e-18	1.23252659700783e-22	1.25766626960575	0.853	0.373
0	GAD1	1.45061712432617e-18	1.30533350519767e-22	1.7725493550895	0.699	0.306
0	LRRC4C	1.47633842975099e-18	1.32847874538918e-22	0.940870473509337	0.916	0.499
0	SLC6A17	1.49154768818795e-18	1.34216475136143e-22	1.61953140249573	0.741	0.317
0	ITM2C	2.65589296886003e-18	2.38989738941783e-22	1.36221005633236	0.685	0.253
0	CLSTN1	3.27951847699863e-18	2.95106494825757e-22	0.99910732186719	0.958	0.646
0	STXBP1	3.32338054456321e-18	2.99053409931001e-22	1.13238110549622	0.902	0.504
