"","gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","warning","error","av_q","interaction_q","positive_q"
"3413","LOC111574166",0.284370475148248,0.168441119063704,0.328866136410564,0.446104840872901,0.592095753223448,0.200677316284743,0.0311438496752183,0.0184805955538759,0.0496244452290943,0.00832546361934268,0.185081512505786,0.175343880188003,0.130135760924663,0.0443654494571192,0.0749894188721185,NA,NA,0.780203714945871,0.757853741017234,0.433383631730797
"3416","necab3",0.1913582115973,0.0396066395316309,0.197702894237859,0.736659855839087,0.876072775417726,0.834995838645828,0.015282577685153,-0.0059283832578594,0.00935419442729356,0.421623032656034,0.93438913980245,0.0464416800385332,0.0357964418173919,-0.00342910934570997,0.137842563677661,NA,NA,0.780203714945871,0.676585363004145,0.241195131174588
"3417","LOC111576255",0.331679846222453,0.236512203516012,0.513473374513669,0.918450238168355,0.856897250972583,0.759077338999593,-0.00856252538645653,-0.0170012648907293,-0.0255637902771858,0.850397916866183,0.691425075862204,0.245850631641735,-0.0250729783609827,-0.0513896676732633,0.112165816525292,NA,NA,0.780203714945871,0.834585247092403,0.468583312669541
"3419","tox2",0.554072153726948,0.555512531297232,0.85568211138181,0.378066228885642,0.872074699780241,0.284493237277746,0.0459384747382492,0.00692279515384093,0.0528612698920901,0.38264186969026,0.729432652241132,0.558758839530588,-0.050044886561117,-0.0140294228163599,-0.0409277639762353,NA,NA,0.782047988102678,0.949120674539911,0.711569695550839
"3420","st7l",0.421170418757021,0.594237805469475,0.795444143343372,0.944590559001325,0.937578342702897,0.991079597554371,0.00546687323713626,-0.00455334692775471,0.000913526309381546,0.701905797579917,0.776088798723666,0.59955940733442,-0.0266822437434829,-0.0232553057737954,0.0688944373762953,NA,NA,0.780203714945871,0.926529049507307,0.736888128375147
"3423","LOC111585086",0.350333425272733,0.178915072968654,0.347854395396988,0.709913386628654,0.716678227447597,0.542712879074258,-0.0283877946138232,-0.0169727476995758,-0.045360542313399,0.888630583339337,0.595802575821526,0.187880350075234,0.00863077961565004,-0.0274620742962512,0.175609736820977,NA,NA,0.780203714945871,0.7651092061017,0.433383631730797
"3425","shisa4",0.593833362722706,0.223023672930543,0.42027602182085,0.30853697097651,0.583300189497377,0.119242144207742,0.0855757303322672,0.0323079917342759,0.117883722066543,0.42240495248143,0.866145786333538,0.232208465301057,-0.074471205032803,0.00937212734252926,-0.159165556930179,NA,NA,0.788898213465175,0.796309554129198,0.468583312669541
"3427","LOC111585083",0.316056251809153,0.184507461405858,0.544005243348251,0.278921607781746,0.898788181426272,0.313058627290226,0.0461837500953724,-0.00461253381953534,0.041571216275837,0.214862670616579,0.804322337775865,0.188682334357523,0.0579570452886946,0.00902972846400243,0.0711519918882591,NA,NA,0.780203714945871,0.844953556988137,0.439558663358459
"3428","prelid3b",0.45207948096563,0.527252933845704,0.814343685731379,0.893584718218813,0.769787933684273,0.739427078919867,0.0102664240652093,0.0176698592036582,0.0279362832688675,0.985768378366766,0.601810394836317,0.534218587891047,0.00110226370321646,0.0474975459479568,0.0831706791890288,NA,NA,0.780203714945871,0.934743961847577,0.690026164480907
"3429","LOC111585092",0.392474989831337,0.257763418417459,0.471002402672514,0.704697173532667,0.86784193866076,0.626204762878161,-0.0326554828886837,-0.0140345138495878,-0.0466899967382715,0.758906839272221,0.701505449340531,0.265608857732857,-0.0304366556789783,-0.0495681348104767,0.14532831659189,NA,NA,0.780203714945871,0.819640431102451,0.468583312669541
"3430","slc32a1",0.164347643181661,0.257483512695675,0.256268252269091,0.215341458845588,0.926830264432103,0.17318117231487,0.0572066182275332,0.00354740070474171,0.0607540189322749,0.894146836697775,0.218411000362658,0.266494721730459,0.00641627136049071,-0.0431425677301571,0.0668092223122914,NA,NA,0.780203714945871,0.720469110465271,0.468583312669541
"3432","LOC111563789",0.29870930021829,0.514953128737477,0.0537665973734199,0.433718303420549,0.114409102002132,0.458485602673459,0.0400959275474007,-0.0794312961307767,-0.039335368583376,0.732536026625966,0.0185712541673215,0.52177815508744,0.0207593242617732,-0.159037949007642,0.0446781471716517,NA,NA,0.780203714945871,0.451204312524457,0.683371985649971
"3435","fam210b",0.908214379929356,0.0221159264350189,0.187362574505398,0.0791175594490178,0.753239135133327,0.0921404810334122,0.113868768502827,-0.0189653667302795,0.0949034017725476,0.880452247231596,0.741653822336217,0.0254232569715069,0.0137928558762116,-0.020984618615604,-0.17813265236271,NA,NA,0.928291774698282,0.659585319269972,0.176976459102345
"3436","shmt2",0.242698045696765,0.0693794460302819,0.0357337564933487,0.99784187335493,0.249369271142544,0.309400655310318,0.000175554835520501,-0.0618732765035669,-0.0616977216680464,0.518005931263776,0.0910412504234299,0.0751082594699599,0.0482408489979347,-0.0967255022337572,0.165236524787161,NA,NA,0.780203714945871,0.402495175817398,0.309569959206521
"3438","LOC111579120",0.0458809657756509,0.00436309245240862,0.00698629087084792,0.421677107850691,0.545245883821896,0.779409916629395,0.0368285888638159,-0.02459446479169,0.0122341240721258,0.429701383400547,0.16955054185334,0.00551472076103939,0.0368898082913014,-0.0526832033554579,0.150216315249595,NA,NA,0.780203714945871,0.277122871210301,0.0998311831982714
"3442","ddit3",0.362557961926549,0.146517932273616,0.727692836719189,0.675530055965032,0.706709170294165,0.912485896150375,0.0346956435914455,-0.0280410606219362,0.00665458296950922,0.485298913415444,0.452074338697904,0.153671617914279,0.0915430606921471,0.0474465366612028,0.134784572902675,NA,NA,0.780203714945871,0.904963194399486,0.400592719538298
"3443","dctn2",0.405953963548537,0.518747477245075,0.749775603675163,0.425254253317411,0.662216042916618,0.610767772261717,0.0505282993797171,-0.0253969618765932,0.0251313375031239,0.685888899586743,0.787300347340231,0.524184715706771,0.0374971545107603,-0.0129863372323019,0.0456310173421681,NA,NA,0.780203714945871,0.911848731406204,0.685953235890836
"3445","igsf8",0.263396887798113,0.0269101377817053,0.292682397882838,0.631441528679402,0.664325959893319,0.925256605518437,-0.0332024290435596,0.0272001917126681,-0.00600223733089154,0.966681384234896,0.311714850868441,0.0307534786220959,0.00385014164036845,0.0743857563997987,0.202352728896979,NA,NA,0.780203714945871,0.738774954528004,0.197313828441817
"3447","LOC111583778",0.163494006420188,0.0376085193637293,0.0803583231027929,0.769598395754398,0.877184797368985,0.599697760463214,-0.0189393970668728,-0.0090357978727124,-0.0279751949395852,0.769558058967679,0.405202745555651,0.04316727527581,-0.0267087231389829,-0.0456058523524946,0.163148751263328,NA,NA,0.780203714945871,0.513947706399496,0.233198279836716
"3448","LOC111583777",0.239227305330492,0.30872786105456,0.0836038876791041,0.803508610891964,0.403625615687105,0.344177491009196,-0.0152742619456323,-0.0428296725046738,-0.0581039344503062,0.296701329656372,0.0168861973700208,0.315805901990915,-0.0688405031621324,-0.152546054611149,0.0920604764861242,NA,NA,0.780203714945871,0.52092757138422,0.499212800404926
"3452","LOC111578046",0.0285910490358567,5.7979133510895e-05,0.00281361865070031,0.78792999090333,0.584100724031295,0.796750864575122,0.0137068274376195,-0.0261478246960905,-0.012440997258471,0.424605898003739,0.693147351591678,0.000149144237290335,0.047867021800005,-0.0187051571367564,0.236926167038588,NA,NA,0.780203714945871,0.190879044723678,0.0284520396418813
"3455","alas1",0.878959750816198,0.163013330778025,0.199487338952811,0.0681231007037108,0.852454992448591,0.064942107848542,0.10700011735267,-0.0094920162694955,0.0975081010831743,0.447687085416163,0.378348757472065,0.171361656303144,0.0589668128768016,0.048926713728854,-0.111625474289915,NA,NA,0.907204440661849,0.676753152838704,0.432024011726061
"3458","dusp7",0.435256169935614,0.262353793131529,0.809478753177558,0.97692845877284,0.826689341350547,0.848521664193122,0.00226037696704164,0.0126526706973194,0.0149130476643611,0.508301016523092,0.26332595515267,0.269744564212556,0.0504375663427577,0.0873883674762225,0.146623730894696,NA,NA,0.780203714945871,0.932255476648563,0.468583312669541
"3459","rpl29",0.284463044707818,0.073972628994353,0.480356325313924,0.760993785071918,0.759327880808636,0.973673931275818,0.018625610905785,-0.0167842399144483,0.00184137099133673,0.494012052426959,0.701045839035974,0.0817999831080004,0.0530570705890681,0.022840713670315,0.141253162048402,NA,NA,0.780203714945871,0.820462592064818,0.319305697778242
"3460","iars1",0.628574129275519,0.0181396416415262,0.00863752239738053,0.152435157482918,0.167230202556019,0.00797752960348801,0.11472195711659,0.074951154572467,0.189673111689057,0.0988579637056101,0.275081975945325,0.0204756043620372,-0.151209077998132,0.0476419954194285,-0.303531703248495,NA,NA,0.793018398727562,0.287454376736171,0.174272325075828
"3462","atp2b2",0.535846628654039,0.52336547707312,0.910677538338369,0.275051066401005,0.964759327973175,0.268815983193184,0.0496627678333902,-0.00167016861928586,0.0479925992141044,0.681568357383091,0.831184738902103,0.529612443887702,0.0187213492624944,0.00767141765961955,0.0363652848592821,NA,NA,0.780203714945871,0.971376466396431,0.68749148735771
"3463","slc6a11b",0.763555302292656,0.201777373437962,0.207944209508436,0.0495287494171558,0.80683888425686,0.060815110429716,0.157331075748509,-0.0131568194524367,0.144174256296072,0.234444711700226,0.266730124389192,0.211062666026276,0.0925329330506176,0.0649559522932708,-0.16519127346904,NA,NA,0.837160376434933,0.68345555179114,0.459777995161694
"3464","LOC118469716",0.424258792691697,0.956587884821308,0.0916810789332813,0.376908999746945,0.0668138335336566,0.349502394125265,-0.0840610828556939,0.172553596181665,0.0884925133259707,0.0344328284243791,0.436046853780547,0.957136843669989,-0.274051552180133,0.0987632908828362,0.00685205974627241,NA,NA,0.780203714945871,0.53460521060593,0.986661133457446
"3465","slc6a1b",0.68130637197839,0.472408804157194,0.479847241954754,0.158061889865555,0.733952125302614,0.143400078847647,0.134972696682515,-0.0251001532096993,0.109872543472816,0.452250786521709,0.199593270196693,0.479246987172279,0.0990888560440094,0.0681320068253515,-0.0946840532860731,NA,NA,0.804472240748327,0.820462592064818,0.659845200957682
"3466","hrh1",0.84477106129677,0.33535320840041,0.288065832707625,0.111688138281492,0.962343243431728,0.0867004306229895,0.0851967982149462,-0.00219996281826883,0.0829968353966773,0.460542692541472,0.199669629124884,0.342576287027993,0.0512061834838906,0.0623373371576633,-0.0676795479627906,NA,NA,0.882203011646274,0.736160276176911,0.529662519534068
"3467","atg7",0.946147452525382,0.274352180822277,0.333728423848689,0.181568222285266,0.823784261473857,0.226865631429656,0.0596581307632108,-0.0082228627765916,0.0514352679866192,0.327826411718203,0.752224679539814,0.27986897066347,0.0443677993233151,0.0111940112980892,-0.0611356885190256,NA,NA,0.957224300750069,0.76079894813813,0.469493501502687
"3468","vgll4b",0.412359701662021,0.274851116423371,0.745329153949463,0.55945879858966,0.844676578794086,0.65008181162037,0.0293254497027534,-0.0077774270356354,0.021548022667118,0.613329698660654,0.70923748291378,0.280910980113416,0.0271631578764085,0.0148005437077672,0.075810986075796,NA,NA,0.780203714945871,0.911156143349826,0.469493501502687
"3470","syn2b",0.220743566382594,0.0933169192541404,0.353240070434106,0.499345818422099,0.982374675413955,0.47131553875332,0.0295524226068156,0.000806108044636239,0.0303585306514518,0.826243094611458,0.421534943855072,0.0981044062284074,-0.0106593710522787,0.029699003889404,0.0959142987706078,NA,NA,0.780203714945871,0.766050949055051,0.326774423809792
"3471","LOC111564573",0.412266356602437,0.728534861172615,0.224130328412435,0.474449136120575,0.417033241971695,0.143368816948184,0.0329509999546894,0.032992529976119,0.0659435299308083,0.600308739763532,0.0626411454632275,0.730623465851894,-0.0295666822812984,0.095261585273002,0.0220876664296261,NA,NA,0.780203714945871,0.693209226223208,0.834664545020835
"3480","kcnab2a",0.150342286210971,0.00726408165193886,0.185362180473948,0.807894521351939,0.924954633730456,0.861977944493107,0.0119927240935862,-0.0040427922952182,0.007949931798368,0.571389856336085,0.425431349683169,0.00895767772180166,0.0336876037803568,0.0360788170396615,0.166290342869449,NA,NA,0.780203714945871,0.659281944934164,0.133493591674492
"3484","si:ch211-222l21.1",0.224744300443311,0.187426754182388,0.328283201245679,0.715554019364788,0.853433408812065,0.587521612122774,0.017690972724479,0.00824968525161076,0.0259406579760898,0.463624171823441,0.983036094108566,0.195398693287679,-0.0408130678920759,0.00107271930000316,0.0799494014285254,NA,NA,0.780203714945871,0.757046093225095,0.444127681807869
"3492","foxj3",0.492161258710915,0.62290880251955,0.806159059091007,0.384147869564975,0.666458439575087,0.578714283696127,0.0476902550813629,-0.0188110292178591,0.0288792258635038,0.426820563230735,0.984591709934568,0.631103374588951,0.0461915027919313,0.000926973875462679,0.0404707652337306,NA,NA,0.780203714945871,0.930862677288328,0.758419154224994
"3493","prdm2b",0.697231069481391,0.397524284048381,0.36727447560933,0.155773726713331,0.688819825344025,0.0822809005341946,0.0876471943611481,0.0207682783945966,0.108415472755745,0.711120465329727,0.233421122966547,0.402766865165915,0.0248902370976797,0.0847630412518602,-0.0797687318917636,NA,NA,0.809183772646862,0.772110987872059,0.590007848839503
"3496","brpf3a",0.743376002615029,0.850288228595242,0.295730635160411,0.0953629941788634,0.83052751099507,0.0702018485974606,0.0864920615966255,0.0104130876933764,0.0969051492900019,0.0886583130911273,0.0673942655957875,0.851713373928389,0.104911280624575,0.121423319672416,-0.0128200373282625,NA,NA,0.828194938139035,0.739534845471782,0.925234934998181
"3498","tcta",0.351457576740482,0.10982927449215,0.952614266483648,0.566252951633029,0.83721754476897,0.72914001829743,0.047767433726943,-0.0191371668123456,0.0286302669145974,0.311800192797867,0.447610879255942,0.115095375310353,0.131016895961135,0.0974273357355108,0.145835180448286,NA,NA,0.780203714945871,0.988492066899204,0.326774423809792
"3500","wdr82",0.213969387164766,0.116760841888896,0.0460162986486265,0.235184523785967,0.160177732197983,0.690050231266788,-0.0810557834407457,0.11338030231846,0.032324518877714,0.0862416217110611,0.418420893120651,0.123502295117366,-0.158472023040381,0.102896123483426,0.143930302498067,NA,NA,0.780203714945871,0.433092924564631,0.337676076203782
"3508","cacna2d2a",0.142143787640082,0.24430606773407,0.0678048475175529,0.174384573083194,0.237753360978945,0.565616444602834,-0.111466381651009,0.0691147980559103,-0.0423515835950991,0.0310881986251534,0.547170946227526,0.25301334020058,0.208507114486218,0.0366775280702847,-0.147373942443824,NA,NA,0.780203714945871,0.494893335177397,0.468583312669541
"3510","mst1",0.543620174097863,0.698835287001001,0.316509451115942,0.187005173945786,0.262281446365792,0.722024322645292,0.0708772073501712,-0.0516470447099892,0.019230162640182,0.458738466896874,0.177482971947769,0.703922616554773,0.0435318544104462,-0.0804650822400026,-0.0308740562839913,NA,NA,0.78064072082619,0.746301340686791,0.814784026395802
"3511","si:ch211-161c3.6",0.190428061022753,0.00523751136296553,0.0647422015468385,0.733959267137929,0.529368578922624,0.410949241639942,-0.0174931194218982,-0.0311531172082722,-0.0486462366301704,0.17922105338275,0.664838090700213,0.00710822479626534,0.0694745331675897,-0.0319291617477439,0.213267260733015,NA,NA,0.780203714945871,0.486931130934733,0.112482529537772
"3514","gnb1b",0.43104153128368,0.321229717049323,0.969566487011236,0.293587944883228,0.827786704184858,0.344002992535328,0.0515096362248832,-0.00935484844751992,0.0421547877773633,0.405868882369184,0.302533677010863,0.328322085186422,0.0511334778469128,0.0425684728386573,0.0605130491112528,NA,NA,0.780203714945871,0.992939715145999,0.513030792140368
"3515","tardbpb",0.0446117663911859,0.00562502889028345,0.0145964020232129,0.799795717570049,0.888622653152902,0.887160303225409,0.0112838797913045,-0.00516757328225631,0.00611630650904821,0.37755079245108,0.739542665476224,0.00799302589643527,-0.0385839428552453,-0.0114630183360862,0.169282233116787,NA,NA,0.780203714945871,0.339117394266007,0.117736468920527
"3518","ddi2",0.42918188233082,0.604965716731507,0.776914098074568,0.819349761362991,0.718203177313603,0.57070269272737,0.0151466155546701,0.0203281685783526,0.0354747841330227,0.712480440487742,0.647465705728415,0.609576208946632,-0.0291397994411934,0.0298954136152869,0.0485990515878193,NA,NA,0.780203714945871,0.920904545709224,0.744710465870958
"3519","arl8ba",0.674206105660731,0.262554570214489,0.254708280514113,0.146464605058985,0.585971646030876,0.0614458222598921,0.116078444818347,0.030419363585785,0.146497808404132,0.906243935906571,0.178347183049178,0.271867790015824,0.00909859318086598,0.0894729274028055,-0.145754840665633,NA,NA,0.802644879711409,0.718588188205188,0.468583312669541
"3521","slc12a5a",0.151817659647676,0.0673632568348377,0.256969816815826,0.280935426444311,0.82762964949414,0.346681827049307,0.0464182653799087,-0.0079432790957899,0.0384749862841188,0.769053127213683,0.711199449058886,0.0750052209214052,-0.0138723477549932,0.0128297214979014,0.100976018761515,NA,NA,0.780203714945871,0.720687132266335,0.304153020325347
"3522","ncoa5",0.0504904294886183,0.00377724974927149,0.00264947618132186,0.779649445971072,0.926845141112069,0.818935777558611,-0.0153505718900024,0.00458201788434513,-0.0107685540056573,0.37110988876075,0.107150512730743,0.0050786602843278,-0.0672259873284489,-0.0640015834578666,0.167433459115837,NA,NA,0.780203714945871,0.189579913649346,0.094144515529396
"3525","mov10a",0.393529939036494,0.171481617940132,0.901592453794144,0.833417858036054,0.935776348035655,0.872245879591488,0.0197677398868489,-0.00657854759648182,0.013189192290367,0.390615359542113,0.231365730831443,0.18016751315897,0.110808308244357,0.108513262668199,0.176805272483398,NA,NA,0.780203714945871,0.968553186455564,0.433383631730797
"3530","tspan2a",0.310125031391569,0.108496984077084,0.278882043374051,0.381509452628508,0.589889565450509,0.602537172657144,-0.082559387496433,0.0418390780790789,-0.0407203094173541,0.557036300710267,0.741377120104433,0.1162431771715,-0.07675785527311,0.0244638494254133,0.208544252220237,NA,NA,0.780203714945871,0.730832040740879,0.326774423809792
"3531","LOC111584348",0.20682594375163,0.0271602144826821,0.0897203578364084,0.308349760291229,0.384079261190651,0.865867814992205,-0.070064330825938,0.0585510988416843,-0.0115132319842537,0.382922145432193,0.49583387674323,0.0310243747072417,-0.0802574555146233,0.0613478327172857,0.202263128718039,NA,NA,0.780203714945871,0.529292349409389,0.197553964175576
"3532","LOC111584344",0.287518978302337,0.107243751003479,0.22384120973333,0.71190858089875,0.413738191894979,0.739624764017254,-0.0221473702900916,0.0434838836035449,0.0213365133134533,0.665285634249803,0.250795435468825,0.113860598274078,-0.0269508967021314,0.0891497690563246,0.149619459788964,NA,NA,0.780203714945871,0.692967686790986,0.326774423809792
"3538","ippk",0.353397740913086,0.0908533981488356,0.21847714726459,0.416025133105439,0.606568319264202,0.640296060009378,-0.0631808664549935,0.0269867516413699,-0.0361941148136235,0.633108523151726,0.488674166729505,0.0974872844933511,-0.0319335379397586,0.0441864878493921,0.215110557878031,NA,NA,0.780203714945871,0.69142633127175,0.326774423809792
"3541","LOC111575276",0.213946139426098,0.0412870968979953,0.0187499378683901,0.596731255148022,0.352866894629605,0.166778176140966,-0.0344312548528385,-0.0513654924744789,-0.0857967473273174,0.856519223116596,0.049166898261565,0.0452048985730946,-0.0139196479264034,-0.124159510451474,0.182150755025877,NA,NA,0.780203714945871,0.359823473729522,0.246153801993894
"3543","pxk",0.274279023135715,0.0455598127653667,0.051601334872326,0.796144953550475,0.225937063445672,0.448974131138868,0.0162545698498415,-0.0605105625059302,-0.0442559926560887,0.11757023300315,0.453496473521505,0.0504926110846405,0.10995402303116,-0.0386011274462281,0.181692841940387,NA,NA,0.780203714945871,0.446497860484597,0.254900259313656
"3548","LOC118471712",0.660270994613864,0.538770996395092,0.743457690591302,0.219266026545966,0.56225733367586,0.735837610062121,0.07179057751889,-0.0454529505252501,0.0263376269936399,0.732789649703637,0.627964325781439,0.550132604352428,0.0265460632128823,-0.0622326052847165,-0.0446853044956952,NA,NA,0.799698630498898,0.910791242305477,0.696268232656573
"3550","LOC111564152",0.408496453797514,0.471189222174,0.69036908780366,0.452621172357769,0.732229906450586,0.613329460941722,0.0384717389661157,-0.0142573291617977,0.0242144098043181,0.666194203974406,0.736668884451365,0.474229638004014,0.0238309338874287,-0.0139749498204355,0.0496132386462777,NA,NA,0.780203714945871,0.892559884575119,0.658395103707617
"3554","dag1",0.0524240210028635,0.023726028592917,0.0343054462218945,0.42949180957097,0.779629934947172,0.566346354517328,0.0340827760424336,-0.0102605197735377,0.0238222562688959,0.795642108383684,0.22122140251807,0.0297193114584106,-0.0116444284379061,-0.0434710636820776,0.128409043315166,NA,NA,0.780203714945871,0.40057070483051,0.183611131722798
"3555","LOC111567141",0.239463213924762,0.217236676175724,0.363563632931045,0.461170471086664,0.720607265600831,0.65131884002834,0.0332682531840991,-0.0138180397570937,0.0194502134270054,0.878707623889114,0.487262918107609,0.224356477501706,0.00751918495400558,-0.0286433035143394,0.0748842646951558,NA,NA,0.780203714945871,0.769776491043866,0.468583312669541
"3557","oser1",0.281172768384148,0.233376202384829,0.0389573252030457,0.0923455705911097,0.122667107244073,0.870048078262108,-0.157611094657822,0.142448904028725,-0.0151621906290966,0.0253770540821223,0.843669851702627,0.241676629248343,-0.29053784006963,0.024868132399498,0.150169805483616,NA,NA,0.780203714945871,0.408068143793519,0.468583312669541
"3559","LOC111564478",0.427590733375324,0.262820635560151,0.725156812025988,0.89487030555421,0.76814785535121,0.9126198073619,-0.0111124818444405,0.0203031358513636,0.00919065400692315,0.848443965119654,0.443722556020838,0.270786989498761,0.0178308653377922,0.0700995396149703,0.143887695446618,NA,NA,0.780203714945871,0.904141369477465,0.468583312669541
"3561","mmp24",0.216168156340623,0.183020152024988,0.408184566700079,0.209965139702167,0.964950047507167,0.202720696874371,0.0576806552257421,-0.00168344973481655,0.0559972054909255,0.827166790598955,0.708376229668782,0.189349668682679,0.0103834055556983,-0.0130194388791779,0.0767516770286371,NA,NA,0.780203714945871,0.789644617561511,0.437596601959613
"3563","eif6",0.378270278720069,0.276195726141123,0.352045112999005,0.571894507401974,0.255339817989667,0.574675770767419,-0.0535148079245646,0.106464634155986,0.0529498262314211,0.550868317984317,0.226866890541697,0.284416321953123,-0.0779634384253675,0.156803766194518,0.139570454224363,NA,NA,0.780203714945871,0.766032500506521,0.469493501502687
"3564","map1lc3a",0.330980282282046,0.408775999417697,0.344523955324613,0.87960647017857,0.403510840988899,0.482263950487856,-0.00917110128885515,0.065215872400396,0.0560447711115408,0.307854249356442,0.541033017770094,0.415988847588153,-0.0785623379949641,0.0784821670968485,0.0647464809554034,NA,NA,0.780203714945871,0.7651092061017,0.595788755782152
"3565","dynlrb1",0.254694130710802,0.0453003908564181,0.313842617354147,0.748947779031533,0.517582562052404,0.712369419238863,0.0263928036190853,-0.0489996764085066,-0.0226068727894213,0.384920675627906,0.785285907502155,0.0510860667490829,0.111455283773277,0.0178108062903243,0.188065745368618,NA,NA,0.780203714945871,0.74426120855072,0.254900259313656
"3568","LOC111563161",0.353957228340507,0.521410267118152,0.683701012149694,0.67794857557588,0.925231937629751,0.727724563212134,0.0221831356329415,-0.00404038250867737,0.0181427531242641,0.614359178391384,0.632208624802232,0.526481368983099,-0.0270955477712129,-0.0227012867707309,0.050991788465991,NA,NA,0.780203714945871,0.890905229612864,0.686544010341133
"3571","rbbp5",0.256224163248807,0.0475044749758015,0.0951558884953218,0.988107967906148,0.286928569361073,0.339717483450268,0.000966472834259026,-0.0619519099570576,-0.0609854371227985,0.387420115236136,0.358449640117572,0.052489021853369,0.0668255345095579,-0.0678167438912192,0.181767628911329,NA,NA,0.780203714945871,0.542179430602465,0.255730496913885
"3575","nisch",0.745053573957492,0.239423523557539,0.577639733516375,0.135553692887534,0.842237532622964,0.208751145677294,0.0803830909857377,-0.00933601421773224,0.0710470767680054,0.93264049190364,0.859323906047548,0.246950523377675,0.00446316969684987,-0.0106582083796036,-0.0925744216933388,NA,NA,0.828518553029962,0.859239103605609,0.468583312669541
"3581","khk",0.493705148705994,0.857480193209439,0.809466619856833,0.687917068133514,0.675135077106514,0.370341324597616,0.0288879791514599,0.0257722802636486,0.0546602594151085,0.795582044898694,0.434465147302702,0.85922571787656,-0.0256682083462006,0.0470213028428004,0.0169592235383491,NA,NA,0.780203714945871,0.932255476648563,0.929965465895754
"3582","LOC111566825",0.436676884394654,0.675227307401368,0.0385662823219186,0.0911424325480916,0.280172689339434,0.401077245161445,0.0746659722910676,-0.0410164406157602,0.0336495316753074,0.0510108113338235,0.142332344857976,0.680953577980734,0.107298898664045,-0.0539452572370606,-0.0238368451822054,NA,NA,0.780203714945871,0.407848823438652,0.797636293641421
"3585","tsen2",0.608806518160591,0.209151249373998,0.271916408897396,0.58341651872428,0.286743522820438,0.094366036357952,0.0522929961318102,0.0883134306899494,0.14060642682176,0.26338801169806,0.568651933500693,0.218426306660052,-0.144437187939678,0.0519181822149576,-0.163363875336873,NA,NA,0.788898213465175,0.72837513587949,0.468583312669541
"3586","LOC111571415",0.163055756336295,0.00827091505288538,0.163165749662967,0.621976362406551,0.708972023234389,0.919389529047547,-0.0313772304364149,0.024970963424305,-0.0064062670121099,0.876414089832735,0.573316389278972,0.00996453030944954,-0.0142494084758993,0.0502387943819121,0.198821029085797,NA,NA,0.780203714945871,0.638845834306082,0.139636482101369
"3589","pcif1",0.307364101676321,0.0412725790587552,0.607461187000127,0.993182913014293,0.93862416400754,0.934467411885617,-0.000707542177550896,0.00581799773901424,0.00511045556146334,0.646886251674258,0.181814467682724,0.0459600922804177,0.0578722260723716,0.0873466486681471,0.186152713652928,NA,NA,0.780203714945871,0.867619010249582,0.246153801993894
"3590","LOC111571418",0.457060469694465,0.974532768344338,0.520078624111091,0.958712897113989,0.383291430862581,0.428522729625906,-0.00491140357769301,0.0639390498727341,0.0590276462950411,0.422431593856361,0.356366491010559,0.974907382958083,-0.105770049942512,0.0535557279267363,0.00413521856210816,NA,NA,0.780203714945871,0.83894460720498,0.989804584498608
"3592","LOC111571424",0.664864609907359,0.0540034902919005,0.160364819675878,0.0399044587834401,0.898666004734584,0.0352605208061999,0.15890656318055,0.00642647498012969,0.16533303816068,0.975073534595542,0.728507183955986,0.0594918243119869,-0.00188432967440133,0.0221566201518686,-0.244715321159745,NA,NA,0.801170684481659,0.633355864082883,0.265098317229558
"3593","snrpb",0.257713023546871,0.103497051968717,0.1365398678633,0.488455347320303,0.396385322166817,0.801833741894278,-0.0452276936806346,0.0660051385346182,0.0207774448539836,0.292483421223139,0.54041649912664,0.110108671559316,-0.0804848328826226,0.077222020566728,0.151084407426027,NA,NA,0.780203714945871,0.60534003216384,0.326774423809792
"3596","pik3c2b",0.655788324004839,0.204740623180879,0.364823756475946,0.113084884601734,0.857406568601817,0.0917195383987315,0.119638551449248,0.00769042482413414,0.127328976273382,0.825237381574979,0.553612313951235,0.214092313403929,-0.0112107089109695,0.0270350100052272,-0.166003583681681,NA,NA,0.798083022959735,0.770913341806069,0.463861480546192
"3597","LOC129348937",0.326147335263636,0.425854775704105,0.459709954932594,0.989403367311109,0.917465675887799,0.915708247037096,-0.000884568003853829,-0.00538906105007593,-0.00627362905392976,0.588036361234785,0.275843744221493,0.430342793774079,-0.0428232812845271,-0.0555103390086204,0.0731770145720996,NA,NA,0.780203714945871,0.814713305243732,0.610548454773614
"3598","aldh4a1",0.40454743638755,0.0893835160299707,0.355946545896598,0.713690159497824,0.34094578212396,0.616962180546072,0.0346522274528873,-0.0740772642703735,-0.0394250368174862,0.156155759072455,0.630905376107971,0.0960507382775095,0.183063600092336,0.034979862792507,0.214571407999194,NA,NA,0.780203714945871,0.767227679530273,0.326774423809792
"3599","LOC111580519",0.127748559355907,0.0177321975457879,0.0629325714964117,0.65870830501719,0.702288572410555,0.901993956094326,0.0200438985307699,-0.0146254258108576,0.00541847271991236,0.451187779956764,0.524066019865815,0.0207205431634592,0.0362957694050874,-0.0252032052988238,0.140714909888861,NA,NA,0.780203714945871,0.482394441913888,0.174272325075828
