"","cluster","gene","behavior_p.value","behavior_estimate","behavior_x_status_p.value","status_p.value","d_f_p.value","d_f_estimate","d_m_p.value","d_m_estimate","f_m_p.value","f_m_estimate","behavior_q.value","status_q.value","behavior_x_status_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",28,"LOC129348986",0.30120756545402,-0.00053928186279083,0.745817635718777,0.32537267608799,0.389086410364142,0.127683695380933,0.841956135250125,-0.0255289241974849,0.317617522290987,-0.153212619578418,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.989435845700444,0.999887765278141
"2",28,"trip4",0.0998844867127492,0.000993152322733879,0.881729763215217,0.688873933486147,0.913672311995252,-0.0273713145108194,0.611354396679894,0.112917893898467,0.591193065522615,0.140289208409286,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.967793813573449,0.999887765278141
"3",28,"cln6a",0.776507620136382,0.000196722593837847,0.48535530090797,0.276987572790566,0.229285012721711,-0.0662643220280065,0.992231626990365,0.000456602049255822,0.238813265029562,0.0667209240772623,0.988300174623609,0.994064763768227,0.997944606066203,0.995988645071031,0.999565233407524,0.999887765278141
"4",28,"LOC118470268",0.745484484349054,-7.28053253731439e-05,0.621313527102371,0.341921195789293,0.507633114109924,-0.0342031682130833,0.236909801012278,0.0545182773151042,0.109546436686128,0.0887214455281875,0.985245135444171,0.994064763768227,0.997944606066203,0.996408584935116,0.890686017915189,0.999887765278141
"5",28,"rps17",0.236526156253994,-0.000159666304127505,0.951402386824706,0.95961574995965,0.976759560433534,0.0028076898182478,0.830673260944729,0.0180663342003513,0.877755472479136,0.0152586443821035,0.97807449007605,0.995046947897068,0.999898067234844,0.998172733062847,0.988956064033651,0.999887765278141
"6",28,"csnk1g1",0.718902415969372,-0.000118125361432732,0.640644117720175,0.713109641260382,0.74269474302972,-0.0615747027374225,0.717553847848529,0.0594493136264752,0.53284500386165,0.121024016363898,0.983726136950954,0.994064763768227,0.997944606066203,0.996408584935116,0.978341489131101,0.999887765278141
"7",28,"LOC111571203",0.286443478831522,-0.000262719964015648,0.874569926606561,0.227980631040674,0.357910464603493,0.0654492742229506,0.487739979915206,-0.0429512570135332,0.148899257732521,-0.108400531236484,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.949955940337171,0.999887765278141
"8",28,"neo1a",0.363927741495725,-0.000806766104340341,0.634405681596068,0.455785440001244,0.163277521564156,0.434157735094444,0.334631707473556,0.257818786478658,0.569597570384967,-0.176338948615786,0.97807449007605,0.994064763768227,0.997944606066203,0.995988645071031,0.911771458543567,0.999887765278141
"9",28,"LOC111567962",0.611873121716155,-0.00038692364703575,0.968889599488802,0.0871547887686364,0.148757954253633,0.321224198784969,0.0509349790975285,0.394094843137065,0.740416542960056,0.0728706443520962,0.97807449007605,0.994064763768227,0.999898067234844,0.995988645071031,0.889127189553016,0.999887765278141
"10",28,"bbs4",0.143713941466885,-0.000615324625897665,0.986988907966803,0.142788229696608,0.180417743237102,0.253975827338575,0.0835725487711874,0.294485300021961,0.829701716910897,0.0405094726833862,0.97807449007605,0.994064763768227,0.999898067234844,0.995988645071031,0.889127189553016,0.999887765278141
"11",28,"scamp2l",0.840754451305289,-0.000424119806320829,0.345345410414463,0.329579437618283,0.254449955794824,0.129325095522923,0.144137257355581,0.147643311208348,0.872134318500234,0.0183182156854251,0.992665117552482,0.994064763768227,0.997944606066203,0.995988645071031,0.889127189553016,0.999887765278141
"12",28,"myo9aa",0.239855141997295,-0.00028078071827578,0.641219139797225,0.861755409017527,0.753855741274437,0.0476440524023337,0.716502287486363,-0.0483575062320299,0.541352473511205,-0.0960015586343636,0.97807449007605,0.994300546139448,0.997944606066203,0.996408584935116,0.978341489131101,0.999887765278141
"13",28,"LOC111580711",0.435326450173242,3.26448232698305e-06,0.889006994303827,0.450567404769433,0.845645098133645,-0.0147984397366504,0.408524428850549,0.0557366758510583,0.374273645218464,0.0705351155877088,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.933575410833294,0.999887765278141
"14",28,"anp32a",0.954373785285108,8.15889977745697e-05,0.412390491633992,0.71269216701327,0.287091522568356,-0.0480748988024569,0.3917075871855,-0.0336071007480637,0.750571065854384,0.0144677980543932,0.996226896950181,0.994064763768227,0.997944606066203,0.996408584935116,0.929466347367169,0.999887765278141
"15",28,"coro2ba",0.468104764498446,0.000176478929419517,0.209422837757072,0.701422537516885,0.956155858050364,-0.00444001487176163,0.872858090834597,0.0113240681303002,0.849617255577972,0.0157640830020618,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.99272433811868,0.999887765278141
"16",28,"itga11a",0.305111917294412,5.3997421022797e-05,0.273789881212862,0.483533668707072,0.621468222888762,-0.0244395940447227,0.579285413611872,-0.0240646225470147,0.994096172163926,0.000374971497707951,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.967299515866725,0.999887765278141
"17",28,"LOC111564410",0.930086749150141,-7.99038690191832e-05,0.993551648019666,0.398743801340308,0.392128913161798,0.0726708577105143,0.597551612687043,-0.0389096049867437,0.20925405633928,-0.111580462697258,0.993499098624588,0.994064763768227,0.999898067234844,0.996408584935116,0.967299515866725,0.999887765278141
"18",28,"cars1",0.0897682198298127,-0.000522941386129254,0.297683299745783,0.15382806557819,0.337914496418254,0.0830210539375718,0.0577929272244586,0.152061555086383,0.435719563828357,0.0690405011488107,0.97807449007605,0.994064763768227,0.997944606066203,0.996408584935116,0.889127189553016,0.999887765278141
"19",28,"pex16",0.428162472167923,-0.000429776340405218,0.411732514457818,0.344921110814715,0.193477051902065,0.128036253517507,0.198317552245656,0.11084768514362,0.860741194788945,-0.0171885683738871,0.97807449007605,0.994064763768227,0.997944606066203,0.995988645071031,0.889127189553016,0.999887765278141
