cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
6_0	PGR	5.61873700437974e-29	5.05600378329861e-33	8.27231086107186	0.16	0.001
6_0	EOMES	3.43949694829036e-24	3.09502109987435e-28	5.86372800926423	0.16	0.002
6_0	HMX3	1.86039284996469e-16	1.67406897324277e-20	3.81715098353563	0.24	0.011
6_0	CALCB	2.79876121998712e-12	2.51845696030516e-16	7.26897210947037	0.12	0.003
6_0	PRDM13	3.10050305288466e-12	2.78997845125948e-16	5.83344339322715	0.12	0.003
6_0	CACNA2D1	2.01032281129971e-07	1.80898300305922e-11	2.7426544854821	0.88	0.334
6_0	ZFHX4	1.44700582778379e-06	1.30208389074399e-10	1.83972855565138	0.84	0.324
6_0	SSTR2	1.31943378955416e-05	1.18728857154158e-09	3.14969768832716	0.4	0.079
6_0	AR	1.51942420255257e-05	1.36724934990782e-09	4.21101897142097	0.12	0.007
6_0	HMX2	1.64283147548322e-05	1.47829701744194e-09	3.68389000677087	0.12	0.007
6_0	FXYD6	3.14878615748048e-05	2.83342585933635e-09	2.0790066685887	0.88	0.435
6_0	SOX3	4.2669780089442e-05	3.83962747137965e-09	2.42631389388672	0.44	0.09
6_0	FOXG1	5.45577990331308e-05	4.90936732053728e-09	2.17006378032199	0.48	0.108
6_0	KIF26B	0.000750819804338816	6.75622968000374e-08	2.06088301212269	0.68	0.274
6_0	BAIAP3	0.00089202064170171	8.02682121570872e-08	1.72859885494329	0.76	0.299
6_0	SHC1	0.00188013689510257	1.69183559354141e-07	2.10957663430398	0.68	0.275
6_0	TACR3	0.00325387859181277	2.92799297382594e-07	3.11956569179352	0.28	0.051
6_0	PCDH17	0.00431022218841991	3.87854061767291e-07	2.05418715532841	0.92	0.487
6_0	GLRA2	0.00480749298365259	4.32600826388247e-07	1.8038273439267	0.6	0.203
6_0	CFAP126	0.010563678369026	9.50569456404751e-07	2.73612967745005	0.12	0.01
6_0	SDK2	0.0109314841259054	9.8366634805232e-07	2.08826244639083	0.92	0.569
6_0	RAB26	0.0155080086918551	1.39548355006345e-06	1.64996141212259	0.72	0.316
6_0	NPBWR2	0.0164618184837814	1.48131184052744e-06	2.91177253570856	0.44	0.126
6_0	MEGF8	0.0176134656520844	1.58494246846795e-06	1.59778858178835	0.72	0.354
6_0	TEX9	0.0212323909379176	1.9105903840473e-06	3.44445241856181	0.12	0.011
6_0	ZFHX3	0.0239124099146723	2.15175109463442e-06	1.60337597627395	0.76	0.345
6_0	KCNG2	0.0262442217468296	2.36157848887156e-06	2.55267935522945	0.32	0.074
6_0	TENM1	0.0262699678267812	2.36389524221913e-06	1.32799797866969	1	0.621
6_0	CSMD3	0.0270312802899052	2.43240171779944e-06	1.20811785820075	0.88	0.626
6_0	GRIN3A	0.0284706551969514	2.5619234407407e-06	2.98719633016608	0.28	0.059
6_0	RXFP1	0.0287361494888102	2.58581386563576e-06	3.06026852328871	0.32	0.074
6_0	GALR1	0.0317281821555355	2.85505103532219e-06	2.24838554970544	0.48	0.157
6_0	GNL3L	0.0369370202165059	3.32376677913308e-06	2.10270798960215	0.16	0.02
6_0	SOCS3	0.0447999109591529	4.03130666419085e-06	3.27847120695977	0.12	0.012
6_0	CA10	0.047093576307447	4.2377014584223e-06	1.86138813003611	1	0.65
0	SLC32A1	2.35977225539363e-57	2.12343404606643e-61	2.35072140026394	0.726	0.276
0	ISLR	9.45504275313739e-52	8.50809210216629e-56	2.24069812752118	0.848	0.393
0	ATP13A5	3.07726741196778e-46	2.7690699288831e-50	2.28528728990379	0.979	0.683
0	SLC6A1	1.32332398979831e-45	1.19078915666185e-49	1.02874438428434	0.951	0.556
0	FIBCD1	4.00346293733718e-45	3.60250421788642e-49	1.59715525905449	0.707	0.269
0	GLRA1	8.29475182371872e-45	7.46400776002764e-49	1.69890332408349	0.601	0.175
0	GAD2	1.50732388944726e-44	1.35636091914628e-48	1.98325942979171	0.622	0.222
0	GAD1	1.75084908457989e-43	1.57549634174381e-47	1.75970345695064	0.689	0.26
0	ADCYAP1R1	4.23090828325642e-43	3.80717023599066e-47	1.31319023555433	0.826	0.368
0	ANK1	5.80909604231491e-43	5.22729779745785e-47	1.52451473170488	0.939	0.605
0	GRID1	1.85515567922316e-42	1.66935632072632e-46	1.58513804786144	0.979	0.652
0	GRIN2A	2.33363487739596e-42	2.09991440420765e-46	1.69132781602932	0.881	0.448
0	SHISA6	5.39273777265294e-42	4.8526390467497e-46	2.16800338876256	0.689	0.269
0	GRIN2D	2.84647963927512e-41	2.56139623798715e-45	1.21511858292548	0.811	0.334
0	SV2A	9.28867953901926e-41	8.35839065870535e-45	1.20930073183552	0.881	0.464
0	LRP1B	2.83683766495009e-38	2.55271993606595e-42	1.24392746327032	0.887	0.46
0	HPCAL4	4.32312601468824e-38	3.89015208736457e-42	1.52894091322776	0.686	0.273
0	SLC4A11	5.01223860864618e-37	4.51024800562061e-41	0.979678324826732	0.845	0.384
0	SYT2	5.98275746048149e-37	5.38356650812696e-41	2.08568604910598	0.826	0.477
0	GABRA3	1.13255851068257e-35	1.01912940761502e-39	1.14359601628176	0.668	0.243
0	NRXN2	2.5670952250574e-35	2.30999300374102e-39	1.02945165710271	0.997	0.787
0	ATP1B1	2.64272330433461e-35	2.37804670596113e-39	1.75280221467746	0.851	0.511
0	ITM2C	3.8291936989309e-35	3.44568856198227e-39	1.19922318357127	0.735	0.308
0	HSPA12A	1.65607216665835e-34	1.49021161401813e-38	1.55828833096492	0.54	0.178
0	STXBP1	4.47738359474318e-34	4.02896031201582e-38	1.02173286912097	0.921	0.567
0	RCAN3	6.52860097430689e-34	5.87474217070719e-38	1.17426326530849	0.735	0.341
0	STX1B	8.26239439914753e-34	7.43489102775806e-38	1.11941000068517	0.866	0.487
0	ALDOC	9.07186563793316e-34	8.16329131461636e-38	1.11334618952437	0.893	0.544
0	NRP1	9.89741465255029e-34	8.90615914024142e-38	1.89374461709789	0.771	0.401
0	LRRTM4	1.26042550016078e-33	1.13419013782127e-37	0.61411287120757	0.942	0.535
0	LRRC4C	1.33153321580642e-33	1.19817620427105e-37	0.931742923678458	0.918	0.526
0	YWHAG	3.40363183345899e-33	3.06274798295599e-37	1.4335412808362	0.927	0.618
0	KIF5A	5.61468117106242e-33	5.05235415375004e-37	1.32178223368389	0.878	0.522
0	PPARGC1A	1.11123367871235e-32	9.99940320986547e-37	1.90188224174734	0.503	0.161
0	ATP6V0C	1.30553886317617e-32	1.17478526336378e-36	1.10274841941308	0.933	0.623
0	NAT16	1.32930430486034e-32	1.19617052538499e-36	1.09619487020597	0.78	0.36
0	SLC8A3	2.1481512540383e-32	1.93300751735652e-36	1.01594551456765	0.902	0.456
0	PCDHAC2	6.41957777458812e-32	5.77663796867463e-36	0.879138973987787	1	0.799
0	CABP7	6.80003290470035e-32	6.11898938603469e-36	1.91410099455642	0.46	0.133
0	STMN2	1.87258804195236e-31	1.68504278048444e-35	1.16971347889115	0.878	0.502
0	APP	4.0381808348997e-31	3.63374501475722e-35	1.01179623929509	0.979	0.74
0	SCAMP5	1.1315319249292e-30	1.01820563747791e-34	0.992979242872228	0.796	0.386
0	NDUFA4	1.39626543958378e-30	1.25642530332383e-34	1.25766078111364	0.695	0.314
0	KIRREL1	3.59142735001533e-30	3.23173522002639e-34	0.757540113751895	0.912	0.492
0	ATP1B3	4.17861471412883e-30	3.76011402333198e-34	0.865722157366087	0.954	0.597
0	CACNA2D2	7.16405552548401e-30	6.44655405874562e-34	0.991110904942569	0.905	0.527
0	SYNGR3	1.83070081556248e-29	1.64735068438988e-33	1.0074843957028	0.872	0.473
