"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",223,331,239,565,794,607,0.394690265486726,0.416876574307305,0.393739703459638,0.80327837743879,0.510742339666959,0.693024939405721,0.808445275951039,FALSE,NA,"LOC129348986",5,0.961208164438998,0.825503627004663,0.938797216358796,0.989532563237301
"2",123,142,123,565,794,607,0.217699115044248,0.178841309823678,0.202635914332784,0.206428708018255,0.0813366657970467,0.536296445373374,0.269784898598102,FALSE,NA,"trip4",5,0.720266580221609,0.461030799810933,0.910510616695619,0.989532563237301
"3",18,29,16,565,794,607,0.031858407079646,0.0365239294710327,0.0263591433278418,0.565808217603621,0.642966976211595,0.575692599025392,0.287026174999483,TRUE,NA,"chrna7a",5,0.897867962390013,0.901034886208722,0.920856220961701,0.989532563237301
"4",59,60,58,565,794,607,0.104424778761062,0.0755667506297229,0.0955518945634267,0.259529428373075,0.105125375460294,0.594971388721546,0.299809350517084,FALSE,NA,"cln6a",5,0.766919701694523,0.494285150456165,0.920856220961701,0.989532563237301
"5",12,22,19,565,794,607,0.0212389380530973,0.0277078085642317,0.0313014827018122,0.563405543646176,0.453034607164638,0.286359645832598,0.692680105666184,TRUE,NA,"LOC118470268",5,0.896260841279785,0.794579049681159,0.823788714961549,0.989532563237301
"6",7,4,3,565,794,607,0.0123893805309735,0.00503778337531486,0.00494233937397035,0.23354488308201,0.149321387902712,0.180958165084061,0.979970055881608,TRUE,NA,"calml4a",5,0.748022435493169,0.558687577967603,0.757189278095771,0.99577334852335
"7",23,28,19,565,794,607,0.0407079646017699,0.035264483627204,0.0313014827018122,0.685381699971918,0.603089365326323,0.387994578637718,0.68328738277473,TRUE,NA,"LOC111568352",5,0.925985937627924,0.882608131436211,0.856240030007309,0.989532563237301
"8",7,12,13,565,794,607,0.0123893805309735,0.0151133501259446,0.0214168039538715,0.455221001016085,0.673876078377872,0.238868903264606,0.379536568842749,TRUE,NA,"rxfp3.3a2",5,0.85250855709227,0.914213832990253,0.793770004650798,0.989532563237301
"9",24,35,22,565,794,607,0.0424778761061947,0.044080604534005,0.0362438220757825,0.753504779658436,0.886382050873477,0.583270304657833,0.462577772111739,TRUE,NA,"rps17",5,0.946419673767001,0.96382699773658,0.920856220961701,0.989532563237301
"10",9,2,6,565,794,607,0.015929203539823,0.00251889168765743,0.00988467874794069,0.0749589023305925,0.0231500048630663,0.399525458403379,0.110384132223318,FALSE,NA,"LOC129347713",5,0.543852660381716,0.295285519905383,0.863184648271075,0.989532563237301
