"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",67,58,56,185,178,170,0.362162162162162,0.325842696629214,0.329411764705882,0.726169995949481,0.468518439724471,0.53576219065261,0.94354515861303,FALSE,NA,"LOC129348986",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"2",26,26,16,185,178,170,0.140540540540541,0.146067415730337,0.0941176470588235,0.44482263636134,0.784792304984069,0.339005731736914,0.213030585880541,FALSE,NA,"trip4",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"3",6,6,8,185,178,170,0.0324324324324324,0.0337078651685393,0.0470588235294118,0.935216784385069,0.944805896637715,0.728705540892618,0.779218762421115,FALSE,NA,"chrna7a",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"4",17,14,11,185,178,170,0.0918918918918919,0.0786516853932584,0.0647058823529412,0.639067208353144,0.65212715584127,0.344743551945585,0.615055936755892,TRUE,NA,"cln6a",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"5",10,7,7,185,178,170,0.0540540540540541,0.0393258426966292,0.0411764705882353,0.763425664362543,0.508429143945585,0.571410273620519,0.930023637836901,TRUE,NA,"LOC118470268",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"6",3,2,2,185,178,170,0.0162162162162162,0.0112359550561798,0.0117647058823529,0.901401599642408,0.685670481135672,0.723294627230184,0.963109599612596,TRUE,NA,"calml4a",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"7",36,32,22,185,178,170,0.194594594594595,0.179775280898876,0.129411764705882,0.237255549381055,0.717595030863776,0.0990118359272386,0.196321637408045,TRUE,NA,"LOC111568352",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"8",12,11,14,185,178,170,0.0648648648648649,0.0617977528089888,0.0823529411764706,0.720363964203011,0.90455875549991,0.528423364012841,0.459344562519763,TRUE,NA,"rps17",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"9",2,1,2,185,178,170,0.0108108108108108,0.00561797752808989,0.0117647058823529,0,0,0,0,FALSE,"Model failed to converge with max|grad| = 0.012677","LOC129347713",22,0,0,0,0
"10",24,13,21,185,178,170,0.12972972972973,0.0730337078651685,0.123529411764706,0.186578285696907,0.0820681152510088,0.893551515986659,0.132755952578034,FALSE,NA,"csnk1g1",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"11",9,3,9,185,178,170,0.0486486486486487,0.0168539325842697,0.0529411764705882,0.193249919907875,0.105501210613013,0.853931757365452,0.0801748690270108,TRUE,NA,"LOC111571203",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"12",89,62,66,185,178,170,0.481081081081081,0.348314606741573,0.388235294117647,0.0527827844417746,0.0174859224431266,0.13375021270009,0.422789475537941,FALSE,NA,"neo1a",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"13",75,63,62,185,178,170,0.405405405405405,0.353932584269663,0.364705882352941,0.564988718551843,0.31280728168015,0.43149994316553,0.834144886835426,TRUE,NA,"LOC111567962",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"14",31,24,16,185,178,170,0.167567567567568,0.134831460674157,0.0941176470588235,0.203446327134587,0.387696379431852,0.0752319046726831,0.341971736461653,FALSE,NA,"bbs4",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"15",4,8,5,185,178,170,0.0216216216216216,0.0449438202247191,0.0294117647058824,0.45059548644336,0.224009423261365,0.642169926349727,0.448290097209894,TRUE,NA,"scamp2l",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
"16",30,21,23,185,178,170,0.162162162162162,0.117977528089888,0.135294117647059,0.48962563964565,0.237325387506562,0.538330936331718,0.628572285348723,FALSE,NA,"myo9aa",22,0.999482206741904,0.992683030071974,0.981556060874411,0.986586730312061
