"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",34,24,42,139,72,124,0.244604316546763,0.333333333333333,0.338709677419355,0.193990034335744,0.172534989962705,0.0939231777427012,0.938799058748119,TRUE,NA,"LOC129348986",27,0.999551187812,0.988583638533705,0.984467063545035,0.990683619807891
"2",39,17,23,139,72,124,0.280575539568345,0.236111111111111,0.185483870967742,0.196456556397064,0.48845750641223,0.0713514347280364,0.39751265240767,TRUE,NA,"trip4",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"3",6,3,5,139,72,124,0.0431654676258993,0.0416666666666667,0.0403225806451613,0.993392860166608,0.95926279369988,0.908491131612706,0.963434001658695,TRUE,NA,"cln6a",27,0.999551187812,0.989477270314257,0.986282598460188,0.992120096499112
"4",13,4,11,139,72,124,0.0935251798561151,0.0555555555555556,0.0887096774193548,0.62981243871176,0.346880711906998,0.915834291386752,0.407606698676925,FALSE,NA,"rps17",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"5",48,24,31,139,72,124,0.345323741007194,0.333333333333333,0.25,0.379117187491239,0.882277700280152,0.182250204131234,0.319936325738451,FALSE,NA,"csnk1g1",27,0.999551187812,0.989477270314257,0.984467063545035,0.982320437216923
"6",9,5,9,139,72,124,0.0647482014388489,0.0694444444444444,0.0725806451612903,0.965991223396964,0.916380867017949,0.792532457880962,0.90582858951026,FALSE,NA,"LOC111571203",27,0.999551187812,0.989477270314257,0.986282598460188,0.983059294601668
"7",75,43,60,139,72,124,0.539568345323741,0.597222222222222,0.483870967741935,0.518371744012167,0.563343937757689,0.497655642398679,0.257991552464281,FALSE,NA,"neo1a",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"8",1,1,1,139,72,124,0.00719424460431655,0.0138888888888889,0.00806451612903226,0.882782518985966,0.640186249577295,0.935397984647229,0.699186974702778,TRUE,NA,"LOC129349243",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"9",37,19,37,139,72,124,0.266187050359712,0.263888888888889,0.298387096774194,0.80874278452121,0.971405570497633,0.562276750749442,0.606467865341111,TRUE,NA,"LOC111567962",27,0.999551187812,0.989477270314257,0.984467063545035,0.982320437216923
"10",16,5,11,139,72,124,0.115107913669065,0.0694444444444444,0.0887096774193548,0.539762831000677,0.298417880648587,0.482491522680793,0.635673046327749,TRUE,NA,"bbs4",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"11",14,6,10,139,72,124,0.100719424460432,0.0833333333333333,0.0806451612903226,0.839124398383543,0.683672405934994,0.586628334408636,0.958712650951487,FALSE,NA,"scamp2l",27,0.999551187812,0.988583638533705,0.984467063545035,0.992120096499112
"12",9,3,3,139,72,124,0.0647482014388489,0.0416666666666667,0.0241935483870968,0.321031512606521,0.504951808721988,0.13726619466597,0.50609671071977,FALSE,NA,"LOC129347348",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"13",72,42,67,139,72,124,0.517985611510791,0.583333333333333,0.540322580645161,0.665674506686787,0.366972838654082,0.717192262340394,0.559200391071952,TRUE,NA,"myo9aa",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"14",12,7,10,139,72,124,0.0863309352517986,0.0972222222222222,0.0806451612903226,0.923972589985893,0.79340212559112,0.867982188160762,0.691377490390469,TRUE,NA,"LOC111580711",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"15",10,3,6,139,72,124,0.0719424460431655,0.0416666666666667,0.0483870967741935,0.591736859714419,0.391590869016427,0.427866126294734,0.828593850923789,TRUE,NA,"anp32a",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"16",70,24,60,139,72,124,0.503597122302158,0.333333333333333,0.483870967741935,0.0527601790909801,0.0191869766375044,0.749435665076139,0.0411797401654662,TRUE,NA,"coro2ba",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"17",1,1,2,139,72,124,0.00719424460431655,0.0138888888888889,0.0161290322580645,0.798199805076407,0.640186269856909,0.507224149723946,0.902076512529155,TRUE,NA,"itga11a",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"18",8,2,2,139,72,124,0.0575539568345324,0.0277777777777778,0.0161290322580645,0.236094041540366,0.346843701156338,0.109137709555322,0.609521834493423,FALSE,NA,"LOC111564416",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"19",11,4,13,139,72,124,0.079136690647482,0.0555555555555556,0.104838709677419,0.47864400567944,0.529472831274524,0.471295138851837,0.244853045291043,TRUE,NA,"cpeb1b",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"20",2,1,2,139,72,124,0.0143884892086331,0.0138888888888889,0.0161290322580645,0,0,4.02603592356276e-92,2.46509169336187e-80,FALSE,"Model failed to converge with max|grad| = 0.012795","LOC111564421",27,0,0,8.42533314376769e-90,5.63638650702575e-78
"21",11,3,4,139,72,124,0.079136690647482,0.0416666666666667,0.032258064516129,0.230872700195657,0.307904393213284,0.112981380671003,0.732897251370807,TRUE,NA,"LOC111564418",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"22",1,2,1,139,72,124,0.00719424460431655,0.0277777777777778,0.00806451612903226,0.426679741645425,0.266051341927501,0.935397957546543,0.308383531839823,TRUE,NA,"LOC111564417",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"23",11,4,17,139,72,124,0.079136690647482,0.0555555555555556,0.137096774193548,0.130643394689119,0.529472778776727,0.132517615097817,0.0850430943040484,TRUE,NA,"LOC111564410",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"24",31,8,18,139,72,124,0.223021582733813,0.111111111111111,0.145161290322581,0.0840154052374091,0.0514353183568265,0.107737020355556,0.499259403364922,TRUE,NA,"cars1",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"25",6,3,7,139,72,124,0.0431654676258993,0.0416666666666667,0.0564516129032258,0.836254857293824,0.955355903917582,0.601446784995251,0.630670410230414,FALSE,NA,"pex16",27,0.999551187812,0.989477270314257,0.984467063545035,0.982320437216923
"26",18,12,17,139,72,124,0.129496402877698,0.166666666666667,0.137096774193548,0.75667716594876,0.464611742831354,0.856269502416418,0.574597796742526,TRUE,NA,"arfgap2",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"27",11,6,14,139,72,124,0.079136690647482,0.0833333333333333,0.112903225806452,0.63492461089994,0.813981155637567,0.351711954800796,0.576670679153987,FALSE,NA,"glceb",27,0.999551187812,0.988766147718548,0.984467063545035,0.982320437216923
"28",1,1,1,139,72,124,0.00719424460431655,0.0138888888888889,0.00806451612903226,0.882782484209269,0.640186159314595,0.935397959488331,0.69918694457896,TRUE,NA,"paqr5b",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"29",26,19,28,139,72,124,0.18705035971223,0.263888888888889,0.225806451612903,0.470816748741041,0.225697528432819,0.478141047855299,0.560247405031718,FALSE,NA,"tle3b",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"30",19,8,16,139,72,124,0.136690647482014,0.111111111111111,0.129032258064516,0.822403402766862,0.532447226772793,0.839734281421257,0.652862803504413,FALSE,NA,"LOC111564639",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"31",1,2,1,139,72,124,0.00719424460431655,0.0277777777777778,0.00806451612903226,0.426679469236983,0.266050996931614,0.935397921751483,0.308383487868764,TRUE,NA,"rxfp3.3a1",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"32",30,12,15,139,72,124,0.215827338129496,0.166666666666667,0.120967741935484,0,0,0,0,FALSE,"Model failed to converge with max|grad| = 0.009545","pias1a",27,0,0,0,0
"33",3,2,1,139,72,124,0.0215827338129496,0.0277777777777778,0.00806451612903226,0.624379313800661,0.791853662073085,0.429005396654341,0.342706589020217,FALSE,NA,"skor1a",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"34",22,9,18,139,72,124,0.158273381294964,0.125,0.145161290322581,0.811162777875519,0.517650302708418,0.81289083476747,0.661487420752653,FALSE,NA,"map2k5",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"35",4,2,6,139,72,124,0.0287769784172662,0.0277777777777778,0.0483870967741935,0.64364744904819,0.966977573254712,0.411562671353991,0.487544203563057,TRUE,NA,"smad3a",27,0.999551187812,0.989477270314257,0.984467063545035,0.982320437216923
"36",5,1,4,139,72,124,0.0359712230215827,0.0138888888888889,0.032258064516129,0.67587124919996,0.378041241997642,0.868731499456915,0.445036814016221,TRUE,NA,"tmem208",27,0.999551187812,0.988583638533705,0.986282598460188,0.982320437216923
"37",29,9,19,139,72,124,0.20863309352518,0.125,0.153225806451613,0.257700260122479,0.137902876588029,0.2471132579495,0.586754428886311,TRUE,NA,"LOC111565738",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"38",27,13,35,139,72,124,0.194244604316547,0.180555555555556,0.282258064516129,0.160311589719605,0.810474595787855,0.104525370381292,0.121124504677017,FALSE,NA,"LOC111565745",27,0.999551187812,0.988583638533705,0.984467063545035,0.982320437216923
"39",6,3,3,139,72,124,0.0431654676258993,0.0416666666666667,0.0241935483870968,0.686039655632618,0.95926280986135,0.404574606968225,0.49874196952242,TRUE,NA,"mibp2",27,0.999551187812,0.989477270314257,0.984467063545035,0.982320437216923
