"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",200,131,125,371,250,253,0.539083557951482,0.524,0.494071146245059,0.506656550948015,0.903929746266114,0.261935543264104,0.372958032187227,FALSE,NA,"LOC129348986",13,0.997973393647621,0.987576245543133,0.990675348228734,0.986625834279853
"2",84,73,58,371,250,253,0.226415094339623,0.292,0.229249011857708,0.136515762225183,0.0657396604564975,0.933930729883835,0.109526087362811,TRUE,NA,"trip4",13,0.997973393647621,0.978754165113137,0.992954416501155,0.986625834279853
"3",1,1,1,371,250,253,0.00269541778975741,0.004,0.00395256916996047,0.950665158132711,0.779799452520989,0.786291556151678,0.99325668568903,TRUE,NA,"chrna7a",13,0.997973393647621,0.978754165113137,0.990675348228734,0.997293274076647
"4",31,15,29,371,250,253,0.0835579514824798,0.06,0.114624505928854,0.114041423376276,0.299195792570813,0.213629546575763,0.0407443202801232,FALSE,NA,"cln6a",13,0.997973393647621,0.978754165113137,0.990675348228734,0.981339147564624
"5",9,4,2,371,250,253,0.0242587601078167,0.016,0.00790513833992095,0.368607013504928,0.523414584200244,0.166906219898991,0.427443206332136,FALSE,NA,"LOC118470268",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"6",1,3,1,371,250,253,0.00269541778975741,0.012,0.00395256916996047,0.346224657455988,0.194247084475857,0.786291465760916,0.334102939230836,TRUE,NA,"calml4a",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"7",4,2,1,371,250,253,0.0107816711590297,0.008,0.00395256916996047,0.66168645603509,0.729150512238804,0.367436792756067,0.563616243594458,TRUE,NA,"LOC111568352",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"8",24,13,13,371,250,253,0.0646900269541779,0.052,0.0513833992094862,0.808039612588777,0.640488300465768,0.54606426989605,0.929702663734053,FALSE,NA,"rps17",13,0.997973393647621,0.978754165113137,0.990675348228734,0.997293274076647
"9",82,67,71,371,250,253,0.221024258760108,0.268,0.280632411067194,0.190197354963317,0.179378242977044,0.0898580024323038,0.750896724642827,TRUE,NA,"csnk1g1",13,0.997973393647621,0.978754165113137,0.990675348228734,0.997293274076647
"10",29,17,18,371,250,253,0.078167115902965,0.068,0.0711462450592885,0.941999222193778,0.737579127198334,0.833605205272015,0.903206864519692,FALSE,NA,"LOC111571203",13,0.997973393647621,0.978754165113137,0.992954416501155,0.997293274076647
"11",85,45,53,371,250,253,0.22911051212938,0.18,0.209486166007905,0.338192169180236,0.140966685402621,0.562069390103086,0.404188492965963,TRUE,NA,"neo1a",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"12",61,56,39,371,250,253,0.164420485175202,0.224,0.154150197628458,0.0816755030592984,0.0634684889667412,0.731362554948935,0.0464147387354049,TRUE,NA,"LOC111567962",13,0.997973393647621,0.978754165113137,0.990675348228734,0.981339147564624
"13",76,49,47,371,250,253,0.204851752021563,0.196,0.185770750988142,0.840430783775512,0.787331117391594,0.556491080935165,0.770389556668707,TRUE,NA,"bbs4",13,0.997973393647621,0.978754165113137,0.990675348228734,0.997293274076647
"14",26,17,13,371,250,253,0.0700808625336927,0.068,0.0513833992094862,0.618814423011685,0.920210305659961,0.345302074984739,0.43281523997004,TRUE,NA,"scamp2l",13,0.997973393647621,0.987576245543133,0.990675348228734,0.986625834279853
"15",2,2,2,371,250,253,0.00539083557951483,0.008,0.00790513833992095,0.903445007504274,0.692079171733268,0.70093368151031,0.99044454733085,TRUE,NA,"LOC129347348",13,0.997973393647621,0.978754165113137,0.990675348228734,0.997293274076647
"16",14,24,6,371,250,253,0.0377358490566038,0.096,0.0237154150197628,0.000803689578933742,0.00407968482052722,0.333176821019338,0.00153437537078035,TRUE,NA,"myo9aa",13,0.116915765963819,0.42617647135239,0.990675348228734,0.231869443166953
"17",5,3,4,371,250,253,0.0134770889487871,0.012,0.0158102766798419,0.933670183761064,0.872888899956194,0.810516881657195,0.716156362057383,TRUE,NA,"senp8",13,0.997973393647621,0.987576245543133,0.991950981818927,0.997293274076647
"18",4,7,1,371,250,253,0.0107816711590297,0.028,0.00395256916996047,0.0920710448710155,0.124215822322264,0.367436702200011,0.0646416832172108,TRUE,NA,"LOC111580711",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"19",16,9,10,371,250,253,0.0431266846361186,0.036,0.0395256916996047,0.876373356874727,0.60951229558259,0.898981431468795,0.725203041199567,FALSE,NA,"anp32a",13,0.997973393647621,0.978754165113137,0.992954416501155,0.997293274076647
"20",34,21,14,371,250,253,0.091644204851752,0.084,0.0553359683794466,0.24681097354002,0.742371760121565,0.0980381287889285,0.209571348500768,TRUE,NA,"coro2ba",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"21",7,2,4,371,250,253,0.0188679245283019,0.008,0.0158102766798419,0.55902031886004,0.280940041824207,0.775946525452482,0.428655087536764,TRUE,NA,"itga11a",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"22",5,7,5,371,250,253,0.0134770889487871,0.028,0.0197628458498024,0.449765567072296,0.207101003242887,0.541697516334105,0.546971064162572,TRUE,NA,"LOC111564424",13,0.997973393647621,0.978754165113137,0.990675348228734,0.986625834279853
"23",3,1,2,371,250,253,0.00808625336927224,0.004,0.00790513833992095,0.81639700817323,0.54081024857394,0.980123057729111,0.576889185984413,TRUE,NA,"LOC129349160",13,0.997973393647621,0.978754165113137,0.992954416501155,0.986625834279853
"24",10,7,6,371,250,253,0.0269541778975741,0.028,0.0237154150197628,0.951150851003583,0.937570733065269,0.801705492020564,0.762301874205748,TRUE,NA,"LOC111564416",13,0.997973393647621,0.993078495449328,0.990675348228734,0.997293274076647
"25",23,12,12,371,250,253,0.0619946091644205,0.048,0.0474308300395257,0.617270544884595,0.415201929471473,0.408229029327511,0.996643520017992,FALSE,NA,"cpeb1b",13,0.997973393647621,0.978754165113137,0.990675348228734,0.998595236901866
"26",8,2,3,371,250,253,0.0215633423180593,0.008,0.0118577075098814,0.427592044220576,0.238211489246981,0.400502238451675,0.684473168587676,FALSE,NA,"LOC111564421",13,0.997973393647621,0.978754165113137,0.990675348228734,0.997293274076647
"27",18,9,11,371,250,253,0.0485175202156334,0.036,0.0434782608695652,0.755981078216946,0.454785270698576,0.769175364246516,0.668246710184577,TRUE,NA,"LOC111564418",13,0.997973393647621,0.978754165113137,0.990675348228734,0.996047495852371
