"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",35,31,28,128,135,108,0.2734375,0.22962962962963,0.259259259259259,0.821077040005845,0.530275524395863,0.783947113272506,0.738094511119707,FALSE,NA,"LOC129348986",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"2",9,14,12,128,135,108,0.0703125,0.103703703703704,0.111111111111111,0.612329802024698,0.390254597084039,0.377109713345008,0.959273830302621,FALSE,NA,"trip4",26,0.999162585747156,0.98778040574556,0.982531166434512,0.989908330320916
"3",2,6,6,128,135,108,0.015625,0.0444444444444444,0.0555555555555556,0.280578286251175,0.193095688608429,0.113332733073355,0.691774533478953,TRUE,NA,"cln6a",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"4",1,2,1,128,135,108,0.0078125,0.0148148148148148,0.00925925925925926,0.849587502869547,0.599186053339704,0.903968017048469,0.699361228026143,TRUE,NA,"LOC118470268",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"5",3,4,3,128,135,108,0.0234375,0.0296296296296296,0.0277777777777778,0.951409260461793,0.755696058466528,0.833054177329791,0.931668967142673,TRUE,NA,"LOC111568352",26,0.999162585747156,0.98778040574556,0.982531166434512,0.984187520804502
"6",1,1,1,128,135,108,0.0078125,0.00740740740740741,0.00925925925925926,0.986400089036569,0.969852272655436,0.90396802567686,0.87410822543105,TRUE,NA,"rxfp3.3a2",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"7",7,5,6,128,135,108,0.0546875,0.037037037037037,0.0555555555555556,0.948666521177973,0.771060161218024,0.994882436450374,0.782255256344351,FALSE,NA,"rps17",26,0.999162585747156,0.98778040574556,0.99731806940393,0.977353258385547
"8",15,12,18,128,135,108,0.1171875,0.0888888888888889,0.166666666666667,0.186418013717551,0.451096116440213,0.277009810887078,0.0710466691127067,TRUE,NA,"csnk1g1",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"9",7,7,6,128,135,108,0.0546875,0.0518518518518519,0.0555555555555556,0.998650183216172,0.959100237332102,0.986918400061835,0.974062834514249,FALSE,NA,"LOC111571203",26,0.999801637673656,0.98778040574556,0.994374725327193,0.996312366280465
"10",19,25,15,128,135,108,0.1484375,0.185185185185185,0.138888888888889,0.638334690493677,0.473069486639282,0.850325029216058,0.380592604067622,FALSE,NA,"neo1a",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"11",20,17,20,128,135,108,0.15625,0.125925925925926,0.185185185185185,0.445538064219024,0.480339308259371,0.555417189177196,0.203762338454407,TRUE,NA,"LOC111567962",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"12",9,4,4,128,135,108,0.0703125,0.0296296296296296,0.037037037037037,0.399589528773638,0.228333602848716,0.309960134624814,0.875685834055663,FALSE,NA,"bbs4",26,0.999162585747156,0.98778040574556,0.982531166434512,0.978464979689941
"13",4,3,4,128,135,108,0.03125,0.0222222222222222,0.037037037037037,0.791583200922841,0.650911249591396,0.806872701588366,0.497209702537362,TRUE,NA,"scamp2l",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"14",5,4,5,128,135,108,0.0390625,0.0296296296296296,0.0462962962962963,0.793422125755693,0.67499962766593,0.783679756254666,0.497665431401794,TRUE,NA,"myo9aa",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"15",1,1,1,128,135,108,0.0078125,0.00740740740740741,0.00925925925925926,0.986400083903394,0.96985226903742,0.903967999821022,0.874108208535957,TRUE,NA,"senp8",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"16",2,3,1,128,135,108,0.015625,0.0222222222222222,0.00925925925925926,0.737645668741323,0.696835859196594,0.66717864922974,0.444422376913811,TRUE,NA,"LOC111580711",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"17",12,1,4,128,135,108,0.09375,0.00740740740740741,0.037037037037037,0.0301819895467623,0.0149581907772929,0.123490627645563,0.169605590193401,FALSE,NA,"coro2ba",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"18",1,1,1,128,135,108,0.0078125,0.00740740740740741,0.00925925925925926,0.986400085357695,0.969852258627903,0.903967986913685,0.874108210431312,TRUE,NA,"itga11a",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"19",3,3,4,128,135,108,0.0234375,0.0222222222222222,0.037037037037037,0.747188274084191,0.94740333344476,0.542949645883495,0.497209669979347,TRUE,NA,"LOC111564416",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"20",1,3,1,128,135,108,0.0078125,0.0222222222222222,0.00925925925925926,0.566135362601698,0.36139400049466,0.903968038602299,0.444422444763602,TRUE,NA,"cpeb1b",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"21",8,5,7,128,135,108,0.0625,0.037037037037037,0.0648148148148148,0.559140770621931,0.346242746402198,0.942112672707412,0.326660039639113,TRUE,NA,"LOC111564410",26,0.999162585747156,0.98778040574556,0.983646517457469,0.977353258385547
"22",17,13,12,128,135,108,0.1328125,0.0962962962962963,0.111111111111111,0.645999508186916,0.353643506545903,0.613334932262789,0.705847631966456,TRUE,NA,"cars1",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"23",3,3,6,128,135,108,0.0234375,0.0222222222222222,0.0555555555555556,0.29181864593054,0.947403328471588,0.212823457351282,0.186134106900443,TRUE,NA,"pex16",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"24",6,7,7,128,135,108,0.046875,0.0518518518518519,0.0648148148148148,0.825012603171734,0.852419687336535,0.548946549471826,0.667133096651602,TRUE,NA,"arfgap2",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"25",13,9,17,128,135,108,0.1015625,0.0666666666666667,0.157407407407407,0.0796292916843042,0.310223937289441,0.202604953356556,0.0269477108003407,TRUE,NA,"glceb",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"26",1,2,1,128,135,108,0.0078125,0.0148148148148148,0.00925925925925926,0.849587570811133,0.599186192187283,0.903968055803005,0.699361265351264,TRUE,NA,"LOC111564414",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"27",14,16,7,128,135,108,0.109375,0.118518518518519,0.0648148148148148,0.354450397039152,0.815692668530439,0.23591939009788,0.161149201421214,TRUE,NA,"tle3b",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"28",9,13,16,128,135,108,0.0703125,0.0962962962962963,0.148148148148148,0.186263111138229,0.468570691650181,0.0741423288086003,0.249573117308704,FALSE,NA,"LOC111564639",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"29",27,27,27,128,135,108,0.2109375,0.2,0.25,0.828838165452712,0.908352592321157,0.559252926950319,0.650046614227462,FALSE,NA,"pias1a",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"30",27,24,16,128,135,108,0.2109375,0.177777777777778,0.148148148148148,0.490248809367902,0.552247500859967,0.233609315555133,0.529152347075263,FALSE,NA,"map2k5",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"31",8,8,12,128,135,108,0.0625,0.0592592592592593,0.111111111111111,0.327592573122876,0.92931048557787,0.220991793542925,0.19340568947641,FALSE,NA,"smad3a",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"32",1,2,1,128,135,108,0.0078125,0.0148148148148148,0.00925925925925926,0.84958755908973,0.599186177461233,0.90396806011679,0.699361273901887,TRUE,NA,"tmem208",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"33",16,15,23,128,135,108,0.125,0.111111111111111,0.212962962962963,0.0633775494830579,0.727122453988101,0.0727004041794095,0.0323601785370175,TRUE,NA,"LOC111565738",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"34",8,8,2,128,135,108,0.0625,0.0592592592592593,0.0185185185185185,0.286536364757047,0.845883825101085,0.157322261553665,0.129648317105504,FALSE,NA,"mibp2",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"35",5,5,8,128,135,108,0.0390625,0.037037037037037,0.0740740740740741,0.352445753048461,0.931597594467721,0.247776126958276,0.210913687459834,TRUE,NA,"bloc1s6",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"36",11,8,4,128,135,108,0.0859375,0.0592592592592593,0.037037037037037,0.310508157982792,0.406067874654089,0.135798447043495,0.430998265315757,TRUE,NA,"slc30a4",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"37",1,1,2,128,135,108,0.0078125,0.00740740740740741,0.0185185185185185,0.669612023926499,0.969852291663214,0.478044789655031,0.451383976908564,TRUE,NA,"LOC129349619",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"38",3,5,4,128,135,108,0.0234375,0.037037037037037,0.037037037037037,0.783888300358959,0.524466117525845,0.542949571332015,0.999999999839594,TRUE,NA,"cops2",26,0.999162585747156,0.98778040574556,0.982531166434512,1
"39",6,1,5,128,135,108,0.046875,0.00740740740740741,0.0462962962962963,0.253809611645154,0.112356940288043,0.975649623994377,0.122328433595308,FALSE,NA,"secisbp2l",26,0.999162585747156,0.98778040574556,0.993477410261518,0.977353258385547
"40",1,3,3,128,135,108,0.0078125,0.0222222222222222,0.0277777777777778,0.536338905099129,0.36139394810582,0.267449162639827,0.781975265408464,TRUE,NA,"slc12a1",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"41",2,4,3,128,135,108,0.015625,0.0296296296296296,0.0277777777777778,0.752083812184283,0.466631746630362,0.543704771539987,0.919920768877547,FALSE,NA,"ctxn2",26,0.999162585747156,0.98778040574556,0.982531166434512,0.984187520804502
"42",13,7,15,128,135,108,0.1015625,0.0518518518518519,0.138888888888889,0.177720610134567,0.223433361139445,0.473994603473145,0.0635217007949059,FALSE,NA,"myef2",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"43",3,2,9,128,135,108,0.0234375,0.0148148148148148,0.0833333333333333,0.025246945300674,0.611861399389087,0.050202962447553,0.0232561661237477,TRUE,NA,"sema6dl",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
"44",8,8,9,128,135,108,0.0625,0.0592592592592593,0.0833333333333333,0.813745135089194,0.956017534148897,0.595072038626703,0.56551405138637,FALSE,NA,"dmxl2",26,0.999162585747156,0.98778040574556,0.982531166434512,0.977353258385547
