"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",317,343,283,625,722,585,0.5072,0.475069252077562,0.483760683760684,0.790193895503048,0.642216086450221,0.822920078407944,0.497985380943228,FALSE,NA,"LOC129348986",7,0.991183842723143,0.940064116461696,0.989545342822021,0.916480228016897
"2",100,94,95,625,722,585,0.16,0.130193905817175,0.162393162393162,0.181796097788682,0.120808375169714,0.909916892289494,0.100398000477352,TRUE,NA,"trip4",7,0.849294063828152,0.744145559899691,0.989545342822021,0.711602733869907
"3",37,49,37,625,722,585,0.0592,0.0678670360110803,0.0632478632478632,0.778854076800908,0.486599173849434,0.83997548008731,0.638856376538428,FALSE,NA,"cln6a",7,0.991183842723143,0.922603056868996,0.989545342822021,0.971132313645959
"4",4,5,4,625,722,585,0.0064,0.00692520775623269,0.00683760683760684,0.99237606383844,0.90609339238669,0.925230950066367,0.984806938401066,TRUE,NA,"LOC118470268",7,0.996897718262401,0.975267582508815,0.989545342822021,0.993127962243917
"5",31,42,32,625,722,585,0.0496,0.0581717451523546,0.0547008547008547,0.78655114770896,0.488763836013811,0.689917367766175,0.787208433111038,TRUE,NA,"rps17",7,0.991183842723143,0.922603056868996,0.989545342822021,0.971132313645959
"6",124,133,100,625,722,585,0.1984,0.184210526315789,0.170940170940171,0.469253629182634,0.508714276433298,0.219430727655081,0.533177262721633,TRUE,NA,"csnk1g1",7,0.968676598996746,0.922603056868996,0.989545342822021,0.931185097835348
"7",39,24,18,625,722,585,0.0624,0.0332409972299169,0.0307692307692308,0.00931322685540173,0.0128400396935951,0.0109604275265266,0.801123316317939,TRUE,NA,"LOC111571203",7,0.291020006107573,0.339949708379474,0.676987651969198,0.971132313645959
"8",251,269,271,625,722,585,0.4016,0.372576177285319,0.463247863247863,0.659773054084292,0.379636502053125,0.550804278515394,0.80570827089579,FALSE,NA,"neo1a",7,0.990021707228861,0.89735522156945,0.989545342822021,0.971132313645959
"9",6,4,8,625,722,585,0.0096,0.00554016620498615,0.0136752136752137,0.331307920750814,0.392601998274567,0.509887286855237,0.138139665843688,TRUE,NA,"LOC129349243",7,0.936811735032703,0.897995923597283,0.989545342822021,0.767615017912733
"10",77,86,65,625,722,585,0.1232,0.119113573407202,0.111111111111111,0.789702771076829,0.976589288456915,0.540639951105472,0.565536363574195,FALSE,NA,"LOC111567962",7,0.991183842723143,0.994501351771335,0.989545342822021,0.939424652524653
