interacting_pair,cluster_pair,test_type,main_effect_p.value,d_m_p.value,d_f_p.value,f_m_p.value,main_effect_q.value
CDH2_CDH2,4|1,Linear Regression,0.7536305153042536,0.6615739382543835,0.4618882271610565,0.7619219532213506,0.8995248019977091
CDH2_CDH2,4|0,Linear Regression,0.8681674748679822,0.6048632165833371,0.8466621870495079,0.7446466569548322,0.9609904124324834
CDH2_CDH2,3|9,Linear Regression,0.017359043703173205,0.17111257233187102,0.005039024425342751,0.0993956838885046,0.40040253218137833
CDH2_CDH2,3|8,Linear Regression,0.1960496810865123,0.1030892799960167,0.15319409741350573,0.8279841194637024,0.5460274509286929
CDH2_CDH2,3|7,Linear Regression,0.9880820692042047,0.9672726641284197,0.8814037802753993,0.9169642842275124,0.9922197869438638
CDH2_CDH2,3|6,Linear Regression,0.03711544532314047,0.8249850198431373,0.018250552877106904,0.034132930916064855,0.40040253218137833
CDH2_CDH2,3|5,Linear Regression,0.41408201315911924,0.29644718853994717,0.23285723270824926,0.8788955385726159,0.7284935106671827
CDH2_CDH2,3|4,Linear Regression,0.4254763058127608,0.2340304758060184,0.30055914415079543,0.8690306241278012,0.7284935106671827
CDH2_CDH2,3|3,Linear Regression,0.12425240371438416,0.0781802828126966,0.08288674523493768,0.9758316787332919,0.47028866782218526
CDH2_CDH2,3|25,Linear Regression,0.41949999235087165,0.3046229077921173,0.7995547956357497,0.2219637825597297,0.7284935106671827
CDH2_CDH2,3|24,Linear Regression,0.5721517004123435,0.3460371144006431,0.9702943675600002,0.38190376388238123,0.8055895941805796
CDH2_CDH2,3|23,Linear Regression,0.07521587224600704,0.05742454012856592,0.045090483584873185,0.9045678913747662,0.42406141380220597
CDH2_CDH2,3|22,Linear Regression,0.3607458704295613,0.18794987938976507,0.31198188423389406,0.8639260839960468,0.7235253813751197
CDH2_CDH2,3|21,Linear Regression,0.21572248024847118,0.13396652103010892,0.1371296571981167,0.9896694885284731,0.5709346845673824
CDH2_CDH2,3|20,Linear Regression,0.391058739863462,0.17966479859690954,0.4447920682869986,0.558740895441454,0.7235253813751197
CDH2_CDH2,3|2,Linear Regression,0.0901338293517938,0.12930198305313015,0.035994471334140576,0.5156123951709651,0.42406141380220597
CDH2_CDH2,3|19,Linear Regression,0.9032572758826508,0.9496609641426659,0.6750645970650224,0.7311412551833647,0.9786099030797393
CDH2_CDH2,3|18,Linear Regression,0.30255823730195547,0.15956525844400746,0.23149859348438778,0.8263502558243827,0.6656281220643021
CDH2_CDH2,3|17,Linear Regression,0.017870773383935258,0.005264968550656258,0.21107818305445855,0.08217354569600105,0.40040253218137833
CDH2_CDH2,3|16,Linear Regression,0.4154412458854902,0.27226506894775304,0.25100596361269706,0.959139164401167,0.7284935106671827
CDH2_CDH2,3|15,Linear Regression,0.634964490011146,0.9712206861647816,0.3950781457712913,0.43158993606116325,0.8659505733240435
CDH2_CDH2,3|14,Linear Regression,0.031221181152552544,0.04844017251166732,0.013234695172949269,0.5405681956936019,0.40040253218137833
CDH2_CDH2,3|13,Linear Regression,0.1057060611611649,0.17305683913901476,0.04010974545546585,0.4476595882866583,0.4388055300286622
CDH2_CDH2,3|12,Linear Regression,0.013165783309987637,0.004999157747255593,0.03196694086519835,0.39730577020918334,0.40040253218137833
CDH2_CDH2,3|11,Linear Regression,0.2782689153199428,0.33240291270037003,0.11983025668524473,0.5437956702167935,0.6635284513867893
CDH2_CDH2,3|10,Linear Regression,0.2908245865343734,0.26469482772431013,0.13868973856876826,0.7032054798422429,0.6647419120785677
CDH2_CDH2,3|1,Linear Regression,0.14014512386224118,0.13375981933569633,0.06628337038072625,0.7110603148398862,0.4954025097304602
CDH2_CDH2,3|0,Linear Regression,0.11394687602808037,0.05957946609676319,0.0961693642240866,0.80535199495853,0.439270649417088
CDH2_CDH2,25|9,Linear Regression,0.7452348330224143,0.5264594706856979,0.5093357467284136,0.9792513668814338,0.8995248019977091
CDH2_CDH2,25|8,Linear Regression,0.37018372829579316,0.28317254794551927,0.7523641008403745,0.18672354624971393,0.7235253813751197
CDH2_CDH2,25|7,Linear Regression,0.5288052702053536,0.737839982135805,0.27383247835103575,0.4561269663190701,0.7820985508919516
CDH2_CDH2,25|6,Linear Regression,0.9769890358103099,0.857969768268896,0.9848169543416332,0.8487099236514402,0.9882187948426124
CDH2_CDH2,25|5,Linear Regression,0.47557057301337013,0.7179337874243681,0.3875011033538316,0.2437192973056597,0.7606808113428625
CDH2_CDH2,25|4,Linear Regression,0.37579269952465305,0.6950960148837295,0.3314348267679884,0.18089010284033616,0.7235253813751197
CDH2_CDH2,25|3,Linear Regression,0.41949999235087165,0.3046229077921173,0.7995547956357497,0.2219637825597297,0.7284935106671827
CDH2_CDH2,25|25,Linear Regression,0.3132994978299162,0.6605481643971257,0.27178385391732707,0.1460404339507805,0.6822446526731817
CDH2_CDH2,25|24,Linear Regression,0.17223268031204586,0.5645633270998545,0.17797911917440326,0.07224996485615603,0.5281398493219212
CDH2_CDH2,25|23,Linear Regression,0.35065385952430744,0.19164812776440346,0.9357264484801009,0.2347240656620324,0.7235253813751197
CDH2_CDH2,25|22,Linear Regression,0.0915587143436581,0.5213094110237408,0.08956154389366566,0.03473964207873667,0.42406141380220597
CDH2_CDH2,25|21,Linear Regression,0.5171415958781239,0.5670634446769435,0.5363369472926174,0.2582864200929248,0.7713298379199136
CDH2_CDH2,25|20,Linear Regression,0.3807087580310329,0.6247135390359181,0.3506920228418835,0.17855376338316073,0.7235253813751197
CDH2_CDH2,25|2,Linear Regression,0.4927137073470814,0.6841273091404148,0.4223084237307274,0.25031864460585407,0.7606808113428625
CDH2_CDH2,25|19,Linear Regression,0.38823162225957475,0.7159169106488805,0.1851859014580051,0.3429863766322263,0.7235253813751197
CDH2_CDH2,25|18,Linear Regression,0.4494159828888784,0.3130036150960976,0.8404404567285129,0.24720484189490177,0.7462001225324774
CDH2_CDH2,25|17,Linear Regression,0.039812751779398414,0.06328494783136583,0.4113340003853875,0.014650273856747855,0.40040253218137833
CDH2_CDH2,25|16,Linear Regression,0.5459770120787121,0.543979297719348,0.5948378062257188,0.2790850886777782,0.7876389682446994
CDH2_CDH2,25|15,Linear Regression,0.7603118682439213,0.8147042643791136,0.4713524154861656,0.63680917018224,0.8995248019977091
CDH2_CDH2,25|14,Linear Regression,0.515984057587164,0.28263194338243675,0.8615776258616853,0.3811304826598003,0.7713298379199136
CDH2_CDH2,25|13,Linear Regression,0.7666404562480476,0.5662380123834965,0.9030516849700785,0.5039707047256883,0.8995248019977091
CDH2_CDH2,25|12,Linear Regression,0.16154574675823455,0.11793623617783178,0.7879393184081164,0.08198363084068112,0.5122892149450321
CDH2_CDH2,25|11,Linear Regression,0.5151419278085709,0.7885273015209757,0.3871774710522292,0.2794550433145803,0.7713298379199136
CDH2_CDH2,25|10,Linear Regression,0.4841130218833686,0.7545214561445752,0.37664574250100913,0.25415532566256793,0.7606808113428625
CDH2_CDH2,25|1,Linear Regression,0.5649267381798186,0.4820244746433764,0.7005148173215321,0.300064360603849,0.8018314993520007
CDH2_CDH2,25|0,Linear Regression,0.3807236470210402,0.4603721306105515,0.47576760618567737,0.1712023315801131,0.7235253813751197
CDH2_CDH2,24|5,Linear Regression,0.7630482995406778,0.8068690460090827,0.6202979809533182,0.4781191846369863,0.8995248019977091
CDH2_CDH2,24|4,Linear Regression,0.7483390672921284,0.7634789198720207,0.6538973524826195,0.45677370663398464,0.8995248019977091
CDH2_CDH2,24|3,Linear Regression,0.5721517004123435,0.3460371144006431,0.9702943675600002,0.38190376388238123,0.8055895941805796
CDH2_CDH2,24|25,Linear Regression,0.17223268031204586,0.5645633270998545,0.17797911917440326,0.07224996485615603,0.5281398493219212
CDH2_CDH2,24|17,Linear Regression,0.20320907974903057,0.166913103128492,0.6999303243811399,0.09517367733297638,0.5460274509286929
CDH2_CDH2,24|13,Linear Regression,0.906326217056804,0.667700367353421,0.8985548546696658,0.770565323471122,0.9786099030797393
CDH2_CDH2,24|12,Linear Regression,0.42633427044727173,0.246146195701658,0.9757506061889067,0.274996467118137,0.7284935106671827
CDH2_CDH2,24|1,Linear Regression,0.8053869526180213,0.5882235432203624,0.9457628104286371,0.5575469905254327,0.9230497135164061
CDH2_CDH2,23|5,Linear Regression,0.40228336799627173,0.3134465186035591,0.21330767311409027,0.8087518673715798,0.7284935106671827
CDH2_CDH2,23|4,Linear Regression,0.6577215121251381,0.44261597627835203,0.4259093650657486,0.9765982092398687,0.8781026253312447
CDH2_CDH2,23|3,Linear Regression,0.07521587224600704,0.05742454012856592,0.045090483584873185,0.9045678913747662,0.42406141380220597
CDH2_CDH2,23|25,Linear Regression,0.35065385952430744,0.19164812776440346,0.9357264484801009,0.2347240656620324,0.7235253813751197
CDH2_CDH2,23|17,Linear Regression,0.048865119968837564,0.015636622443870308,0.18705034536029216,0.2196238925715487,0.41106970799823256
CDH2_CDH2,23|13,Linear Regression,0.17716084134586682,0.23583863984308323,0.07184971613662047,0.5120814933260388,0.5329967192627788
CDH2_CDH2,23|12,Linear Regression,0.0765910358753405,0.03577441811984444,0.08231354414018298,0.6780908007700837,0.42406141380220597
CDH2_CDH2,23|1,Linear Regression,0.17254568940915038,0.16957287933839235,0.07930588955224521,0.6802756492497022,0.5281398493219212
CDH2_CDH2,22|5,Linear Regression,0.9192960142466443,0.8451908694618635,0.6879574217193589,0.8238995992069325,0.979131191552244
CDH2_CDH2,22|4,Linear Regression,0.8306002788043253,0.5962838045037893,0.6264912583898792,0.9900332001619765,0.9385909851689472
CDH2_CDH2,22|3,Linear Regression,0.3607458704295613,0.18794987938976507,0.31198188423389406,0.8639260839960468,0.7235253813751197
CDH2_CDH2,22|25,Linear Regression,0.0915587143436581,0.5213094110237408,0.08956154389366566,0.03473964207873667,0.42406141380220597
CDH2_CDH2,22|17,Linear Regression,0.08900959870376111,0.030734471738871862,0.38266413568454927,0.25181827810444846,0.42406141380220597
CDH2_CDH2,22|13,Linear Regression,0.4776724103611812,0.5820519971999911,0.2328379852267182,0.48022899137928965,0.7606808113428625
CDH2_CDH2,22|12,Linear Regression,0.06622209307399976,0.04285092023561144,0.05513902806804655,0.9126175427183232,0.42406141380220597
CDH2_CDH2,22|1,Linear Regression,0.4378991394557307,0.43212858516711394,0.21878626016860667,0.5889466370546828,0.7340023670877011
CDH2_CDH2,21|5,Linear Regression,0.8935299660891722,0.7559870709000035,0.6504383285371582,0.8901188257978362,0.9786099030797393
CDH2_CDH2,21|4,Linear Regression,0.9302134513468177,0.7191547438634116,0.7874592494581963,0.9279482286711604,0.979131191552244
CDH2_CDH2,21|3,Linear Regression,0.21572248024847118,0.13396652103010892,0.1371296571981167,0.9896694885284731,0.5709346845673824
CDH2_CDH2,21|25,Linear Regression,0.5171415958781239,0.5670634446769435,0.5363369472926174,0.2582864200929248,0.7713298379199136
CDH2_CDH2,21|17,Linear Regression,0.10970138250716555,0.04286345206465919,0.5764595898804226,0.135905467338683,0.4388055300286622
CDH2_CDH2,21|13,Linear Regression,0.3749787807653032,0.4933133680008477,0.16799157039208878,0.484293040627378,0.7235253813751197
CDH2_CDH2,21|12,Linear Regression,0.24415374909438944,0.10510041924728475,0.28101032568977996,0.5698173267044804,0.6059674839356808
CDH2_CDH2,21|1,Linear Regression,0.4632879102202827,0.4109392221201589,0.23560730429817703,0.7133471007783077,0.7549877055441644
CDH2_CDH2,20|5,Linear Regression,0.9032252081536608,0.7569499697857793,0.8879504435345233,0.6648705892380432,0.9786099030797393
CDH2_CDH2,20|4,Linear Regression,0.6849014675276367,0.423898604483128,0.8932877231774008,0.5033908732012273,0.8899023312308675
CDH2_CDH2,20|3,Linear Regression,0.391058739863462,0.17966479859690954,0.4447920682869986,0.558740895441454,0.7235253813751197
CDH2_CDH2,20|25,Linear Regression,0.3807087580310329,0.6247135390359181,0.3506920228418835,0.17855376338316073,0.7235253813751197
CDH2_CDH2,20|17,Linear Regression,0.016124059744367213,0.010109843044131065,0.9995318461134319,0.012577988692764847,0.40040253218137833
CDH2_CDH2,20|13,Linear Regression,0.7453346804210508,0.5933995981409809,0.47065088928023757,0.8539628298499549,0.8995248019977091
CDH2_CDH2,20|12,Linear Regression,0.10306511826177052,0.03681531530155991,0.42389710968264693,0.179391871986698,0.4388055300286622
CDH2_CDH2,20|1,Linear Regression,0.6861965287004133,0.41628413212066695,0.5390096302817209,0.844608711891349,0.8899023312308675
CDH2_CDH2,2|5,Linear Regression,0.5393896306012771,0.8969901489696848,0.36242146107006457,0.3182465385038444,0.7853001357901768
CDH2_CDH2,2|4,Linear Regression,0.7367122309709453,0.7065089724816833,0.4420272914308989,0.6905744872807384,0.8995248019977091
CDH2_CDH2,2|3,Linear Regression,0.0901338293517938,0.12930198305313015,0.035994471334140576,0.5156123951709651,0.42406141380220597
CDH2_CDH2,2|25,Linear Regression,0.4927137073470814,0.6841273091404148,0.4223084237307274,0.25031864460585407,0.7606808113428625
CDH2_CDH2,2|17,Linear Regression,0.036823904932287266,0.012287184252867336,0.3858011873171546,0.08143874255337004,0.40040253218137833
CDH2_CDH2,2|13,Linear Regression,0.20266548619176433,0.7039419300664128,0.08906115450372484,0.18908956269197152,0.5460274509286929
CDH2_CDH2,2|12,Linear Regression,0.07420321537319068,0.03497672962919535,0.07901996708643191,0.6855731966106395,0.42406141380220597
CDH2_CDH2,2|1,Linear Regression,0.14245427258032958,0.49659953766343357,0.05400536293760058,0.20103674753733572,0.4954025097304602
CDH2_CDH2,19|5,Linear Regression,0.6174182850798982,0.5017603630355669,0.3523239783884051,0.7975159041066028,0.84895014198486
CDH2_CDH2,19|4,Linear Regression,0.49081023236340393,0.24468005984867583,0.6497709671738566,0.4663047949754532,0.7606808113428625
CDH2_CDH2,19|3,Linear Regression,0.9032572758826508,0.9496609641426659,0.6750645970650224,0.7311412551833647,0.9786099030797393
CDH2_CDH2,19|25,Linear Regression,0.38823162225957475,0.7159169106488805,0.1851859014580051,0.3429863766322263,0.7235253813751197
CDH2_CDH2,19|17,Linear Regression,0.5090203768261842,0.6320687214289633,0.47319412104753655,0.2559058676867094,0.7713298379199136
CDH2_CDH2,19|13,Linear Regression,0.9472539191925313,0.7694382099226905,0.7961951171741827,0.9731237891733999,0.979131191552244
CDH2_CDH2,19|12,Linear Regression,0.8495732089230319,0.8311495306195431,0.7152106580351547,0.5787496250103261,0.9523878010856918
CDH2_CDH2,19|1,Linear Regression,0.9377888691668258,0.8843377709766838,0.7245959952796983,0.8416155858642682,0.979131191552244
CDH2_CDH2,18|5,Linear Regression,0.6919569358624985,0.4390254593694183,0.5071708551189369,0.9130204844633077,0.8899023312308675
CDH2_CDH2,18|4,Linear Regression,0.8076684993268554,0.8124390764659782,0.687888738226863,0.5248326022746016,0.9230497135164061
CDH2_CDH2,18|3,Linear Regression,0.30255823730195547,0.15956525844400746,0.23149859348438778,0.8263502558243827,0.6656281220643021
CDH2_CDH2,18|25,Linear Regression,0.4494159828888784,0.3130036150960976,0.8404404567285129,0.24720484189490177,0.7462001225324774
CDH2_CDH2,18|17,Linear Regression,0.09920607393789732,0.03518578289106036,0.41430009042270277,0.17782270325240165,0.4365067253267482
CDH2_CDH2,18|13,Linear Regression,0.28163364563846344,0.23468318512066114,0.14064218063455106,0.7651865976447775,0.6635284513867893
CDH2_CDH2,18|12,Linear Regression,0.13604824494103418,0.05343554373837192,0.19831806029455407,0.4842790489035935,0.49370084762107247
CDH2_CDH2,18|1,Linear Regression,0.4314533332184632,0.27467395338397504,0.26900781084090297,0.989418477662459,0.7301517946773992
CDH2_CDH2,17|9,Linear Regression,0.027252209694030506,0.022697018323517473,0.01806336652880262,0.9148983051808758,0.40040253218137833
CDH2_CDH2,17|8,Linear Regression,0.052663087968793695,0.017549537901197617,0.36487319746677693,0.11786979946530236,0.41106970799823256
CDH2_CDH2,17|7,Linear Regression,0.6612840127185995,0.6260362449452077,0.6524174676104919,0.37068394495134926,0.8781026253312447
CDH2_CDH2,17|6,Linear Regression,0.2030256902408417,0.187915935971616,0.0958130432683182,0.7090103620678528,0.5460274509286929
CDH2_CDH2,17|5,Linear Regression,0.1293361480257401,0.055757540658838055,0.7041131704619823,0.12582426452805376,0.47922446426379484
CDH2_CDH2,17|4,Linear Regression,0.08967055467466313,0.045576125832805965,0.8039947328143718,0.07304915283431461,0.42406141380220597
CDH2_CDH2,17|3,Linear Regression,0.017870773383935258,0.005264968550656258,0.21107818305445855,0.08217354569600105,0.40040253218137833
CDH2_CDH2,17|25,Linear Regression,0.039812751779398414,0.06328494783136583,0.4113340003853875,0.014650273856747855,0.40040253218137833
CDH2_CDH2,17|24,Linear Regression,0.20320907974903057,0.166913103128492,0.6999303243811399,0.09517367733297638,0.5460274509286929
CDH2_CDH2,17|23,Linear Regression,0.048865119968837564,0.015636622443870308,0.18705034536029216,0.2196238925715487,0.41106970799823256
CDH2_CDH2,17|22,Linear Regression,0.08900959870376111,0.030734471738871862,0.38266413568454927,0.25181827810444846,0.42406141380220597
