"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"54","spata5l1",0.92901545784298,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"55","dtwd1",0.999999999854205,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"56","LOC129349619",0.999999731057551,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"57","cops2",0.672048163784346,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"58","secisbp2l",0.0730464156589238,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"59","LOC111565759",0.999999999915536,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"60","LOC129349512",0.99999999829166,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"61","slc12a1",0.999999999901263,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"62","ctxn2",0.999999806465763,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"63","myef2",0.411204668424457,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"64","LOC111565754",0.492442614592809,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"65","rnf128a",0.445524170195721,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"66","sema6dl",0.896750463969768,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"67","LOC118470001",0.99999825962014,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"68","dmxl2",0.671571952769558,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"69","LOC111565746",0.966257242253614,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"70","tnfaip8l3",0.993319778255384,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"71","scg3",0.813855693104759,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"72","lysmd2",0.297747072765357,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"73","tmod2",0.943061086925206,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"74","leo1",0.929892332684839,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"75","mapk6",0.381589734111253,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"76","LOC118471234",0.715419565717508,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"77","usp8",0.622450659401849,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"78","LOC129349535",0.999999999885682,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"79","zgc:158482",0.965343206177785,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"80","pde8a",0.481080065031709,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"81","LOC111563916",0.245521329330181,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"82","LOC111563902",0.438804545659495,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"83","LOC111563893",0.424746640249372,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"84","homer2",0.9620008458201,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"85","ramac",0.966794167755833,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"86","LOC111567331",0.602733314218034,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"87","LOC111567348",0.9999999998875,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"88","zrsr2",0.404963785350534,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"89","LOC111567330",0.27717485765409,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"90","phka2",0.109043920531048,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"91","ppef1",0.965875385857709,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"92","rs1a",0.999999999881802,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"93","cdkl5",0.317469185976873,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"94","scml2",0.80988477027462,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"95","LOC118470148",0.965470424506173,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"96","nhsb",0.291647942146944,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"97","ace2",0.634856572170551,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"98","il1fma",0.507878057232796,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"99","zgc:113276",0.999999999886115,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"100","pir",0.999999909065548,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"101","vegfd",0.999999999852789,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"102","LOC111566424",0.999999999748412,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"103","tmem39a",0.46408684016499,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"104","LOC111566431",0.999999289272239,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"105","LOC111566421",0.999999999886921,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"106","LOC111564828",0.518275464437318,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"107","LOC111564831",0.139248179881518,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"108","stk16",0.847101046200014,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"109","atic",0.894268131510699,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"110","psmd14",0.314089451526441,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"111","rbms1a",0.0519161276360698,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"112","pla2r1",0.999999832824445,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"113","ly75",0.846443261746073,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"114","marchf7",0.592400473159672,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"115","baz2ba",0.656979433934404,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"116","wdsub1",0.686397070236821,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"117","LOC111564834",0.803788255280551,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"118","LOC111564858",0.325349855364901,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"119","gtf2f2a",0.545705379899582,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"120","gpalpp1",0.978199355794623,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"121","ercc3",0.0670591096026278,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"122","LOC111564848",0.93307224383929,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"123","rbm26",0.155988459055773,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"124","LOC118469912",0.999999999882383,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"125","pou4f1",0.999999909065548,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"126","LOC129349311",0.939348398535854,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"127","LOC111562565",0.188442257071314,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"128","LOC111562524",0.887219665325238,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"129","LOC129349687",0.999999945251176,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"130","tdrd3",0.578523488032606,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"131","LOC111562582",0.614792343266007,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"132","LOC118470526",0.234312724385435,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"133","pcdh17",0.0447642106094684,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"134","LOC129348781",0.998606345434104,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"135","nkpd1",0.999990687136729,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"136","lims1",0.946527971182215,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"137","LOC111562382",0.626260717256695,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"138","tgfbrap1",0.414691891894428,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"139","cul4a",0.708647699961873,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"140","lamp1a",0.553479752714952,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"141","dcun1d2b",0.793779286369178,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"142","tmco3",0.562129789982396,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"143","grk1a",0.997935267439672,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"144","LOC111585021",0.999999999768112,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"145","gas6",0.885996259660756,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"146","pros1",0.999999999914511,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"147","rasa3",0.0648311181905376,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"148","tpp2",0.150607093429801,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"149","mettl21e",0.999999847140848,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"150","ercc5",0.682752903880611,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"151","blzf1",0.999999999879422,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"152","mrpl16",0.967028867764244,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"153","cenpq",0.997793497027051,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"154","LOC111573080",0.256550947802252,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"155","LOC111573078",0.999999994096698,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"156","gpc5a",0.999999901126742,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"157","LOC129347566",0.99999999987268,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"158","gpc6a",0.943776511653165,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"159","LOC111565070",0.997673985937255,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"160","LOC111565062",0.0284880050573842,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"161","slc5a7a",0.728766263817485,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"162","arl6",0.676727724502165,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"163","LOC111565060",0.138459507221685,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"164","nsun3",0.415813149932821,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"165","LOC111565057",0.742692175477346,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"166","LOC129349150",0.477526325241407,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"167","rrad",0.999997633160407,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"168","nae1",0.589179231788396,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"169","si:dkey-56m19.5",0.464624226298318,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"170","LOC129347791",0.999999999885487,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"171","dync1li2",0.185127706408233,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"172","cmtm4",0.947946983230083,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"173","cmtm3",0.932798906623141,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"174","galns",0.030910695056693,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"175","trappc2l",0.599943512558903,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"176","pabpn1l",0.999999999848959,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"177","cbfa2t3",0.99744019734213,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"178","acsf3",0.999999999936415,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"179","spg7",0.978513698337563,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"180","ankrd11",0.578721023508642,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"181","LOC111580049",0.882834345591073,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"182","hp",0.811466013166365,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"183","dhodh",0.514979300096628,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"184","ist1",0.929907056584282,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"185","mphosph10",0.548174930981682,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"186","mcee",0.927680300329654,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"187","LOC111580055",0.174265100307658,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"188","rplp2l",0.653786246171187,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"189","lin7c",0.444948349127749,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"190","bdnf",0.726889487152624,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"191","kif18a",0.997793249149321,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"192","mettl15",0.0398773882236639,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"193","LOC118471246",0.999999999881932,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"194","lgr4",0.740087252703526,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"195","mybpc3",0.943878083825778,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"196","spi1b",0.665753320188393,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"197","LOC129350404",0.0187219046592737,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"198","LOC129349316",0.978870446639732,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"199","LOC118469808",0.965380462520392,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"200","LOC111563924",0.966989855302358,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"201","slc39a13",0.25083767432356,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"202","tmem276b",0.670808532683351,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"203","slc17a6b",0.978276222217704,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"204","ano5b",0.104278510149493,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"205","igdcc3",0.814960490102632,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"206","LOC129349470",0.229805846293091,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"207","eif3jb",0.315928879991926,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"208","strc1",0.999999902197421,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"209","ctdspl2b",0.0380171155657906,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"210","golm2",0.253089288858983,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"211","fam189a1",0.736486609450433,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"212","tjp1a",0.0376655422545771,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"213","sord",0.408886746815,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"214","apba2b",0.993575004042183,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"215","syt7b",0.380903258558012,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"216","sdhaf2",0.94662194368263,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"217","LOC111574613",0.855938180463717,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"218","polr2l",0.999999999367367,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_0"
"219","dagla",0.56052626462654,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"220","ext2",0.679547500408804,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"221","alx4a",0.9999999999185,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"222","caprin1a",0.163940707533689,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"223","nucb2a",0.255368461907649,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"224","plekha7b",0.549505817900073,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"225","sox6",0.722692519220669,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"226","LOC111563276",0.999999999858057,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"227","pde3b",0.43828726657483,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"228","copb1",0.998288652067622,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"229","rras2",0.351504527228533,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"230","tub",0.342204224027031,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"231","LOC129348608",0.887113582246754,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"232","lmo1",0.591933744439009,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"233","stk33",0.669373613114834,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"234","trim66",0.962791482870004,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"235","LOC129348803",0.626094626087263,NA,TRUE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
"236","dennd2b",0.498074619645396,NA,FALSE,"0.999999999962733",NA,NA,NA,NA,NA,NA,"11_0"
