"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.614993426156468,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"2","trip4",0.427449333073787,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"3","cln6a",0.992268455166752,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"4","LOC118470268",0.775769600455694,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"5","LOC111568352",0.756990357045969,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"6","rxfp3.3a2",0.999999999981097,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"7","rps17",0.652821578505804,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"8","csnk1g1",0.890002881307253,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"9","LOC111571203",0.730217446715244,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"10","neo1a",0.620441793587365,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"11","LOC111567962",0.970021168744719,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"12","bbs4",0.558181583882393,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"13","scamp2l",0.989139390347607,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"14","myo9aa",0.409862752520946,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"15","senp8",0.999999999973712,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"16","LOC111580711",0.996590312873522,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"17","anp32a",0.991482618961082,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"18","coro2ba",0,"Model failed to converge with max|grad| = 0.012269",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"19","itga11a",0.831192963462132,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"20","LOC111588606",0.999999999900463,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"21","LOC111564416",0.9887077879249,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"22","cpeb1b",0.999986597752659,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"23","LOC111564418",0.986219169337952,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"24","LOC111564417",0.99999999952021,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"25","LOC111564410",0.999239032270516,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"26","cars1",0.275914235389842,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"27","pex16",0.835505253864324,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"28","arfgap2",0.620533376625752,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"29","glceb",0.23107051084939,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"30","tle3b",0.959836773697244,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"31","LOC129348677",0.915465251691653,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"32","uacab",0.973431603730096,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"33","LOC111564639",0.762885018660485,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"34","pias1a",0.59775582413706,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"35","skor1a",0.769996253074687,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"36","map2k5",0.991567167089058,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"37","smad3a",0.0393107023495211,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"38","smad6a",0.923614611805405,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"39","tmem208",0.998989562469748,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"40","slc39a1",0.0999947796141583,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"41","LOC111565738",0.754379479187588,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"42","LOC111565745",0.999999797054791,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"43","mibp2",0.959317134999601,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"44","bloc1s6",0.114644803235794,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"45","slc30a4",0.850228619386375,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"46","cops2",0.999999999989351,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"47","secisbp2l",0.906415331131793,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"48","LOC129349512",0.999999999983147,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"49","slc12a1",0.59570651783845,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"50","myef2",0.682191137575742,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"51","LOC111565754",0.984622577165534,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"52","rnf128a",0.999999999902765,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"53","sema6dl",0.722558539067209,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"54","dmxl2",0.0722163819936187,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"55","LOC111565746",0.999999792341803,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"56","tnfaip8l3",0.987079864533348,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"57","scg3",0.680214735443751,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"58","tmod2",0.783434458733465,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"59","leo1",0.999999992428309,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"60","mapk6",0.573878217080245,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"61","LOC118471234",0.999999999989351,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"62","usp8",0.848875281156408,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"63","LOC111577621",0.999999999273082,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"64","LOC129349535",0.999999994087918,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"65","zgc:158482",0.99999999952021,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"66","pde8a",0.0662224225528793,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"67","LOC111563916",0.983903299277377," Hessian is numerically singular: parameters are n",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"68","LOC111563902",0.965545525731634,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"69","LOC111563893",0.960706866439808,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"70","homer2",0.989467123463236,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"71","ramac",0.9999999999747,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"72","LOC111567331",0.999999999988663,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"73","LOC111567348",0.990181460601873,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"74","zrsr2",0.446437122247149,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"75","LOC111567330",0.528225458473344,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"76","phka2",0.393718910135667,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"77","ppef1",0.999999859380657,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"78","cdkl5",0.0923917843648778,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"79","scml2",0.325721530138584,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"80","LOC118470148",0.999999999909368,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"81","nhsb",0,"Model failed to converge with max|grad| = 0.015805",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"82","ace2",0.968750626659807,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"83","il1fma",0.490065848449955,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"84","vegfd",0.999999999983539,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"85","LOC111566424",0.999906769443538,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"86","tmem39a",0,"Model failed to converge with max|grad| = 0.009425",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"87","LOC111564828",0.999963749587467,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"88","LOC111564831",0.916824765353419,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"89","stk16",0.999999012737127,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"90","atic",0.976427561373435,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"91","LOC118469909",0.999999999855045,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"92","psmd14",0.991489254309031,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"93","rbms1a",0.441741604459576,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"94","ly75",0.523670545717336,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"95","marchf7",0.681328650899333,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"96","baz2ba",0.241894462277399,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"97","wdsub1",0.999999999631767,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"98","LOC111564834",0.932034618308369,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"99","LOC111564858",0.999999336882636,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"100","gtf2f2a",0.998690991695868,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"101","gpalpp1",0.999999993758258,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"102","ercc3",0.737640554463713,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"103","LOC111564848",0.999999999979401,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"104","rbm26",0.936801596110841,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"105","pou4f1",0.999999989393717,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"106","LOC129349311",0.140901806621073,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"107","LOC111562565",0,"Model failed to converge with max|grad| = 0.008605",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"108","LOC111562524",0.652652581233148,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"109","tdrd3",0.99999999997585,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"110","LOC118470526",0.918649717742561,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"111","pcdh17",0.432577542512863,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"112","LOC129348781",0.994312443434985,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"113","nkpd1",0.999999999904363,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"114","lims1",0.901668121094935,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"115","LOC111562382",0.682677464815178,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"116","tgfbrap1",0.999999999981097,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"117","cul4a",0.98931668408207,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"118","lamp1a",0.288910272775337,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"119","dcun1d2b",0.999999999978608,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"120","tmco3",0.991337934681854,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"121","LOC111585021",0.999999999484075,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"122","gas6",0.87197348072317,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"123","pros1",0.99999999952021,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"124","rasa3",0,"Model failed to converge with max|grad| = 0.017067",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"125","tpp2",0.295890052628028,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"126","ercc5",0.9999999995858,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"127","blzf1",0.999397168441279,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"128","trmt10c",0.999999999909368,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"129","mrpl16",0.95771218968967,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"130","LOC111573080",0.955460524328837," Hessian is numerically singular: parameters are n",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"131","gpc5a",0.999999999855045,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"132","LOC129347566",0.999999999981097,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"133","gpc6a",0.0959566870484249,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"134","LOC111565062",0.534869986383124,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"135","slc5a7a",0.999999999973712,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"136","arl6",0.906068947075178,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"137","LOC111565060",0.624417451750464,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"138","nsun3",0.981754942201743,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"139","LOC111565057",0.999998063031785,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"11_1"
"140","LOC129349150",0.98981335475374,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"141","nae1",0.93310129803161,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"142","si:dkey-56m19.5",0.997018686816781,NA,FALSE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"143","LOC129347791",0.99999986136744,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
"144","dync1li2",0.992921306675146,NA,TRUE,"0.999999999994396",NA,NA,NA,NA,NA,NA,"11_1"
