"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",117,112,99,276,283,260,0.423913043478261,0.395759717314488,0.380769230769231,0.792084312554659,0.66380318112764,0.502099851923396,0.806654922720551,FALSE,NA,"LOC129348986",18,0.999280944294804,0.955955660362508,0.989223740934707,0.983719793756977
"2",59,60,58,276,283,260,0.213768115942029,0.212014134275618,0.223076923076923,0.917834386273334,0.940165398978602,0.748840793128595,0.696424959287973,FALSE,NA,"trip4",18,0.999280944294804,0.994497921055518,0.990193717278435,0.983719793756977
"3",35,30,36,276,283,260,0.126811594202899,0.106007067137809,0.138461538461538,0.506301523645746,0.443521194910629,0.69097652595103,0.248847888213132,TRUE,NA,"cln6a",18,0.999280944294804,0.93862590376352,0.989223740934707,0.983719793756977
"4",3,1,4,276,283,260,0.0108695652173913,0.00353356890459364,0.0153846153846154,0.415993132560745,0.328629155384193,0.64703568643475,0.185994809260379,TRUE,NA,"LOC118470268",18,0.999280944294804,0.901421915899189,0.989223740934707,0.983719793756977
"5",3,8,5,276,283,260,0.0108695652173913,0.0282685512367491,0.0192307692307692,0.37191880706874,0.163343436980939,0.448806909056581,0.494330923365739,FALSE,NA,"LOC111568352",18,0.999280944294804,0.859188219836993,0.989223740934707,0.983719793756977
"6",17,18,19,276,283,260,0.0615942028985507,0.0636042402826855,0.0730769230769231,0.85039740882013,0.921875909478853,0.595974055978016,0.66191414380193,TRUE,NA,"rps17",18,0.999280944294804,0.994497921055518,0.989223740934707,0.983719793756977
"7",58,44,51,276,283,260,0.210144927536232,0.15547703180212,0.196153846153846,0.228693945962012,0.0953377353027721,0.687580514461084,0.213508100929238,TRUE,NA,"csnk1g1",18,0.999280944294804,0.804667892689201,0.989223740934707,0.983719793756977
"8",18,22,21,276,283,260,0.0652173913043478,0.0777385159010601,0.0807692307692308,0.765428882087506,0.566278399552478,0.489216329276266,0.896058884239235,TRUE,NA,"LOC111571203",18,0.999280944294804,0.949752774356877,0.989223740934707,0.983719793756977
"9",37,37,34,276,283,260,0.134057971014493,0.130742049469965,0.130769230769231,0.996304549506799,0.933102913284466,0.953755534624414,0.981104780177778,FALSE,NA,"neo1a",18,0.999280944294804,0.994497921055518,0.990193717278435,0.99271197223346
"10",91,84,73,276,283,260,0.329710144927536,0.296819787985866,0.280769230769231,0.515490671504515,0.452400207414929,0.260501001148693,0.695858144043641,FALSE,NA,"LOC111567962",18,0.999280944294804,0.941207355129095,0.989223740934707,0.983719793756977
"11",15,20,24,276,283,260,0.0543478260869565,0.0706713780918728,0.0923076923076923,0.240425877905762,0.427007549992578,0.0943835931289295,0.357338001681605,TRUE,NA,"bbs4",18,0.999280944294804,0.933641880854068,0.989223740934707,0.983719793756977
"12",11,17,21,276,283,260,0.0398550724637681,0.0600706713780919,0.0807692307692308,0.20661803133716,0.302745843007398,0.0757837250923352,0.435016735445293,FALSE,NA,"scamp2l",18,0.999280944294804,0.901421915899189,0.989223740934707,0.983719793756977
"13",6,10,4,276,283,260,0.0217391304347826,0.0353356890459364,0.0153846153846154,0.317910109922003,0.339722117519625,0.588685319480622,0.154211450188128,TRUE,NA,"LOC129347348",18,0.999280944294804,0.901421915899189,0.989223740934707,0.983719793756977
"14",148,143,136,276,283,260,0.536231884057971,0.50530035335689,0.523076923076923,0.837597472701114,0.59615647299355,0.991306639640574,0.61599228936293,FALSE,NA,"myo9aa",18,0.999280944294804,0.951972698607024,0.997999337366504,0.983719793756977
"15",3,2,2,276,283,260,0.0108695652173913,0.00706713780918728,0.00769230769230769,0.874701507620688,0.635673884818718,0.703543593734569,0.932198280850938,TRUE,NA,"senp8",18,0.999280944294804,0.953816220893635,0.989223740934707,0.983719793756977
"16",4,1,5,276,283,260,0.0144927536231884,0.00353356890459364,0.0192307692307692,0.297912231655,0.204593477985881,0.670635642342712,0.119648985878853,TRUE,NA,"LOC111580711",18,0.999280944294804,0.875102792911001,0.989223740934707,0.983719793756977
"17",12,8,14,276,283,260,0.0434782608695652,0.0282685512367491,0.0538461538461538,0.477612304545273,0.524337940762023,0.545498506417193,0.224966558311495,FALSE,NA,"anp32a",18,0.999280944294804,0.949752774356877,0.989223740934707,0.983719793756977
"18",26,18,21,276,283,260,0.0942028985507246,0.0636042402826855,0.0807692307692308,0.435220581635587,0.197234042663493,0.594935886537414,0.456194297730964,FALSE,NA,"coro2ba",18,0.999280944294804,0.875102792911001,0.989223740934707,0.983719793756977
"19",7,4,8,276,283,260,0.0253623188405797,0.0141342756183746,0.0307692307692308,0.433341963417183,0.346010786538839,0.704874141304349,0.198709405919645,TRUE,NA,"itga11a",18,0.999280944294804,0.901421915899189,0.989223740934707,0.983719793756977
"20",1,1,1,276,283,260,0.0036231884057971,0.00353356890459364,0.00384615384615385,0.998098362367611,0.985844681553758,0.966254040389025,0.952116725791294,TRUE,NA,"LOC111564424",18,0.999280944294804,0.994497921055518,0.990193717278435,0.983719793756977
"21",9,7,2,276,283,260,0.0326086956521739,0.0247349823321555,0.00769230769230769,0.174468648002075,0.577898967441064,0.061686264221399,0.141613822209833,TRUE,NA,"LOC111564416",18,0.999280944294804,0.949752774356877,0.989223740934707,0.983719793756977
"22",20,18,20,276,283,260,0.072463768115942,0.0636042402826855,0.0769230769230769,0.82630873641329,0.677568864702357,0.84436112148608,0.54393297641504,TRUE,NA,"cpeb1b",18,0.999280944294804,0.955955660362508,0.990193717278435,0.983719793756977
