"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",122,110,79,206,194,159,0.592233009708738,0.56701030927835,0.49685534591195,0.179854300307508,0.609528777139909,0.0697742454603905,0.188924995822173,TRUE,NA,"LOC129348986",23,0.992216925453393,0.97847595341483,0.807027372771444,0.981301695559416
"2",69,51,46,206,194,159,0.33495145631068,0.262886597938144,0.289308176100629,0.409948446388948,0.188404198853917,0.430147343727598,0.64038888438477,FALSE,NA,"trip4",23,0.996982829108101,0.960583650915033,0.90295607978489,0.981301695559416
"3",15,16,8,206,194,159,0.0728155339805825,0.0824742268041237,0.050314465408805,0.542269305320584,0.721202531218016,0.428378771474309,0.270492806550797,FALSE,NA,"chrna7a",23,0.996982829108101,0.97979004568014,0.90295607978489,0.981301695559416
"4",23,18,16,206,194,159,0.111650485436893,0.0927835051546392,0.10062893081761,0.822048129410538,0.534620702674016,0.735488023729036,0.803732503661765,TRUE,NA,"cln6a",23,0.996982829108101,0.97847595341483,0.969219849026509,0.981301695559416
"5",4,4,2,206,194,159,0.0194174757281553,0.0206185567010309,0.0125786163522013,0.835945345235618,0.931672891724664,0.613160950770446,0.564859401698726,TRUE,NA,"LOC118470268",23,0.996982829108101,0.988628328747277,0.969219849026509,0.981301695559416
"6",2,1,1,206,194,159,0.00970873786407767,0.00515463917525773,0.00628930817610063,0.857776882804789,0.603793748445051,0.721850515401651,0.887804198896003,TRUE,NA,"calml4a",23,0.996982829108101,0.97847595341483,0.969219849026509,0.981301695559416
"7",3,4,4,206,194,159,0.0145631067961165,0.0206185567010309,0.0251572327044025,0.772030709258785,0.724215293973684,0.472516362909185,0.708924934414485,FALSE,NA,"LOC111568352",23,0.996982829108101,0.980137144280017,0.905426842898194,0.981301695559416
"8",21,19,8,206,194,159,0.101941747572816,0.0979381443298969,0.050314465408805,0.341256888414722,0.803149855495057,0.155278511296274,0.240601248294322,FALSE,NA,"rps17",23,0.996836917935142,0.988628328747277,0.852646743030819,0.981301695559416
"9",79,56,33,206,194,159,0.383495145631068,0.288659793814433,0.207547169811321,0.00140318418770547,0.0455446707863125,0.000359440853668416,0.0818950696072409,TRUE,NA,"csnk1g1",23,0.151190497736028,0.921536735633006,0.0488638005370166,0.981301695559416
"10",19,12,6,206,194,159,0.0922330097087379,0.0618556701030928,0.0377358490566038,0.13826208891613,0.280230181821244,0.0536862186038242,0.31893553353875,FALSE,NA,"LOC111571203",23,0.992216925453393,0.977471762087179,0.765693571732014,0.981301695559416
