"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",50,50,23,102,119,59,0.490196078431373,0.420168067226891,0.389830508474576,0.400570086467735,0.297517296301196,0.218745054005217,0.698545552571712,TRUE,NA,"LOC129348986",29,0.996253098294882,0.976371414158589,0.981083458316645,0.991484560508714
"2",22,16,13,102,119,59,0.215686274509804,0.134453781512605,0.220338983050847,0.640761206829591,0.394754837356747,0.987616569708455,0.424971811490846,FALSE,NA,"trip4",29,0.996253098294882,0.976371414158589,0.995815465456515,0.991484560508714
"3",11,5,9,102,119,59,0.107843137254902,0.0420168067226891,0.152542372881356,0.217867661257795,0.151148423500943,0.729670232593918,0.0959342189804663,FALSE,NA,"chrna7a",29,0.996253098294882,0.969196268518334,0.981083458316645,0.947628396947034
"4",19,16,7,102,119,59,0.186274509803922,0.134453781512605,0.11864406779661,0.424321123278011,0.294644935462044,0.264879647624623,0.767361225424968,TRUE,NA,"cln6a",29,0.996253098294882,0.976371414158589,0.981083458316645,0.992633931407207
"5",4,6,1,102,119,59,0.0392156862745098,0.0504201680672269,0.0169491525423729,0.662611230907184,0.687772188309369,0.542128620982647,0.367448355098774,FALSE,NA,"LOC118470268",29,0.996253098294882,0.977387586238252,0.981083458316645,0.991484560508714
"6",11,10,7,102,119,59,0.107843137254902,0.0840336134453782,0.11864406779661,0.754968853545831,0.562417331838548,0.834546100302931,0.482878296003991,FALSE,NA,"LOC111568352",29,0.996253098294882,0.976371414158589,0.981083458316645,0.991484560508714
"7",7,1,6,102,119,59,0.0686274509803922,0.00840336134453781,0.101694915254237,0.059911894080744,0.0448107441765789,0.460728197403995,0.0176811237428906,TRUE,NA,"rps17",29,0.958841211982346,0.823268752591997,0.981083458316645,0.518701375338386
"8",26,14,11,102,119,59,0.254901960784314,0.117647058823529,0.186440677966102,0.256612457767143,0.106276341815354,0.388471807141166,0.519155475276353,FALSE,NA,"csnk1g1",29,0.996253098294882,0.960200486671384,0.981083458316645,0.991484560508714
"9",3,12,4,102,119,59,0.0294117647058824,0.100840336134454,0.0677966101694915,0.135542674925088,0.0475309830419255,0.262952044547682,0.470909852717774,TRUE,NA,"LOC111571203",29,0.996253098294882,0.829475525533811,0.981083458316645,0.991484560508714
"10",46,40,19,102,119,59,0.450980392156863,0.336134453781513,0.322033898305085,0.683585849853338,0.509958458091674,0.426744537736343,0.876375092031173,FALSE,NA,"neo1a",29,0.996253098294882,0.976371414158589,0.981083458316645,0.996839116857286
"11",1,2,2,102,119,59,0.00980392156862745,0.0168067226890756,0.0338983050847458,0.563505369832098,0.657644912456103,0.305966352716366,0.477753041048474,TRUE,NA,"LOC129349243",29,0.996253098294882,0.977387586238252,0.981083458316645,0.991484560508714
"12",37,30,22,102,119,59,0.362745098039216,0.252100840336134,0.372881355932203,0.128362177163981,0.0756311044692973,0.897665370367078,0.0971305880163195,TRUE,NA,"LOC111567962",29,0.996253098294882,0.916859247805912,0.981083458316645,0.947628396947034
"13",18,15,4,102,119,59,0.176470588235294,0.126050420168067,0.0677966101694915,0.155340432093081,0.296387698041905,0.0621540851744692,0.243366154467702,TRUE,NA,"bbs4",29,0.996253098294882,0.976371414158589,0.981083458316645,0.991484560508714
