"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",25,84,2,46,148,7,0.543478260869565,0.567567567567568,0.285714285714286,0.374390971165496,0.773681488246599,0.219100320391302,0.163598428992799,TRUE,NA,"LOC129348986",30,0.830940857739529,0.964168247559435,0.910612540410301,0.781061612073742
"2",19,30,2,46,148,7,0.41304347826087,0.202702702702703,0.285714285714286,0.0191914126179251,0.00498856247323731,0.524980233421426,0.598757739609776,TRUE,NA,"trip4",30,0.445437005078563,0.233830006558411,0.967558067120245,0.951971899354578
"3",8,17,1,46,148,7,0.173913043478261,0.114864864864865,0.142857142857143,0.581685653505628,0.299824321745308,0.838751162362068,0.821719578908154,TRUE,NA,"cln6a",30,0.900299199644162,0.802673708918628,0.974659211883376,0.974389508142469
"4",2,1,1,46,148,7,0.0434782608695652,0.00675675675675676,0.142857142857143,0.0875296120672197,0.124586920143023,0.31749064211512,0.0300320620532961,TRUE,NA,"LOC111568352",30,0.626161367050021,0.635702466422599,0.910612540410301,0.576641147299968
"5",2,1,1,46,148,7,0.0434782608695652,0.00675675675675676,0.142857142857143,0.0875296120672197,0.124586920143023,0.31749064211512,0.0300320620532961,TRUE,NA,"rxfp3.3a2",30,0.626161367050021,0.635702466422599,0.910612540410301,0.576641147299968
"6",14,39,1,46,148,7,0.304347826086957,0.263513513513513,0.142857142857143,0.653463576814039,0.587571169790556,0.391670366598535,0.485815928502685,TRUE,NA,"csnk1g1",30,0.913485681380926,0.924990245208651,0.956072007063122,0.930427304034877
"7",5,10,1,46,148,7,0.108695652173913,0.0675675675675676,0.142857142857143,0.556152207596832,0.36605080045809,0.791123407670405,0.460544000294093,TRUE,NA,"LOC111571203",30,0.886464849153341,0.826549136725394,0.971282369490746,0.918121769432654
"8",10,22,3,46,148,7,0.217391304347826,0.148648648648649,0.428571428571429,0.135412184470742,0.275342034544983,0.238855743399498,0.067755848516629,TRUE,NA,"neo1a",30,0.672556798878475,0.775545604970043,0.910612540410301,0.648954957869415
"9",10,32,1,46,148,7,0.217391304347826,0.216216216216216,0.142857142857143,0.898617970415107,0.986514922298311,0.653443061043916,0.646411857374314,TRUE,NA,"LOC111567962",30,0.979744347519183,0.99522446632097,0.970326931506142,0.954563566288449
"10",4,13,1,46,148,7,0.0869565217391304,0.0878378378378378,0.142857142857143,0.883780702111955,0.985268574773306,0.641022720124286,0.623810781879186,TRUE,NA,"bbs4",30,0.97973429513471,0.99522446632097,0.970326931506142,0.951971899354578
"11",2,3,1,46,148,7,0.0434782608695652,0.0202702702702703,0.142857142857143,0.221386532931318,0.396842558161465,0.317490710005487,0.0892053008391664,TRUE,NA,"anp32a",30,0.747240278389364,0.826549136725394,0.910612540410301,0.648954957869415
"12",3,12,1,46,148,7,0.0652173913043478,0.0810810810810811,0.142857142857143,0.44061295402292,0.204956318123393,0.639054940885631,0.570570080961602,FALSE,NA,"coro2ba",30,0.853974798946418,0.731204193112238,0.970326931506142,0.940344157470835
"13",3,16,1,46,148,7,0.0652173913043478,0.108108108108108,0.142857142857143,0.653191374062203,0.39774844004613,0.480449467362871,0.774605247526192,TRUE,NA,"itga11a",30,0.913485681380926,0.826549136725394,0.956072007063122,0.96564799463747
"14",9,20,1,46,148,7,0.195652173913043,0.135135135135135,0.142857142857143,0.605515985333773,0.317374413949007,0.740663462605457,0.953490976366279,TRUE,NA,"arfgap2",30,0.900299199644162,0.802673708918628,0.971282369490746,0.985549037736368
"15",22,55,2,46,148,7,0.478260869565217,0.371621621621622,0.285714285714286,0.3675572618894,0.198285415017178,0.349934228339671,0.646956844884271,TRUE,NA,"glceb",30,0.830940857739529,0.7245783556499,0.953164328202188,0.954563566288449
"16",7,33,1,46,148,7,0.152173913043478,0.222972972972973,0.142857142857143,0.539570043890095,0.302965546147158,0.948862458489676,0.620721613444746,TRUE,NA,"tle3b",30,0.886464849153341,0.802673708918628,0.974659211883376,0.951971899354578
"17",10,24,1,46,148,7,0.217391304347826,0.162162162162162,0.142857142857143,0.674471591343243,0.391150793423581,0.653443155318686,0.892153347887152,TRUE,NA,"LOC111564639",30,0.923009251161761,0.826549136725394,0.970326931506142,0.985549037736368
"18",7,27,1,46,148,7,0.152173913043478,0.182432432432432,0.142857142857143,0.872901079384994,0.637772673396851,0.94886242817857,0.790961276853005,TRUE,NA,"map2k5",30,0.97973429513471,0.94902756084531,0.974659211883376,0.972288711050054
"19",8,28,1,46,148,7,0.173913043478261,0.189189189189189,0.142857142857143,0.934312774704725,0.815987101970444,0.838751169039842,0.759761848693464,TRUE,NA,"LOC111565738",30,0.99124643214469,0.980221324801162,0.974659211883376,0.96564799463747
"20",1,7,1,46,148,7,0.0217391304347826,0.0472972972972973,0.142857142857143,0.390272104528065,0.457823010861665,0.173232402698564,0.291209266204647,TRUE,NA,"slc30a4",30,0.830940857739529,0.858293827387251,0.910612540410301,0.846875141351888
"21",8,12,1,46,148,7,0.173913043478261,0.0810810810810811,0.142857142857143,0.201551218196884,0.0771088817298775,0.838751140573166,0.570591989752806,TRUE,NA,"secisbp2l",30,0.747240278389364,0.572796918460593,0.974659211883376,0.940344157470835
"22",3,8,1,46,148,7,0.0652173913043478,0.0540540540540541,0.142857142857143,0.637775802931369,0.775237200971693,0.480449649697017,0.34759255355136,TRUE,NA,"ctxn2",30,0.909298255721022,0.964168247559435,0.956072007063122,0.877892551763224
"23",7,19,1,46,148,7,0.152173913043478,0.128378378378378,0.142857142857143,0.91620990952359,0.679398032816501,0.948862444693692,0.911146254103817,TRUE,NA,"myef2",30,0.985840426474514,0.94902756084531,0.974659211883376,0.985549037736368
"24",10,29,1,46,148,7,0.217391304347826,0.195945945945946,0.142857142857143,0.885787582997468,0.751360386715437,0.653443148444344,0.729751309744898,TRUE,NA,"sema6dl",30,0.97973429513471,0.964168247559435,0.970326931506142,0.963998235127231
"25",11,39,1,46,148,7,0.239130434782609,0.263513513513513,0.142857142857143,0.755326783113777,0.741321345018952,0.57594889155201,0.485816046501512,TRUE,NA,"dmxl2",30,0.948460553892079,0.964168247559435,0.970326931506142,0.930427304034877
"26",3,31,1,46,148,7,0.0652173913043478,0.209459459459459,0.142857142857143,0.101805615087174,0.034278512394223,0.480449268854989,0.673119276877149,TRUE,NA,"scg3",30,0.643798967059135,0.449578312760024,0.956072007063122,0.954563566288449
"27",2,5,1,46,148,7,0.0434782608695652,0.0337837837837838,0.142857142857143,0.411393940240487,0.758742163282436,0.317490765952865,0.18271999789326,TRUE,NA,"usp8",30,0.831425632854365,0.964168247559435,0.910612540410301,0.781061612073742
"28",9,38,2,46,148,7,0.195652173913043,0.256756756756757,0.285714285714286,0.678933404494473,0.399743887891872,0.586914135348504,0.864259550594439,TRUE,NA,"homer2",30,0.923547763740115,0.826549136725394,0.970326931506142,0.983758610748201
"29",2,8,1,46,148,7,0.0434782608695652,0.0540540540540541,0.142857142857143,0.588583440496789,0.777341141231758,0.317490658941948,0.347592431666852,TRUE,NA,"zrsr2",30,0.900299199644162,0.964168247559435,0.910612540410301,0.877892551763224
"30",5,14,1,46,148,7,0.108695652173913,0.0945945945945946,0.142857142857143,0.892458511512903,0.778851346186784,0.791123409762147,0.675609155574979,TRUE,NA,"scml2",30,0.97973429513471,0.964168247559435,0.971282369490746,0.954563566288449
"31",15,35,2,46,148,7,0.326086956521739,0.236486486486486,0.285714285714286,0.476155273066688,0.226996738297811,0.831354177057583,0.765839300295998,TRUE,NA,"nhsb",30,0.874818626663152,0.744655589679134,0.974659211883376,0.96564799463747
"32",3,5,1,46,148,7,0.0652173913043478,0.0337837837837838,0.142857142857143,0.338735293391876,0.357464551343423,0.480449543789899,0.182720013340166,TRUE,NA,"LOC111564831",30,0.82351808002484,0.826549136725394,0.956072007063122,0.781061612073742
"33",11,15,1,46,148,7,0.239130434782609,0.101351351351351,0.142857142857143,0.0664268527354086,0.019869721127367,0.575948901192813,0.725892657099907,TRUE,NA,"baz2ba",30,0.626161367050021,0.387873546840775,0.970326931506142,0.963998235127231
"34",1,8,1,46,148,7,0.0217391304347826,0.0540540540540541,0.142857142857143,0.395587999547618,0.379375179073216,0.173232411406794,0.347592460848621,TRUE,NA,"LOC111564834",30,0.830940857739529,0.826549136725394,0.910612540410301,0.877892551763224
