"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",150,133,111,300,365,224,0.5,0.364383561643836,0.495535714285714,0.0256822871546074,0.0119160262292001,0.855045033573721,0.0324307762645324,FALSE,NA,"LOC129348986",15,0.280162018996202,0.168949447516717,0.991362540158181,0.337207069094242
"2",62,58,45,300,365,224,0.206666666666667,0.158904109589041,0.200892857142857,0.900892299302687,0.832330022735408,0.796539868293218,0.651128451261786,FALSE,NA,"trip4",15,0.981714854374432,0.948341026134043,0.991362540158181,0.900080612873028
"3",33,32,23,300,365,224,0.11,0.0876712328767123,0.102678571428571,0.617848690125267,0.335566750850144,0.78845372703711,0.543780588516369,TRUE,NA,"cln6a",15,0.885889220824662,0.699462060625866,0.991362540158181,0.86481770876688
"4",2,8,3,300,365,224,0.00666666666666667,0.0219178082191781,0.0133928571428571,0.29325825916027,0.129118669161993,0.442484558011476,0.462609232257414,TRUE,NA,"LOC118470268",15,0.712107052081605,0.479498899848539,0.991362540158181,0.810817548630835
"5",1,2,1,300,365,224,0.00333333333333333,0.00547945205479452,0.00446428571428571,0,0,0,0,FALSE,"Model failed to converge with max|grad| = 0.012694","calml4a",15,0,0,0,0
"6",6,7,7,300,365,224,0.02,0.0191780821917808,0.03125,0.756130416471467,0.991343016052349,0.51914082395767,0.519208026579527,FALSE,NA,"LOC111568352",15,0.935961392534197,0.995262067636768,0.991362540158181,0.855766187301652
"7",11,7,17,300,365,224,0.0366666666666667,0.0191780821917808,0.0758928571428571,0.00489849920748191,0.173957318922236,0.0530456113871338,0.00170756647380457,TRUE,NA,"rps17",15,0.121740933658941,0.542857095791188,0.991362540158181,0.0822175690904352
"8",2,1,2,300,365,224,0.00666666666666667,0.00273972602739726,0.00892857142857143,0.622368293764788,0.46672255676059,0.769318938343715,0.333366457242773,TRUE,NA,"LOC129347713",15,0.885889220824662,0.783634147019114,0.991362540158181,0.716422518703153
"9",74,81,56,300,365,224,0.246666666666667,0.221917808219178,0.25,0.788575997580505,0.555878887922873,0.940878790853912,0.540882046066285,FALSE,NA,"csnk1g1",15,0.944019568567199,0.819806108394679,0.994613781378339,0.86481770876688
"10",25,22,16,300,365,224,0.0833333333333333,0.0602739726027397,0.0714285714285714,0.532073568436717,0.261371515416222,0.618386336348471,0.602509055733073,FALSE,NA,"LOC111571203",15,0.848688336445797,0.622622785344801,0.991362540158181,0.880610281518501
