cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
6_0	PCDH10	0.00193879561248954	1.74461946593138e-07	3.61378403926373	0.81	0.143
6_3	SIX6	0.000262357525714126	2.36081639264039e-08	5.69531206591054	0.714	0.02
6_3	SCUBE3	0.00637111783658696	5.73303143758388e-07	5.06727253783267	0.857	0.102
6_3	ZIC3	0.0217447606918062	1.95669582397248e-06	4.75939217708138	0.571	0.02
6_3	VAX1	0.0397815739091139	3.57973309719373e-06	7.93677004797161	0.429	0
6_3	MED19	0.0397815739091139	3.57973309719373e-06	6.62589552237821	0.429	0
6_3	CRH	0.0397815739091139	3.57973309719373e-06	6.91019439328156	0.429	0
6_2	NRN1	2.54407485959395e-05	2.28927819634118e-09	7.87458196522879	0.7	0
6_2	SIM1	0.00047635108787421	4.28643109758131e-08	6.43001219013277	0.6	0
6_2	STAC	0.00136669234391829	1.22981404113947e-07	3.84814949827385	0.8	0.065
