"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",0.062975834325554,0.304568837111433,NA,FALSE,"0.979708020235233",2
"2","trip4",-0.0411080574396347,0.526468994383046,NA,TRUE,"0.979708020235233",2
"3","chrna7a",-0.00434466788346115,0.994441742605975,NA,FALSE,"1",2
"4","cln6a",-0.102946866150821,0.288987769118723,NA,TRUE,"0.979708020235233",2
"5","LOC118470268",0.937107445060901,0.0678784264108343,NA,TRUE,"0.979708020235233",2
"6","calml4a",0.258825368736594,0.558472302328355,NA,FALSE,"0.979708020235233",2
"7","LOC111568352",-0.115955128876731,0.803429091002207,NA,TRUE,"0.991579240951493",2
"8","rxfp3.3a2",1.12527312559666,0.368499582822879,NA,TRUE,"0.979708020235233",2
"9","rps17",0.0095165047625349,0.93485521432786,NA,FALSE,"0.997061415933186",2
"10","LOC129347713",1.00473288207886,0.547553578158553,NA,TRUE,"0.979708020235233",2
"11","csnk1g1",0.189231158240289,0.00228754643877046,NA,TRUE,"0.434232499429761",2
"12","LOC111571203",0.126082056458832,0.297248286168722,NA,FALSE,"0.979708020235233",2
"13","neo1a",0.0278923606311787,0.842693529039802,NA,FALSE,"0.996006913768272",2
"14","LOC129349243",-0.746703701889264,0.217974491827229,NA,TRUE,"0.979708020235233",2
"15","LOC111567962",0.11349543281228,0.0521085100708243,NA,FALSE,"0.979708020235233",2
"16","LOC129347359",0.681453661460423,0.417540620916047,NA,TRUE,"0.979708020235233",2
"17","bbs4",-0.0265079095281011,0.87055622380402,NA,FALSE,"0.996006913768272",2
"18","scamp2l",0.193712366168135,0.582918991935978,NA,TRUE,"0.984255983941857",2
"19","LOC129347348",-0.0637946113579008,0.836416490999296,NA,TRUE,"0.996006913768272",2
"20","myo9aa",-0.00314554948877114,0.961132050528058,NA,FALSE,"1",2
"21","senp8",0.0688168021182433,0.801016400099566,NA,TRUE,"0.991579240951493",2
"22","LOC111580711",0.351640126502628,0.30008404736339,NA,TRUE,"0.979708020235233",2
"23","anp32a",0.00305230579456539,0.982347621949646,NA,TRUE,"1",2
"24","coro2ba",-0.0938130879298202,0.255902953725294,NA,FALSE,"0.979708020235233",2
"25","itga11a",-0.0643882144351331,0.824824301640517,NA,FALSE,"0.995337355477906",2
"26","LOC111588606",-317.336967108253,0.917182628137334,NA,TRUE,"0.997061415933186",2
"27","LOC111564424",-0.0763405207455661,0.853800199395297,NA,FALSE,"0.996006913768272",2
"28","LOC129349160",-0.996614183960259,0.241651694732174,NA,TRUE,"0.979708020235233",2
"29","LOC111564416",0.480076167511799,0.0581822067645376,NA,TRUE,"0.979708020235233",2
"30","cpeb1b",0.169419381390927,0.419583060567514,NA,FALSE,"0.979708020235233",2
"31","LOC111564421",0.471815434627602,0.546426559777885,NA,TRUE,"0.979708020235233",2
"32","LOC111564418",0.0672299873037653,0.702832267861837,NA,TRUE,"0.988315744286851",2
"33","LOC111564417",-0.112095762487483,0.729525738131046,NA,FALSE,"0.988315744286851",2
"34","LOC111564410",-0.013370781758367,0.909792318130479,NA,TRUE,"0.997061415933186",2
"35","LOC111564425",0.901037334889741,0.259631192415328,NA,TRUE,"0.979708020235233",2
"36","ccnb2",-4.04314257902686,0.26295412487145,NA,TRUE,"0.979708020235233",2
"37","cars1",0.148182942756268,0.223557821477198,NA,FALSE,"0.979708020235233",2
"38","pex16",0.199659143546192,0.146396401806984,NA,TRUE,"0.979708020235233",2
"39","arfgap2",0.0248512964619676,0.799018397379898,NA,FALSE,"0.991579240951493",2
"40","LOC118469870",-0.342283426791061,0.858165798709545,NA,FALSE,"0.996006913768272",2
"41","glceb",-0.0811713440265972,0.205839259959394,NA,TRUE,"0.979708020235233",2
"42","paqr5b",0.445065723391823,0.490641325381582,NA,FALSE,"0.979708020235233",2
"43","LOC111564414",-0.714565085276824,0.3559099153311,NA,TRUE,"0.979708020235233",2
"44","tle3b",-0.00210828220893682,0.99319816780889,NA,FALSE,"1",2
"45","LOC129348677",1.31741137407382,0.0325254012192413,NA,TRUE,"0.979708020235233",2
"46","uacab",-0.38532962538667,0.538202917817929,NA,TRUE,"0.979708020235233",2
