"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",-0.016035883744668,0.426209135461962,NA,TRUE,"0.980930400141373",0
"2","trip4",0.0189391860166167,0.524086677957314,NA,FALSE,"0.982039932248473",0
"3","chrna7a",-0.130775022616609,0.470490039790031,NA,FALSE,"0.980930400141373",0
"4","cln6a",-0.0977403263306179,0.0209667253382219,NA,TRUE,"0.931019654050886",0
"5","LOC118470268",0.0426449978015984,0.571075548307936,NA,FALSE,"0.990095684195816",0
"6","calml4a",0.193340209176931,0.102461746728877,NA,TRUE,"0.980930400141373",0
"7","LOC111568352",0.0870703456521093,0.145029221682438,NA,FALSE,"0.980930400141373",0
"8","rxfp3.3a2",-0.0102390859284961,0.90279545728463,NA,TRUE,"0.998627222142109",0
"9","rps17",-0.0118490234194514,0.798194304581365,NA,TRUE,"0.992649489193448",0
"10","LOC129347713",-0.0927225187257085,0.597866867427912,NA,TRUE,"0.990095684195816",0
"11","csnk1g1",-0.0177638091053262,0.495429568232733,NA,TRUE,"0.980930400141373",0
"12","LOC111571203",0.071352135606456,0.136052135056319,NA,TRUE,"0.980930400141373",0
"13","neo1a",0.00449947469146363,0.838398555759692,NA,TRUE,"0.995922803767747",0
"14","LOC129349243",-0.0203464853540436,0.873642417309858,NA,FALSE,"0.99669164471726",0
"15","LOC111567962",0.0154877871592665,0.770492213433544,NA,FALSE,"0.99025688741935",0
"16","LOC129347359",-0.415387989940833,0.20209077959623,NA,FALSE,"0.980930400141373",0
"17","bbs4",-0.017536637608659,0.592448172350849,NA,TRUE,"0.990095684195816",0
"18","scamp2l",0.0346003827003881,0.541160205749787,NA,FALSE,"0.984676698775561",0
"19","LOC129347348",0.166603545222043,0.285140522134234,NA,FALSE,"0.980930400141373",0
"20","myo9aa",0.0174353528484357,0.744163851984823,NA,FALSE,"0.990095684195816",0
"21","senp8",0.0719320709371254,0.408892837965112,NA,TRUE,"0.980930400141373",0
"22","LOC111580711",0.13134928923384,0.0802047904722787,NA,FALSE,"0.980930400141373",0
"23","anp32a",0.0897368915035275,0.118296627317811,NA,TRUE,"0.980930400141373",0
"24","coro2ba",0.0353546092011832,0.327664196383935,NA,FALSE,"0.980930400141373",0
"25","itga11a",-0.0849970061058381,0.280475850821532,NA,FALSE,"0.980930400141373",0
"26","LOC111588606",-0.028509135748213,0.944117455044812,NA,TRUE,"1",0
"27","LOC111564424",-0.00735724043103045,0.951973921886583,NA,FALSE,"1",0
"28","LOC129349160",-0.0244297156961404,0.897058125438844,NA,TRUE,"0.998186054350664",0
"29","LOC111564416",0.154968216893277,0.030977204836955,NA,TRUE,"0.941404175357723",0
"30","cpeb1b",0.035426715439085,0.493270652719245,NA,FALSE,"0.980930400141373",0
"31","LOC111564421",0.133691544362533,0.184047833705217,NA,TRUE,"0.980930400141373",0
"32","LOC111564418",0.0913285220510165,0.110930460432237,NA,FALSE,"0.980930400141373",0
"33","LOC111564417",-0.0153812719374568,0.852444893541454,NA,TRUE,"0.996278215594316",0
"34","LOC111564423",-0.223792024831044,0.746365161461966,NA,FALSE,"0.990095684195816",0
"35","LOC111564410",0.0274854772535606,0.508998836370448,NA,TRUE,"0.981465195184292",0
"36","LOC111564425",0.185878849643535,0.439837112801277,NA,TRUE,"0.980930400141373",0
"37","crybgx",-0.214973034517434,0.806540441580461,NA,TRUE,"0.992649489193448",0
"38","ccnb2",0.201633419434192,0.376349948588997,NA,TRUE,"0.980930400141373",0
"39","cars1",-0.0251983215374613,0.435530639056958,NA,TRUE,"0.980930400141373",0
"40","pex16",-0.0616472977396851,0.316554607922797,NA,FALSE,"0.980930400141373",0
"41","arfgap2",-0.0212419206422742,0.500321564067069,NA,TRUE,"0.980930400141373",0
"42","LOC118469870",0.0935811300953687,0.510591234178569,NA,FALSE,"0.981849757242109",0
"43","glceb",0.0222424587788307,0.542406858505846,NA,FALSE,"0.984676698775561",0
"44","paqr5b",0.108215865202961,0.495216813469134,NA,FALSE,"0.980930400141373",0
"45","LOC111564414",0.181990125445485,0.0719319799853634,NA,TRUE,"0.978955292582502",0
"46","tle3b",0.0660373652622441,0.0574357261316005,NA,FALSE,"0.966462144506174",0
"47","LOC129348677",0.0644032122951228,0.704342627777487,NA,TRUE,"0.990095684195816",0
"48","uacab",-0.0471847707636476,0.744368619876845,NA,FALSE,"0.990095684195816",0
"49","LOC111564639",0.0114078097363605,0.703862089911129,NA,TRUE,"0.990095684195816",0
"50","LOC129348555",-0.778522034031372,0.282213480612736,NA,TRUE,"0.980930400141373",0
"51","rxfp3.3a1",-0.133821029829725,0.186728995141302,NA,TRUE,"0.980930400141373",0
"52","pias1a",0.0560593315616655,0.034823981771562,NA,TRUE,"0.941404175357723",0
"53","skor1a",0.0560527063820899,0.670665760083316,NA,FALSE,"0.990095684195816",0
"54","map2k5",0.0661244022260919,0.0169925045344747,NA,FALSE,"0.919775223885717",0
"55","LOC129348584",0.577996540191664,0.531688284216937,NA,TRUE,"0.982956904347954",0
"56","smad3a",-0.0842873955669275,0.302649987359377,NA,FALSE,"0.980930400141373",0
"57","smad6a",-0.0891760248060683,0.775287010169635,NA,FALSE,"0.99025688741935",0
"58","tmem208",-0.0203861300500105,0.768920762185698,NA,TRUE,"0.99025688741935",0
"59","slc39a1",0.0331837214992861,0.69380951691364,NA,FALSE,"0.990095684195816",0
