"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",0.0868286999361515,0.260342498979695,NA,TRUE,"0.995095974332088",15
"2","trip4",0.297006172090198,0.0514291400968614,NA,FALSE,"0.995095974332088",15
"3","chrna7a",-0.280491741379766,0.427341669774809,NA,FALSE,"0.995095974332088",15
"4","cln6a",-0.182167988582589,0.28370044180746,NA,TRUE,"0.995095974332088",15
"5","LOC118470268",-0.146320672124461,0.51284057350684,NA,TRUE,"0.996498915750622",15
"6","calml4a",-0.204721965266093,0.603491191768704,NA,FALSE,"0.996498915750622",15
"7","LOC111568352",0.108168498572,0.331492787057191,NA,TRUE,"0.995095974332088",15
"8","rps17",-0.039652961706327,0.815603453860976,NA,TRUE,"1",15
"9","LOC129347713",-0.124513733688528,0.777073105198552,NA,TRUE,"0.997997057832624",15
"10","csnk1g1",-0.176175243432021,0.197336721358851,NA,TRUE,"0.995095974332088",15
"11","LOC111571203",-0.232612202754602,0.294046230363445,NA,TRUE,"0.995095974332088",15
"12","neo1a",0.0187536215219309,0.788182075588091,NA,TRUE,"0.997997057832624",15
"13","LOC129349243",1.93348450517429,0.271663357758433,NA,TRUE,"0.995095974332088",15
"14","LOC111567962",0.00659549711846274,0.931005844302463,NA,FALSE,"1",15
"15","LOC129347359",0.252296360001861,0.776185702797885,NA,TRUE,"0.997997057832624",15
"16","bbs4",0.0352053132881627,0.769606294045378,NA,TRUE,"0.997997057832624",15
"17","scamp2l",-0.0233104397131917,0.920110459310307,NA,TRUE,"1",15
"18","LOC129347348",2.76557671989289,0.250379011807711,NA,FALSE,"0.995095974332088",15
"19","myo9aa",0.0767376445924542,0.513100634469959,NA,TRUE,"0.996498915750622",15
"20","senp8",0.246757690168905,0.661176613883073,NA,TRUE,"0.996498915750622",15
"21","LOC111580711",0.152488903307572,0.130921297047638,NA,TRUE,"0.995095974332088",15
"22","anp32a",-0.243570663394667,0.344834185343829,NA,FALSE,"0.995095974332088",15
"23","coro2ba",0.151331169049305,0.129322825680645,NA,TRUE,"0.995095974332088",15
"24","itga11a",0.559442235082548,0.0610144090197006,NA,TRUE,"0.995095974332088",15
"25","LOC111588606",0.0889224652058391,0.422704516203576,NA,TRUE,"0.995095974332088",15
"26","LOC111564424",0.0662676544098497,0.757314560709332,NA,FALSE,"0.997788900612203",15
"27","LOC129349160",0.564942581268827,0.387410694010546,NA,FALSE,"0.995095974332088",15
"28","LOC111564416",0.585124940536977,0.290015249564638,NA,TRUE,"0.995095974332088",15
"29","cpeb1b",0.639837603376398,0.181109279709783,NA,FALSE,"0.995095974332088",15
"30","LOC111564421",-1.72126964006166,0.176459803714319,NA,TRUE,"0.995095974332088",15
"31","LOC111564418",-0.0710036604108314,0.809498793053756,NA,FALSE,"0.999306292344789",15
"32","LOC111564417",0.411137480726396,0.5799083925236,NA,TRUE,"0.996498915750622",15
"33","LOC111564410",-0.149666710054905,0.566079425559769,NA,FALSE,"0.996498915750622",15
"34","cars1",-0.207793120201374,0.334984569881853,NA,FALSE,"0.995095974332088",15
"35","pex16",0.109090975990258,0.635847287867353,NA,FALSE,"0.996498915750622",15
"36","arfgap2",0.305315495003195,0.0989834297078426,NA,FALSE,"0.995095974332088",15
"37","LOC118469870",1.51464750285397,0.191998178258542,NA,TRUE,"0.995095974332088",15
"38","glceb",-0.153020212454078,0.347001788451752,NA,FALSE,"0.995095974332088",15
"39","paqr5b",0.436563457673528,0.560691254132468,NA,TRUE,"0.996498915750622",15
"40","LOC111564414",0.0237655885968501,0.978229733750293,NA,TRUE,"1",15
"41","tle3b",0.320752368523102,0.25098882754931,NA,FALSE,"0.995095974332088",15
"42","uacab",-0.178791188295482,0.192811750708506,NA,FALSE,"0.995095974332088",15
"43","LOC111564639",-0.192534907668075,0.145786449472055,NA,TRUE,"0.995095974332088",15
"44","rxfp3.3a1",-0.692899679811033,0.3485973569946,NA,FALSE,"0.995095974332088",15
"45","pias1a",-0.0197222969393169,0.892354810671065,NA,FALSE,"1",15
"46","skor1a",-0.482050236574901,0.521914926777352,NA,TRUE,"0.996498915750622",15
"47","map2k5",0.145878902768519,0.229683141936545,NA,FALSE,"0.995095974332088",15
"48","smad3a",0.186987244540616,0.297654086866195,NA,FALSE,"0.995095974332088",15
"49","smad6a",-1.19986333069843,0.0231912980980532,NA,FALSE,"0.995095974332088",15
"50","tmem208",-0.204533343674328,0.532223856149201,NA,TRUE,"0.996498915750622",15
"51","slc39a1",0.399189243548283,0.329307009626899,NA,TRUE,"0.995095974332088",15
"52","LOC111565738",0.0372356756589746,0.860262205411137,NA,FALSE,"1",15
"53","LOC111565745",0.0677362333570733,0.821932909711853,NA,FALSE,"1",15
"54","mibp2",-0.5083725276531,0.166565810764824,NA,TRUE,"0.995095974332088",15
"55","bloc1s6",-0.0751556258694742,0.810420475383678,NA,FALSE,"0.999306292344789",15
"56","slc30a4",0.14216932511121,0.69502803441935,NA,FALSE,"0.996498915750622",15
"57","c1h15orf48",-3.60283431407234,0.434461794330608,NA,TRUE,"0.995095974332088",15
"58","spata5l1",0.439176048381113,1,"Model failed to converge with max|grad| = 0.010564",FALSE,"NA",15
"59","LOC111565744",-8.29599486960339,0.454631374267535,NA,TRUE,"0.995095974332088",15
"60","dtwd1",0.600066268735383,0.4445286050649,NA,TRUE,"0.995095974332088",15
"61","LOC129349619",0.0214690035447454,0.746492112710785,NA,TRUE,"0.996498915750622",15
"62","fgf7",-0.0956470205458901,0.683542566814444,NA,FALSE,"0.996498915750622",15
"63","cops2",0.264012136100136,0.221243377914202,NA,TRUE,"0.995095974332088",15
"64","secisbp2l",0.372376762452087,0.0796853194391281,NA,TRUE,"0.995095974332088",15
"65","LOC111565759",-0.938016323541185,0.63983285607937,NA,TRUE,"0.996498915750622",15
"66","LOC129349512",-0.0450684269426162,0.904603742852797,NA,FALSE,"1",15
"67","fbn1",-1.38476750143428,0.0619728316930877,NA,FALSE,"0.995095974332088",15
"68","dut",0.0767465838569183,0.837057598308599,NA,FALSE,"1",15
"69","slc12a1",-0.0414171032190255,0.894941910383298,NA,TRUE,"1",15
"70","ctxn2",0.838504305293436,0.0137636426307722,NA,TRUE,"0.995095974332088",15
"71","myef2",-0.0457046207700734,0.754826594682916,NA,TRUE,"0.997646522785625",15
"72","LOC111565754",0.090477856533691,0.724502316364095,NA,FALSE,"0.996498915750622",15
"73","rnf128a",0.356939820291582,0.461473363747232,NA,TRUE,"0.995095974332088",15
"74","sema6dl",0.195104992630082,0.291622142211441,NA,FALSE,"0.995095974332088",15
"75","LOC118470001",2.42423117580129,0.43637533230365,NA,TRUE,"0.995095974332088",15
"76","dmxl2",0.0729407472477072,0.689670243043947,NA,FALSE,"0.996498915750622",15
"77","LOC111565746",0.0880998536091827,0.75453454519532,NA,TRUE,"0.997385173765778",15
"78","tnfaip8l3",-0.0953557819659951,0.78350778165406,NA,TRUE,"0.997997057832624",15
"79","scg3",-0.450814605366868,0.0238911818046583,NA,FALSE,"0.995095974332088",15
"80","lysmd2",0.255249404180402,0.523561585857518,NA,FALSE,"0.996498915750622",15
"81","tmod2",-0.17712561236498,0.594359368028394,NA,FALSE,"0.996498915750622",15
"82","leo1",-0.236021630418947,0.563699315884545,NA,FALSE,"0.996498915750622",15
"83","mapk6",-0.02300338544192,0.886852994485885,NA,FALSE,"1",15
"84","LOC118471234",-0.159305324632202,0.621400622711402,NA,TRUE,"0.996498915750622",15
"85","LOC111577620",0.250894490543763,0.729510286200525,NA,TRUE,"0.996498915750622",15
"86","usp8",-0.167384270772727,0.421149634468945,NA,TRUE,"0.995095974332088",15
"87","hdc",1.34260300492149,0.46676433680063,NA,TRUE,"0.995095974332088",15
"88","LOC111577621",0.371714189970138,0.614701740355023,NA,TRUE,"0.996498915750622",15
"89","LOC129349535",-0.889416200212336,0.315753682305524,NA,FALSE,"0.995095974332088",15
"90","zgc:158482",-0.0628953960660284,0.856185689717225,NA,TRUE,"1",15
"91","pde8a",-0.0333112968672597,0.816266843387627,NA,FALSE,"1",15
"92","LOC111563916",-0.0692540999336463,0.817854415828287,NA,FALSE,"1",15
"93","LOC111563902",-0.451565489418748,0.138558244197712,NA,FALSE,"0.995095974332088",15
"94","LOC111563893",-0.506781540899228,0.138291760485769,NA,TRUE,"0.995095974332088",15
"95","homer2",0.127399010151563,0.669122039457825,NA,FALSE,"0.996498915750622",15
"96","ramac",0.339549695390594,0.543691451987636,NA,FALSE,"0.996498915750622",15
"97","LOC111567331",0.10758744083249,0.696109223103295,NA,TRUE,"0.996498915750622",15
"98","LOC111567348",0.0451911488344831,0.958637420485581,NA,TRUE,"1",15
"99","zrsr2",0.15519273386504,0.520853042174271,NA,TRUE,"0.996498915750622",15
"100","LOC111567330",-0.532073815581568,0.0244748031081549,NA,FALSE,"0.995095974332088",15
