"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",-0.0216967481324379,0.624641230623888,NA,FALSE,"0.990969292851325",1
"2","trip4",0.0527282960534965,0.312838521910774,NA,FALSE,"0.973551204728217",1
"3","chrna7a",0.178400446474281,0.578891900233628,NA,FALSE,"0.990965180718754",1
"4","cln6a",0.0649625196953792,0.422399784416922,NA,TRUE,"0.973551204728217",1
"5","LOC118470268",-0.160744141801566,0.173605504847675,NA,TRUE,"0.973551204728217",1
"6","calml4a",-0.218276790058107,0.324036127238595,NA,TRUE,"0.973551204728217",1
"7","LOC111568352",-0.143731299247233,0.0101244619512896,NA,TRUE,"0.759302808416052",1
"8","rxfp3.3a2",-0.0714957140971803,0.935485232845058,NA,TRUE,"1",1
"9","rps17",0.0492694176115972,0.626599356054932,NA,FALSE,"0.990969292851325",1
"10","LOC129347713",0.440728635646274,0.33681084156371,NA,FALSE,"0.973551204728217",1
"11","csnk1g1",0.0429822806365345,0.493593673903434,NA,TRUE,"0.973551204728217",1
"12","LOC111571203",0.0569510835287382,0.539000369078365,NA,TRUE,"0.985425144305605",1
"13","neo1a",0.0186020706220527,0.571826605201916,NA,FALSE,"0.989940071730843",1
"14","LOC129349243",-0.0860428829886541,0.62294281249759,NA,TRUE,"0.990969292851325",1
"15","LOC111567962",0.0180278652362072,0.678485754182348,NA,FALSE,"0.990969292851325",1
"16","LOC129347359",-12.4027439073866,0.459419865483286,NA,TRUE,"0.973551204728217",1
"17","bbs4",-0.0147380914377363,0.846539765924992,NA,FALSE,"0.995620828731514",1
"18","scamp2l",-0.00567340302130051,0.947455881755759,NA,TRUE,"1",1
"19","LOC129347348",0.170469887904083,0.366658130925232,NA,TRUE,"0.973551204728217",1
"20","myo9aa",-0.00881277004196538,0.864303927697006,NA,FALSE,"0.996029839403323",1
"21","senp8",-0.33393341455077,0.161332195783342,NA,FALSE,"0.973551204728217",1
"22","LOC111580711",0.050665552422398,0.694455351840527,NA,TRUE,"0.991765307981693",1
"23","anp32a",-0.0384070099331512,0.707871316572734,NA,TRUE,"0.992057746357386",1
"24","coro2ba",0.0178119391888834,0.665945982009601,NA,TRUE,"0.990969292851325",1
"25","itga11a",-0.0130260295001269,0.931052465968784,NA,FALSE,"1",1
"26","LOC111588606",-0.200372212881119,0.58433474069237,NA,FALSE,"0.990969292851325",1
"27","LOC129348621",0.0831534310440629,0.924955816840334,NA,TRUE,"1",1
"28","LOC111564424",0.692989030174502,0.0158109220194903,NA,TRUE,"0.834856383952475",1
"29","LOC129349160",0.203617403226245,0.630240191327329,NA,FALSE,"0.990969292851325",1
"30","LOC111564416",0.265790445316396,0.116668914377726,NA,FALSE,"0.973551204728217",1
"31","cpeb1b",0.0748830341147411,0.717368433081211,"unable to evaluate scaled gradient",FALSE,"NA",1
"32","LOC111564421",0.0990509538667383,0.718268566835173,NA,FALSE,"0.992057746357386",1
"33","LOC111564418",0.0871166605765175,0.539291323731679,NA,TRUE,"0.985425144305605",1
"34","LOC111564417",-0.370087838449226,0.13211204267583,NA,FALSE,"0.973551204728217",1
"35","LOC111564410",0.0837188365594034,0.356552106966117,NA,TRUE,"0.973551204728217",1
"36","LOC111564425",0.208334136141441,0.774419011922426,NA,TRUE,"0.993271131712706",1
"37","ccnb2",-0.663152795332636,0.634440533933286,NA,TRUE,"0.990969292851325",1
"38","cars1",0.0385599961052902,0.640753824144369,NA,TRUE,"0.990969292851325",1
"39","pex16",0.156103919233789,0.147917640946548,NA,FALSE,"0.973551204728217",1
"40","arfgap2",-0.0599570715268915,0.439308110043377,NA,TRUE,"0.973551204728217",1
"41","LOC118469870",0.517774103966687,0.0590612896830613,NA,FALSE,"0.973551204728217",1
"42","glceb",-0.145951163749434,0.00850730152862165,NA,FALSE,"0.707962618277784",1
"43","paqr5b",0.942259227482219,0.082230426701502,NA,TRUE,"0.973551204728217",1
"44","LOC111564414",1.78523258732879,0.0042227944502348,NA,FALSE,"0.506077511777134",1
"45","tle3b",0.0774243099742277,0.377660993625862,NA,FALSE,"0.973551204728217",1
"46","LOC129348677",-0.373416696913925,0.445388143662073,NA,TRUE,"0.973551204728217",1
"47","uacab",0.148911327086107,0.0429134144394211,NA,FALSE,"0.973551204728217",1
"48","LOC111564639",0.0107077883873016,0.860892816332243,NA,TRUE,"0.996029839403323",1
"49","rxfp3.3a1",0.291114172498767,0.517819367782662,NA,TRUE,"0.978770033364194",1
"50","pias1a",-0.0144846069605894,0.856961385396028,NA,FALSE,"0.995850319584407",1
"51","skor1a",-0.024190188325895,0.942645186251904,NA,FALSE,"1",1
"52","map2k5",-0.0164429342309388,0.744762773786573,NA,TRUE,"0.992359499943279",1
"53","LOC129348584",1.84921154712116,0.431476576803966,NA,TRUE,"0.973551204728217",1
"54","smad3a",0.00743761580141139,0.903578102308658,NA,TRUE,"0.999851080014386",1
"55","smad6a",-0.338269577653357,0.0219615173842729,NA,FALSE,"0.87798362702904",1
"56","tmem208",0.0347199371941076,0.826432884020119,NA,FALSE,"0.994695592904697",1
"57","slc39a1",-0.267589851102707,0.247865847487654,NA,FALSE,"0.973551204728217",1
"58","rlbp1a",0.527344159824592,0.233247375315182,NA,FALSE,"0.973551204728217",1
"59","LOC111565738",0.0179050876986556,0.840898882005187,NA,FALSE,"0.995419366209245",1
"60","LOC111565745",-0.143358593390584,0.0796855796645846,NA,FALSE,"0.973551204728217",1
