"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",-0.0348128036354592,0.431757180665463,NA,TRUE,"0.999331500976145",8
"2","trip4",-0.0761385624460684,0.201638925082978,NA,TRUE,"0.999331500976145",8
"3","chrna7a",0.606961097215217,0.43812102125235,NA,TRUE,"0.999331500976145",8
"4","cln6a",0.0292511248266179,0.775097305017244,NA,TRUE,"0.999917794673465",8
"5","LOC118470268",0.123997708148027,0.612973244876058,NA,TRUE,"0.999331500976145",8
"6","calml4a",-0.0242169244454994,0.958673042126742,NA,FALSE,"1",8
"7","LOC111568352",0.528033521325456,0.236709975513798,NA,FALSE,"0.999331500976145",8
"8","rxfp3.3a2",2.20233186096984,0.259410712669519,NA,FALSE,"0.999331500976145",8
"9","rps17",0.0190917333381613,0.876761720422584,NA,TRUE,"0.999917794673465",8
"10","LOC129347713",-0.0103878503876502,0.981908020092449,NA,TRUE,"1",8
"11","csnk1g1",-0.0298158852944139,0.603874488625361,NA,TRUE,"0.999331500976145",8
"12","LOC111571203",0.128034087156298,0.224653252980036,NA,TRUE,"0.999331500976145",8
"13","neo1a",0.120587609199093,0.203377744986424,NA,FALSE,"0.999331500976145",8
"14","LOC129349243",0.0359555766031006,0.94713059831249,NA,TRUE,"0.999917794673465",8
"15","LOC111567962",0.0632068843965672,0.263878232955575,NA,TRUE,"0.999331500976145",8
"16","LOC129347359",1.35251049658299,0.0794045020342113,NA,TRUE,"0.999331500976145",8
"17","bbs4",-0.122255978425087,0.142719430492042,NA,TRUE,"0.999331500976145",8
"18","scamp2l",0.108282004568392,0.360837334380966,NA,FALSE,"0.999331500976145",8
"19","LOC129347348",-0.434912077289146,0.197245016509749,NA,TRUE,"0.999331500976145",8
"20","myo9aa",0.0181425538374476,0.866567608479845,NA,FALSE,"0.999917794673465",8
"21","senp8",-0.0171459794827974,0.934285561949804,NA,TRUE,"0.999917794673465",8
"22","LOC111580711",-0.00331888086836916,0.963190626955265,NA,TRUE,"1",8
"23","anp32a",-0.0223496673202429,0.859550418842371,NA,TRUE,"0.999917794673465",8
"24","coro2ba",-0.0903443566407069,0.0618954006154613,NA,TRUE,"0.999331500976145",8
"25","itga11a",0.100601113754193,0.478829231966804,NA,FALSE,"0.999331500976145",8
"26","LOC111588606",-0.85284387356021,0.299203585494658,NA,TRUE,"0.999331500976145",8
"27","LOC111564424",-0.159661591825347,0.569390556679967,NA,TRUE,"0.999331500976145",8
"28","LOC129349160",-0.0962648987954823,0.883225400318016,NA,FALSE,"0.999917794673465",8
"29","LOC111564416",-0.0172189204975172,0.93680657181719,NA,TRUE,"0.999917794673465",8
"30","cpeb1b",0.0702623235513415,0.453919279944934,NA,TRUE,"0.999331500976145",8
"31","LOC111564421",-0.347094557320769,0.298064432975517,NA,TRUE,"0.999331500976145",8
"32","LOC111564418",0.222803002287601,0.191601511660647,NA,FALSE,"0.999331500976145",8
"33","LOC111564417",-0.0326136427463258,0.840896495013666,NA,TRUE,"0.999917794673465",8
"34","LOC111564423",2.22963023766976,0.445735094255567,NA,TRUE,"0.999331500976145",8
"35","LOC111564410",0.1646794827135,0.0939337423319647,NA,TRUE,"0.999331500976145",8
"36","LOC111564425",2.16094554708386,0.329070760268892,NA,FALSE,"0.999331500976145",8
"37","crybgx",-0.852287584284421,0.39744735334308,NA,TRUE,"0.999331500976145",8
"38","ccnb2",0.46946055580795,0.471021109323619,NA,TRUE,"0.999331500976145",8
"39","cars1",-0.0150532489106103,0.844373033763194,NA,FALSE,"0.999917794673465",8
"40","pex16",-0.00886793384312362,0.927123089164353,NA,TRUE,"0.999917794673465",8
"41","arfgap2",0.025380829317484,0.735205438095211,NA,TRUE,"0.999917794673465",8
"42","LOC118469870",0.45473212654816,0.0468109003808978,NA,TRUE,"0.999331500976145",8
"43","glceb",0.00854487971647277,0.851276029909033,NA,TRUE,"0.999917794673465",8
"44","paqr5b",-0.0765200756611906,0.68194695503025,NA,TRUE,"0.999331500976145",8
"45","LOC111564414",0.352147980587782,0.18777706512956,NA,TRUE,"0.999331500976145",8
"46","tle3b",-0.0484001755316414,0.718991980765968,NA,FALSE,"0.999331500976145",8
"47","LOC129348677",-0.0367790891889065,0.954267155365193,NA,FALSE,"0.999917794673465",8
"48","uacab",-0.0461930344983893,0.911853151951589,NA,FALSE,"0.999917794673465",8
"49","LOC111564639",0.0862389806279514,0.207158782381782,NA,TRUE,"0.999331500976145",8
"50","LOC129348555",0.335065964511146,0.803644739854714,NA,FALSE,"0.999917794673465",8
"51","rxfp3.3a1",-0.0788560060761115,0.588548574506443,NA,TRUE,"0.999331500976145",8
"52","pias1a",0.0380018458898977,0.484236445805057,NA,FALSE,"0.999331500976145",8
"53","skor1a",0.866189571647288,0.00180445974124857,NA,FALSE,"0.430019498749504",8
"54","map2k5",-0.071847702942812,0.24916792385872,NA,TRUE,"0.999331500976145",8
"55","LOC129348584",-0.235523645737256,0.784609335555835,NA,TRUE,"0.999917794673465",8
"56","smad3a",-0.0169483313302681,0.925869612093226,NA,FALSE,"0.999917794673465",8
"57","smad6a",0.456242633558947,0.0198343704378108,NA,TRUE,"0.999331500976145",8
"58","tmem208",0.113568342047086,0.502384784512572,NA,FALSE,"0.999331500976145",8
"59","slc39a1",-0.189542957485376,0.347873123289472,NA,FALSE,"0.999331500976145",8
"60","rlbp1a",5.42441787186821,0.160897923154973,NA,TRUE,"0.999331500976145",8
"61","LOC111565738",-0.112131738743535,0.144975051822503,NA,TRUE,"0.999331500976145",8
"62","LOC111565745",-0.398319674723114,0.0845019707465495,NA,FALSE,"0.999331500976145",8
"63","mibp2",0.147359600083599,0.427649636979605,NA,FALSE,"0.999331500976145",8
"64","LOC129350229",-1.03387966858592,0.242838741312818,NA,TRUE,"0.999331500976145",8
"65","bloc1s6",0.0775618141466083,0.39217862786224,NA,TRUE,"0.999331500976145",8
"66","slc30a4",-0.0331466666645134,0.785950556342006,NA,TRUE,"0.999917794673465",8
"67","c1h15orf48",0.154551918196445,0.803733786628671,NA,FALSE,"0.999917794673465",8
"68","spata5l1",-0.0543088212813238,0.842368354628685,NA,FALSE,"0.999917794673465",8
"69","LOC111565744",-0.400890108685535,0.231437815855209,NA,TRUE,"0.999331500976145",8
"70","dtwd1",-0.059468927066994,0.749211471979296,NA,TRUE,"0.999917794673465",8
"71","LOC129349619",-0.137084812357836,0.799656706642435,NA,FALSE,"0.999917794673465",8
"72","fgf7",0.816113146521583,0.265405617212117,NA,FALSE,"0.999331500976145",8
"73","cops2",0.100940566475806,0.360828606157383,NA,TRUE,"0.999331500976145",8
"74","secisbp2l",0.0424732134054583,0.613755780798724,NA,TRUE,"0.999331500976145",8
"75","LOC111565759",0.676659323372906,0.29700937205838,NA,FALSE,"0.999331500976145",8
"76","LOC129349512",-0.13732902582062,0.766026382322681,NA,FALSE,"0.999917794673465",8
"77","fbn1",-0.257122142628789,0.764084076881551,NA,FALSE,"0.999917794673465",8
"78","dut",0.00696330836206777,0.970216318491273,NA,TRUE,"1",8
"79","slc12a1",0.212746544836673,0.243246940548831,NA,FALSE,"0.999331500976145",8
"80","ctxn2",0.19514804322175,0.308443112392503,NA,TRUE,"0.999331500976145",8
"81","myef2",0.112383565609838,0.191922901546154,NA,TRUE,"0.999331500976145",8
"82","slc24a5",0.748778078199561,0.241135242439557,NA,TRUE,"0.999331500976145",8
"83","LOC111565754",0.418116875557243,0.28918896326597,NA,FALSE,"0.999331500976145",8
"84","sema6dl",0.396580000124713,0.229914115984167,NA,FALSE,"0.999331500976145",8
"85","LOC118470001",-0.408465752689064,0.362739492258393,NA,FALSE,"0.999331500976145",8
"86","dmxl2",-0.0208436064000889,0.672782265734407,NA,TRUE,"0.999331500976145",8
"87","gldn",-0.0440371288796499,0.941987937886781,NA,TRUE,"0.999917794673465",8
"88","LOC111565746",-0.186095524232297,0.287344663183397,NA,FALSE,"0.999331500976145",8
"89","tnfaip8l3",0.127341902660604,0.107122100864955,NA,TRUE,"0.999331500976145",8
"90","LOC129349365",0.340325538702445,0.573769965228779,NA,FALSE,"0.999331500976145",8
"91","scg3",-0.0450997611218623,0.500859374433816,NA,FALSE,"0.999331500976145",8
"92","lysmd2",-0.159451854621721,0.153109847895815,NA,TRUE,"0.999331500976145",8
"93","tmod2",0.0667729926416101,0.64867163549269,NA,TRUE,"0.999331500976145",8
"94","leo1",0.0644693335948015,0.63065247776904,NA,TRUE,"0.999331500976145",8
"95","LOC129350374",0.207653553200907,0.812129705348861,NA,TRUE,"0.999917794673465",8
"96","mapk6",0.15083584597878,0.182087924917982,NA,FALSE,"0.999331500976145",8
"97","LOC118471234",-0.0100739021366982,0.945314921280946,NA,FALSE,"0.999917794673465",8
"98","LOC111577620",-0.0256382674119676,0.970759180096045,NA,TRUE,"1",8
"99","usp8",0.0814527305986727,0.45370318510131,NA,TRUE,"0.999331500976145",8
"100","hdc",-6.34008662139493,0.301722754385686,NA,TRUE,"0.999331500976145",8
"101","LOC111577621",1.99046526625909,0.1877227011256,NA,TRUE,"0.999331500976145",8
"102","LOC129349535",0.430022905236348,0.562693078719178,NA,TRUE,"0.999331500976145",8
"103","zgc:158482",-0.382485690672155,0.66381594413942,NA,TRUE,"0.999331500976145",8
"104","LOC129349407",-0.421414452621235,0.126177331917724,NA,TRUE,"0.999331500976145",8
"105","pde8a",0.087459770741229,0.236888494650775,NA,FALSE,"0.999331500976145",8
