"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",0.073037563734797,0.24980892323778,NA,TRUE,"0.982651460538405",13
"2","trip4",0.00152705775118918,0.985188351576918,NA,TRUE,"1",13
"3","chrna7a",1.42755607297133,0.440319221914809,NA,TRUE,"0.982651460538405",13
"4","cln6a",-0.143737090561684,0.206891910112471,NA,TRUE,"0.982651460538405",13
"5","LOC118470268",-0.48674272407032,0.242016109979274,NA,TRUE,"0.982651460538405",13
"6","calml4a",1.16606784966717,0.226248071511301,NA,FALSE,"0.982651460538405",13
"7","LOC111568352",0.302920353288085,0.339016034424684,NA,TRUE,"0.982651460538405",13
"8","rps17",0.0414912884375749,0.789852814947933,NA,TRUE,"1",13
"9","LOC129347713",-0.775831184690582,0.449636916860177,NA,TRUE,"0.982651460538405",13
"10","csnk1g1",-0.133091846997545,0.147926327528701,NA,TRUE,"0.982651460538405",13
"11","LOC111571203",0.0790889750268441,0.582155635267986,NA,TRUE,"0.993339634817626",13
"12","neo1a",-7.57767205753636e-05,0.999369572301068,NA,TRUE,"1",13
"13","LOC129349243",-0.438367198031551,0.557115649330859,NA,TRUE,"0.987783201742348",13
"14","LOC111567962",0.030910913047147,0.672646854510154,NA,TRUE,"1",13
"15","LOC129347359",0.52086174990757,0.562456468927997,NA,TRUE,"0.987783201742348",13
"16","bbs4",0.0208963566653072,0.883887030975429,NA,TRUE,"1",13
"17","scamp2l",-0.00502107032658132,0.976081900583341,NA,FALSE,"1",13
"18","LOC129347348",0.353142775787423,0.192868209732633,NA,TRUE,"0.982651460538405",13
"19","myo9aa",0.00588654216784774,0.925418811584899,NA,FALSE,"1",13
"20","senp8",-0.442262989759526,0.428476113806877,NA,FALSE,"0.982651460538405",13
"21","LOC111580711",-0.86064443717473,0.0586304642195067,NA,FALSE,"0.982651460538405",13
"22","anp32a",-0.0853455272898683,0.656466624153663,NA,TRUE,"1",13
"23","coro2ba",-0.124382306274328,0.384468545238665,NA,FALSE,"0.982651460538405",13
"24","itga11a",0.0123589926781521,0.955800041910037,NA,TRUE,"1",13
"25","LOC111564424",0.382116776576078,0.615848149072446,NA,FALSE,"1",13
"26","LOC129349160",-0.622910162894249,0.363665889745616,NA,TRUE,"0.982651460538405",13
"27","LOC111564416",0.262520486556172,0.421185502994518,NA,FALSE,"0.982651460538405",13
"28","cpeb1b",0.0246697673868453,0.866977412386948,NA,TRUE,"1",13
"29","LOC111564421",1.06314223581636,0.124748217733355,NA,TRUE,"0.982651460538405",13
"30","LOC111564418",-0.192779058194275,0.446904782398299,NA,TRUE,"0.982651460538405",13
"31","LOC111564417",0.313450409518716,0.551538152644584,NA,FALSE,"0.985734094420507",13
"32","LOC111564410",-0.169899179319015,0.248486449389974,NA,TRUE,"0.982651460538405",13
"33","cars1",0.0656083036433212,0.707942085747556,NA,FALSE,"1",13
"34","pex16",-0.101170245994812,0.542542402820548,NA,TRUE,"0.984329376256378",13
"35","arfgap2",0.0644610084109776,0.576865063765275,NA,TRUE,"0.991460278960347",13
"36","LOC118469870",-0.643444829045789,0.297821064968136,NA,TRUE,"0.982651460538405",13
"37","glceb",0.0314953573285643,0.78385226128399,NA,FALSE,"1",13
"38","paqr5b",-10.7379261586745,0.497558315204484,NA,TRUE,"0.982651460538405",13
"39","LOC111564414",0.0546640521247714,0.9637383700733,NA,TRUE,"1",13
"40","tle3b",-0.0175284034721655,0.942964412931891,NA,FALSE,"1",13
"41","LOC129348677",-0.271564953749494,0.705038805941573,NA,TRUE,"1",13
"42","uacab",-0.183146249107649,0.765620404616196,NA,TRUE,"1",13
"43","LOC111564639",0.063304452667268,0.587552114237858,NA,TRUE,"0.994289834180331",13
"44","rxfp3.3a1",0.313089424791131,0.717142188361512,NA,TRUE,"1",13
"45","pias1a",0.21893987095749,0.0521640794879844,NA,FALSE,"0.982651460538405",13
"46","skor1a",-0.287212043599726,0.543384737239855,NA,TRUE,"0.984329376256378",13
"47","map2k5",0.037227888566508,0.661027820444714,NA,TRUE,"1",13
"48","smad3a",0.481310924092923,0.00176694077851061,NA,TRUE,"0.45263851211456",13
"49","smad6a",0.0344235490308161,0.960520097779775,NA,TRUE,"1",13
"50","tmem208",0.244572122735331,0.309116107348783,NA,TRUE,"0.982651460538405",13
"51","slc39a1",0.150322891307997,0.752700212358315,NA,FALSE,"1",13
"52","LOC111565738",-0.245802037210738,0.0690199217929368,NA,TRUE,"0.982651460538405",13
"53","LOC111565745",0.110798748649421,0.776102818026368,NA,FALSE,"1",13
"54","mibp2",0.114107965927328,0.743909303900705,NA,TRUE,"1",13
"55","bloc1s6",0.60403594491916,0.00222246266850854,NA,TRUE,"0.524551132749331",13
"56","slc30a4",-0.138218995270283,0.490356402462674,NA,FALSE,"0.982651460538405",13
"57","c1h15orf48",0.261099443916508,0.761111409236555,NA,TRUE,"1",13
"58","spata5l1",-0.218295815000373,0.712702607929246,NA,FALSE,"1",13
"59","LOC111565744",-1.79655196894704,0.288732219314097,NA,TRUE,"0.982651460538405",13
"60","dtwd1",-0.150259604915257,0.601498844174495,NA,FALSE,"0.998584108174301",13
