"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",0.0353548445566535,0.565885956684324,NA,TRUE,"0.991157890649662",16
"2","trip4",0.0563835963287201,0.547093885138724,NA,TRUE,"0.98883471144294",16
"3","chrna7a",-0.884268487271576,0.117793109688813,NA,FALSE,"0.974702851265133",16
"4","cln6a",-0.0441479870746911,0.854338845363831,NA,FALSE,"1",16
"5","LOC118470268",0.654605655343223,0.130989573153218,NA,TRUE,"0.974702851265133",16
"6","LOC111568352",-0.0589825912771083,0.92913250513569,NA,FALSE,"1",16
"7","rxfp3.3a2",-0.281631073220927,0.851326123642315,NA,FALSE,"1",16
"8","rps17",0.247154704959976,0.138389667969032,NA,TRUE,"0.974702851265133",16
"9","LOC129347713",-1.0628447980762,0.189735610973288,NA,TRUE,"0.974702851265133",16
"10","csnk1g1",-0.0195921621334134,0.795143710121994,NA,TRUE,"0.999636776063248",16
"11","LOC111571203",-0.172094445846584,0.36544270170917,NA,TRUE,"0.974702851265133",16
"12","neo1a",0.0237808950069359,0.65304741624869,NA,TRUE,"0.996516397201074",16
"13","LOC129349243",-0.283902942682047,0.448368164615826,NA,FALSE,"0.974702851265133",16
"14","LOC111567962",0.0434273396880492,0.607622057645395,NA,FALSE,"0.996516397201074",16
"15","LOC129347359",1.7282273466526,0.261496678456421,NA,TRUE,"0.974702851265133",16
"16","bbs4",-0.0839756290388695,0.59236167394806,NA,FALSE,"0.995863907449851",16
"17","scamp2l",0.0659005097263526,0.810517309334453,NA,FALSE,"0.999999231710896",16
"18","LOC129347348",-0.685211877819157,0.32827556137219,NA,TRUE,"0.974702851265133",16
"19","myo9aa",0.202903184679925,0.312180117907306,NA,TRUE,"0.974702851265133",16
"20","senp8",-0.497722762481402,0.195979890656312,NA,TRUE,"0.974702851265133",16
"21","LOC111580711",0.381099294813278,0.159182154696297,NA,TRUE,"0.974702851265133",16
"22","anp32a",-0.0730946735206843,0.781476638948843,NA,TRUE,"0.998578762236787",16
"23","coro2ba",-0.0262812972052612,0.868989004730441,NA,FALSE,"1",16
"24","itga11a",-0.228520129272073,0.260722372169403,NA,TRUE,"0.974702851265133",16
"25","LOC111588606",-1.16033069501991,0.76262321768505,NA,FALSE,"0.996863496299133",16
"26","LOC111564424",0.549285604984959,0.172335457984712,NA,TRUE,"0.974702851265133",16
"27","LOC129349160",-0.121664139785705,0.88961537984575,NA,TRUE,"1",16
"28","LOC111564416",-0.591229609659263,0.105867712348694,NA,TRUE,"0.974702851265133",16
"29","cpeb1b",0.504303459830988,0.0148867929012469,NA,FALSE,"0.974702851265133",16
"30","LOC111564421",-0.248654769527074,0.71606731611856,NA,FALSE,"0.996516397201074",16
"31","LOC111564418",-0.244351233720043,0.248953803562532,NA,TRUE,"0.974702851265133",16
"32","LOC111564417",-0.191142232858007,0.686922356290881,NA,FALSE,"0.996516397201074",16
"33","LOC111564410",0.00336596698647131,0.986735159949779,NA,TRUE,"1",16
"34","cars1",-0.339484149449275,0.0370636891269557,NA,TRUE,"0.974702851265133",16
"35","pex16",0.253231922546445,0.261619736412127,NA,TRUE,"0.974702851265133",16
"36","arfgap2",-0.150591987873867,0.193616060406109,NA,TRUE,"0.974702851265133",16
"37","LOC118469870",-0.446714462606813,0.44448514732363,NA,TRUE,"0.974702851265133",16
"38","glceb",-0.0265413096853264,0.818973198655824,NA,FALSE,"0.999999231710896",16
"39","paqr5b",0.321118285015321,0.810825298505959,NA,FALSE,"0.999999231710896",16
"40","LOC111564414",-0.927002545843843,0.39072725962578,NA,TRUE,"0.974702851265133",16
"41","tle3b",0.173312010173347,0.0602540754333361,NA,TRUE,"0.974702851265133",16
"42","LOC129348677",0.136289739039484,0.849410441942182,NA,TRUE,"1",16
"43","uacab",0.306295200225594,0.52279754193875,NA,FALSE,"0.980665264449921",16
"44","LOC111564639",-0.183100212113152,0.199258721002931,NA,FALSE,"0.974702851265133",16
"45","LOC129348555",-0.883672933001097,0.672090273944713,NA,TRUE,"0.996516397201074",16
"46","rxfp3.3a1",0.0517679578270114,0.918461215759344,NA,TRUE,"1",16
"47","pias1a",0.00811997449212826,0.939297162463052,NA,FALSE,"1",16
"48","skor1a",0.138986041766828,0.767460552490135,NA,TRUE,"0.996863496299133",16
"49","map2k5",0.10700499368999,0.453384219754431,NA,FALSE,"0.974702851265133",16
"50","smad3a",-0.780728370658151,0.143661893811355,NA,FALSE,"0.974702851265133",16
"51","tmem208",0.0721320325157499,0.817158766660594,NA,FALSE,"0.999999231710896",16
"52","slc39a1",-0.381190788387197,0.606945339944508,NA,FALSE,"0.996516397201074",16
"53","LOC111565738",0.121816703912152,0.382495139172289,NA,TRUE,"0.974702851265133",16
"54","LOC111565745",-0.839438077670052,0.196547325762142,NA,FALSE,"0.974702851265133",16
"55","mibp2",-0.401482804373867,0.13433932629689,NA,TRUE,"0.974702851265133",16
"56","LOC129350229",1.42033939495619,0.451852069602709,NA,TRUE,"0.974702851265133",16
"57","bloc1s6",-0.125967540116623,0.46743344380567,NA,TRUE,"0.974702851265133",16
"58","slc30a4",-0.566040947918069,0.080817532019904,NA,FALSE,"0.974702851265133",16
"59","c1h15orf48",0.284236621750203,0.749264450210551,NA,TRUE,"0.996863496299133",16
"60","spata5l1",0.342740334167212,0.259309691237486,NA,TRUE,"0.974702851265133",16
"61","LOC111565744",-2.96833016667197,0.278000383767989,NA,TRUE,"0.974702851265133",16
"62","dtwd1",-0.214159691625278,0.497935005330134,NA,FALSE,"0.974702851265133",16
"63","LOC129349619",-0.0228500283603666,0.963955348925295,NA,TRUE,"1",16
"64","fgf7",1.37218674745441,0.452664412652857,NA,TRUE,"0.974702851265133",16
"65","cops2",0.376526004024982,0.0601996149704639,NA,TRUE,"0.974702851265133",16
"66","secisbp2l",-0.350092827813241,0.17844810980276,NA,FALSE,"0.974702851265133",16
"67","LOC111565759",-3.90815596075481,0.69006107539893,NA,FALSE,"0.996516397201074",16
"68","LOC129349512",-1.66299251155082,0.655390960513803,NA,TRUE,"0.996516397201074",16
"69","fbn1",0.32198185538229,0.867437634400596,NA,FALSE,"1",16
"70","dut",-0.258510527629614,0.563570498809906,NA,TRUE,"0.990963377322735",16
"71","slc12a1",0.215734056798568,0.507926430579435,NA,TRUE,"0.97719476768579",16
"72","ctxn2",1.04080864033748,0.0376172133488035,NA,FALSE,"0.974702851265133",16
"73","myef2",0.118533916894768,0.35232487893783,NA,TRUE,"0.974702851265133",16
"74","LOC111565754",0.176979334492077,0.366316760226858,NA,FALSE,"0.974702851265133",16
"75","sema6dl",-0.0861695546358485,0.395446473734649,NA,FALSE,"0.974702851265133",16
"76","LOC118470001",78.2033728878698,0.998483274965434,NA,TRUE,"1",16
"77","dmxl2",0.115816953413478,0.25351340059481,NA,TRUE,"0.974702851265133",16
"78","LOC111565746",0.246217589957559,0.485766725684609,NA,TRUE,"0.974702851265133",16
"79","tnfaip8l3",-0.266799788441699,0.523413906495921,NA,FALSE,"0.980815520309571",16
"80","LOC129349365",-3.62666068460524,0.448094423882414,NA,TRUE,"0.974702851265133",16
"81","scg3",-0.0444046684364097,0.3800101556768,NA,TRUE,"0.974702851265133",16
"82","lysmd2",0.15711879297067,0.372008629614122,NA,FALSE,"0.974702851265133",16
"83","tmod2",0.00436580376223506,0.984613717500452,NA,FALSE,"1",16
"84","leo1",0.50239176341638,0.0468052981703361,NA,FALSE,"0.974702851265133",16
"85","LOC129350374",1.13010291800646,0.48975647901197,NA,TRUE,"0.974702851265133",16
"86","mapk6",-0.264563251045631,1.51456254284424e-26,"Model failed to converge with max|grad| = 0.002634",FALSE,"NA",16
"87","LOC118471234",-0.0290368386850919,0.91560748878314,NA,TRUE,"1",16
"88","LOC111577620",-0.485875320828004,0.602556186146853,NA,TRUE,"0.996516397201074",16
"89","usp8",0.120211324432434,0.576647408619838,NA,TRUE,"0.993593446666722",16
"90","LOC111577621",-0.264096888257436,0.716730057073303,NA,TRUE,"0.996516397201074",16
"91","LOC129349535",-0.193128315826151,0.827257877095596,NA,TRUE,"0.999999231710896",16
"92","LOC129349407",-0.331631905125945,0.712575296557596,NA,TRUE,"0.996516397201074",16
"93","pde8a",0.113336895566971,0.210581121090498,NA,TRUE,"0.974702851265133",16
"94","LOC111563916",0.101771770248687,0.631657706985764,NA,TRUE,"0.996516397201074",16
"95","LOC111563902",-0.913876381943031,0.0148275083440156,NA,TRUE,"0.974702851265133",16
"96","LOC111563893",0.342853672649033,0.134369754823242,NA,TRUE,"0.974702851265133",16
"97","homer2",-0.0588663437213335,0.551792135627574,NA,TRUE,"0.98883471144294",16
"98","ramac",-0.476493818397226,0.244350462940846,NA,FALSE,"0.974702851265133",16
"99","LOC111567331",0.173257534070624,0.389480345623986,NA,FALSE,"0.974702851265133",16
"100","LOC111567348",0.176880661706007,0.440742073110765,NA,FALSE,"0.974702851265133",16
"101","zrsr2",-0.0950195909220838,0.637242558905245,NA,TRUE,"0.996516397201074",16
"102","LOC111567330",-0.0322868596950447,0.844527766439748,NA,TRUE,"1",16
"103","phka2",0.0105122966558588,0.96041270539781,NA,FALSE,"1",16
"104","ppef1",-0.280832486143063,0.587602496077481,NA,FALSE,"0.994927250988099",16
"105","cdkl5",-0.255326765207302,0.0127995655193047,NA,TRUE,"0.974702851265133",16
"106","scml2",0.121247082626589,0.417902344888139,NA,FALSE,"0.974702851265133",16
"107","LOC118470148",2.0040084406752,0.251919295488365,NA,TRUE,"0.974702851265133",16
"108","nhsb",-0.184835271845915,0.299667597147484,NA,FALSE,"0.974702851265133",16
"109","ace2",0.334839438294012,0.256498212939244,NA,TRUE,"0.974702851265133",16
"110","il1fma",2.38520653998787,0.411997432088894,NA,TRUE,"0.974702851265133",16
"111","pir",0.344968595518422,0.418867267630086,NA,TRUE,"0.974702851265133",16
"112","vegfd",0.509726063881675,0.344796655072172,NA,FALSE,"0.974702851265133",16
"113","LOC111566429",1.71552154127955,0.426321543206016,NA,TRUE,"0.974702851265133",16
"114","LOC129350612",0.142780235036902,0.818135111678231,NA,TRUE,"0.999999231710896",16
"115","LOC129350625",-1.88421909313097,0.434778282858768,NA,TRUE,"0.974702851265133",16
"116","LOC111566424",2.37749579084462,0.0327114256267479,NA,TRUE,"0.974702851265133",16
"117","ildr1a",-0.391679516467248,0.580889371729175,NA,FALSE,"0.994711588184468",16
"118","tmem39a",-0.0695762874210449,0.677665454346285,NA,TRUE,"0.996516397201074",16
"119","LOC111566425",6.64164197105693,0.104410091849836,NA,TRUE,"0.974702851265133",16
"120","LOC111566431",-0.14191277210779,0.593111821978143,NA,FALSE,"0.996040354928686",16
"121","LOC111566421",0.149917125228056,0.790291993013167,NA,FALSE,"0.999443195134205",16
"122","LOC111564828",-0.0613742535209091,0.726636167561842,NA,TRUE,"0.996516397201074",16
"123","LOC118469910",-0.556672355637674,0.472656069384894,NA,TRUE,"0.974702851265133",16
"124","LOC111564831",0.0350459979506592,0.83864056198627,NA,TRUE,"1",16
"125","stk16",-0.165653187168425,0.52182874422401,NA,TRUE,"0.980665264449921",16
"126","LOC129349502",-0.0107358117242475,0.990188170260932,NA,TRUE,"1",16
"127","atic",0.300807814918439,0.532200806763197,NA,TRUE,"0.984076088173654",16
"128","fn1b",5.7935164210314,0.120797519789674,NA,TRUE,"0.974702851265133",16
"129","LOC118469909",-0.341018549781693,0.705172301907542,NA,TRUE,"0.996516397201074",16
"130","psmd14",0.144019884168726,0.548571149297201,NA,FALSE,"0.98883471144294",16
"131","rbms1a",0.361287216594758,0.0395397394448873,NA,TRUE,"0.974702851265133",16
"132","itgb6",78.1923808711046,0.972743143802003,NA,TRUE,"1",16
"133","pla2r1",0.145550613697633,0.773934080758513,NA,TRUE,"0.997628532120252",16
"134","ly75",-0.298647668733215,0.177452215558719,NA,FALSE,"0.974702851265133",16
"135","marchf7",0.107145230787997,0.689786263876671,NA,FALSE,"0.996516397201074",16
"136","baz2ba",-0.0420175211220021,0.56277035316504,NA,TRUE,"0.990453610844685",16
"137","wdsub1",0.309124112996571,0.379774948244851,NA,TRUE,"0.974702851265133",16
"138","LOC111564834",0.0653563246108458,0.797408236302493,NA,TRUE,"0.999636776063248",16
"139","LOC111564858",0.0685695079051782,0.83168488040954,NA,TRUE,"1",16
