"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",0.00638577459847962,0.95224007647192,NA,FALSE,"1",25
"2","trip4",-0.0309131842983721,0.837346552500977,NA,TRUE,"1",25
"3","chrna7a",-1.08802379884969,0.391087172712534,NA,TRUE,"1",25
"4","cln6a",-0.0969527333087031,0.732193960032072,NA,TRUE,"1",25
"5","calml4a",1.20626212516867,0.130742140745545,NA,TRUE,"1",25
"6","LOC111568352",-1.10854007312533,0.291001433120718,NA,TRUE,"1",25
"7","rps17",-0.0253671580881726,0.942135005595117,NA,FALSE,"1",25
"8","LOC129347713",0.345868544475132,0.918259930603141,NA,TRUE,"1",25
"9","csnk1g1",0.188592339028292,0.243118439182246,NA,TRUE,"1",25
"10","LOC111571203",-0.190857971294678,0.562970605780224,NA,FALSE,"1",25
"11","neo1a",0.049768364013762,0.778366553735987,NA,TRUE,"1",25
"12","LOC129349243",-2.457647969094,0.32398252486838,NA,TRUE,"1",25
"13","LOC111567962",0.0430473684245743,0.925750254639088,NA,FALSE,"1",25
"14","LOC129347359",0.47072319809519,0.59061366084386,NA,TRUE,"1",25
"15","bbs4",-0.147519412562446,0.505579448578753,NA,TRUE,"1",25
"16","scamp2l",-2.28956976532455,0.129020158789444,NA,FALSE,"1",25
"17","LOC129347348",-1.46347885730987,0.341291304218857,NA,TRUE,"1",25
"18","myo9aa",0.0531848339474198,0.931502595264014,NA,FALSE,"1",25
"19","senp8",3.27990682226665,0.388765934228424,NA,TRUE,"1",25
"20","LOC111580711",-0.288379997359619,0.428003585300735,NA,FALSE,"1",25
"21","anp32a",-0.224417552495286,0.590310002780668,NA,TRUE,"1",25
"22","coro2ba",-0.0102971868037051,0.96566148694435,NA,TRUE,"1",25
"23","itga11a",0.346066949332421,0.264144895828031,NA,FALSE,"1",25
"24","LOC111588606",-336.10475446674,0.840779149467985,NA,TRUE,"1",25
"25","LOC111564416",0.44871433223046,0.278387518715492,NA,TRUE,"1",25
"26","cpeb1b",-0.396417367007362,0.344369426884745,NA,TRUE,"1",25
"27","LOC111564421",-10.4250599681604,0.41379332740557,NA,TRUE,"1",25
"28","LOC111564418",-0.182556024381456,0.699407950312026,NA,FALSE,"1",25
"29","LOC111564417",1.01760429659432,0.136105601655174,NA,FALSE,"1",25
"30","LOC111564410",0.106617507623145,0.663167813859511,NA,TRUE,"1",25
"31","crybgx",-0.284624406594283,0.826756531310653,NA,TRUE,"1",25
"32","ccnb2",-1.99126453720148,0.487045148762483,NA,TRUE,"1",25
"33","cars1",0.202622830377757,0.320272287648499,NA,TRUE,"1",25
"34","pex16",-0.994860708678528,0.0620002640239213,NA,TRUE,"1",25
"35","arfgap2",0.270986978757916,0.172778731274601,NA,TRUE,"1",25
"36","LOC118469870",-7.64766130761698,0.563403344628315,NA,TRUE,"1",25
"37","glceb",-0.126322771684297,0.358408193950576,NA,TRUE,"1",25
"38","paqr5b",-0.250006718152256,0.636166200535099,NA,TRUE,"1",25
"39","tle3b",0.341017056882284,0.36763810549429,NA,TRUE,"1",25
"40","LOC129348677",0.327392438273342,0.5908623005234,NA,TRUE,"1",25
"41","uacab",-2.73543011436999,0.392354530185349,NA,FALSE,"1",25
"42","LOC111564639",0.083224336882342,0.637390429808039,NA,TRUE,"1",25
"43","pias1a",0.146225607036608,0.414430888395611,NA,TRUE,"1",25
"44","skor1a",-0.0881150051397219,0.902885767075707,NA,TRUE,"1",25
"45","map2k5",-0.0139561780820965,0.935847134759605,NA,TRUE,"1",25
"46","smad3a",-0.259082085457822,0.428998476252622,NA,TRUE,"1",25
"47","tmem208",-0.0496183540144722,0.910589247189112,NA,FALSE,"1",25
"48","slc39a1",-2.81834428581448,0.489494885595964,NA,TRUE,"1",25
"49","rlbp1a",-0.0137677268796003,0.957204810607086,NA,TRUE,"1",25
"50","LOC111565738",0.317895187881098,0.0609840500397219,NA,TRUE,"1",25
"51","LOC111565745",-0.437112759647652,0.400000433993071,NA,FALSE,"1",25
"52","mibp2",1.58258983223396,0.0303966638723809,NA,FALSE,"1",25
"53","bloc1s6",-0.349752529543462,0.198122063133352,NA,TRUE,"1",25
"54","slc30a4",0.179926224457566,0.54422070403254,NA,TRUE,"1",25
"55","c1h15orf48",-0.89490922017312,0.791445378471793,NA,TRUE,"1",25
"56","spata5l1",1.22991795033256,0.170727725362354,NA,TRUE,"1",25
"57","dtwd1",0.692076875453413,0.446957240774392,NA,TRUE,"1",25
"58","LOC129349619",-2.81834064014435,0.489544852800341,NA,TRUE,"1",25
"59","cops2",0.0410718126077572,0.917430966422297,NA,TRUE,"1",25
"60","secisbp2l",0.062096442857011,0.79568132597959,NA,TRUE,"1",25
"61","LOC111565759",-9.37543678138122,0.567891922408488,NA,TRUE,"1",25
"62","LOC129349512",1.54726971875562,0.683550814544168,NA,FALSE,"1",25
"63","dut",0.40725626268526,0.355170707543923,NA,TRUE,"1",25
"64","slc12a1",0.934591061692938,0.303679566250684,NA,FALSE,"1",25
"65","ctxn2",1.54641629972665,0.685253947500046,NA,FALSE,"1",25
"66","myef2",0.152384365470913,0.449728055672706,NA,TRUE,"1",25
"67","slc24a5",-7.65001006890783,0.5568925442622,NA,TRUE,"1",25
"68","LOC111565754",-0.246938217435442,0.388198554997571,NA,TRUE,"1",25
"69","sema6dl",-0.589245952633683,0.00710124906148065,NA,TRUE,"1",25
"70","LOC118470001",0.429360698195068,0.138269255142537,NA,FALSE,"1",25
"71","dmxl2",-0.0912793695325534,0.56026324071719,NA,TRUE,"1",25
"72","LOC111565746",0.666453590016105,0.17430157716789,NA,TRUE,"1",25
"73","tnfaip8l3",-0.521245114052951,0.360231343818593,NA,TRUE,"1",25
"74","scg3",0.200097882616463,0.0537746389688355,NA,TRUE,"1",25
"75","lysmd2",0.0491434188192725,0.881067396453395,NA,TRUE,"1",25
"76","tmod2",0.20499334334113,0.537678705357646,NA,TRUE,"1",25
"77","leo1",0.142576967061752,0.767486236492437,NA,FALSE,"1",25
"78","mapk6",-0.0441421278499551,0.826700026297748,NA,TRUE,"1",25
"79","LOC118471234",0.650343044024974,1,"Model failed to converge with max|grad| = 0.007520",FALSE,"NA",25
"80","LOC111577620",0.152203975487838,0.859360357040469,NA,TRUE,"1",25
