"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",-0.0198606484858705,0.593173550446144,NA,TRUE,"0.985926792320975",3
"2","trip4",-0.0282684361192163,0.637009828189295,NA,FALSE,"0.994671394432236",3
"3","chrna7a",-0.181408511373228,0.406037552865191,NA,FALSE,"0.969592390608078",3
"4","cln6a",-0.128539105814139,0.115761896003721,NA,FALSE,"0.969592390608078",3
"5","LOC118470268",-0.0526242571733667,0.739474850135576,NA,FALSE,"0.99786987718836",3
"6","calml4a",-1.58900476315903,0.000405083242054216,NA,FALSE,"0.159839095927226",3
"7","LOC111568352",0.0205702658212527,0.859418020901103,NA,FALSE,"1",3
"8","rxfp3.3a2",-0.243699930792088,0.268753112917537,NA,FALSE,"0.969592390608078",3
"9","rps17",-0.20012275747004,0.08704391983487,NA,FALSE,"0.969592390608078",3
"10","LOC129347713",-0.123696065732293,0.772045010651689,NA,FALSE,"0.99786987718836",3
"11","csnk1g1",0.0401820916627203,0.406233229417533,NA,TRUE,"0.969592390608078",3
"12","LOC111571203",0.0367055525751941,0.683299768674512,NA,TRUE,"0.99786987718836",3
"13","neo1a",-0.0384846797856344,0.336337992891134,NA,FALSE,"0.969592390608078",3
"14","LOC129349243",0.331682034748886,0.131902448893926,NA,TRUE,"0.969592390608078",3
"15","LOC111567962",-0.012051800398932,0.862845915456628,NA,FALSE,"1",3
"16","LOC129347359",2.15603078039299,0.162491027827378,NA,TRUE,"0.969592390608078",3
"17","bbs4",0.0713899474385763,0.183558276616958,NA,FALSE,"0.969592390608078",3
"18","scamp2l",0.142255065641314,0.114806217391142,NA,FALSE,"0.969592390608078",3
"19","LOC129347348",-0.0930477096188357,0.81720435868562,NA,FALSE,"0.99786987718836",3
"20","myo9aa",-0.00926172436958058,0.92898497602771,NA,FALSE,"1",3
"21","senp8",-0.162778815331088,0.497842396182446,NA,FALSE,"0.977168353881874",3
"22","LOC111580711",0.202393246072143,0.0913590110916459,NA,TRUE,"0.969592390608078",3
"23","anp32a",-0.165149272580912,0.233547476980598,NA,TRUE,"0.969592390608078",3
"24","coro2ba",-0.0121832133185415,0.862328087281765,NA,FALSE,"1",3
"25","itga11a",0.322491543718468,0.0224338137549986,NA,TRUE,"0.969592390608078",3
"26","LOC111588606",0.604382980656945,0.510120877846671,NA,TRUE,"0.97893423271496",3
"27","LOC111564424",-0.290813593878161,0.194200305589861,NA,TRUE,"0.969592390608078",3
"28","LOC129349160",0.387434187355343,0.350732027593901,NA,TRUE,"0.969592390608078",3
"29","LOC111564416",0.0364045496450912,0.818680495975458,NA,TRUE,"0.99786987718836",3
"30","cpeb1b",0.262574896267318,0.0231136018548982,NA,TRUE,"0.969592390608078",3
"31","LOC111564421",0.328370371967669,0.203125233514119,NA,TRUE,"0.969592390608078",3
"32","LOC111564418",0.0723355777372221,0.539528162151685,NA,TRUE,"0.97893423271496",3
"33","LOC111564417",-0.0573175399223096,0.765042606221183,NA,TRUE,"0.99786987718836",3
"34","LOC111564410",-0.132860385576116,0.100617406545632,NA,FALSE,"0.969592390608078",3
"35","LOC111564425",1.24052123479552,0.453750602384405,NA,TRUE,"0.969592390608078",3
"36","ccnb2",0.225025880779137,0.712682928086612,NA,TRUE,"0.99786987718836",3
"37","cars1",0.059756666679764,0.364335495782598,NA,TRUE,"0.969592390608078",3
"38","pex16",0.0270686870604315,0.810328338202821,NA,TRUE,"0.99786987718836",3
"39","arfgap2",-0.0248307239906987,0.705634365485066,NA,TRUE,"0.99786987718836",3
"40","LOC118469870",-0.487083493677801,0.183284472792138,NA,FALSE,"0.969592390608078",3
"41","glceb",0.127742212948347,0.0744439859267267,NA,FALSE,"0.969592390608078",3
"42","paqr5b",0.0516909816251772,0.89363761416255,NA,TRUE,"1",3
"43","LOC111564414",-0.156475778292496,0.729118152226708,NA,FALSE,"0.99786987718836",3
"44","tle3b",0.0154496458025694,0.823079169361806,NA,FALSE,"0.99786987718836",3
"45","LOC129348677",-0.35651150805296,0.357174407985756,NA,FALSE,"0.969592390608078",3
"46","uacab",-0.107045750277409,0.682591574816472,NA,FALSE,"0.99786987718836",3
"47","LOC111564639",-0.14552204591094,0.0338677561465647,NA,FALSE,"0.969592390608078",3
"48","LOC129348555",1.06649472252672,0.118911445556278,NA,TRUE,"0.969592390608078",3
"49","rxfp3.3a1",0.0261781503288871,0.858847015040675,NA,FALSE,"1",3
"50","pias1a",-0.170595279006349,0.000339685184312398,NA,TRUE,"0.141088539273614",3
"51","skor1a",-0.133417524899576,0.51811813071121,NA,TRUE,"0.97893423271496",3
"52","map2k5",-0.0708746293145763,0.198283811822829,NA,TRUE,"0.969592390608078",3
"53","LOC129348584",2.49897221115962,0.263314957480547,NA,TRUE,"0.969592390608078",3
"54","smad3a",-0.0116243257052036,0.884863550754677,NA,FALSE,"1",3
"55","smad6a",-0.0218611918460362,0.971544391061654,NA,TRUE,"1",3
"56","tmem208",-0.0681379789356433,0.656766034243115,NA,FALSE,"0.996225217402105",3
"57","slc39a1",0.0493164459092516,0.807164266227734,NA,FALSE,"0.99786987718836",3
"58","rlbp1a",-1.01052232433775,0.10805359632508,NA,TRUE,"0.969592390608078",3
"59","LOC111565738",-0.00676195290343825,0.901178440553457,NA,TRUE,"1",3
"60","LOC111565745",0.12419049371698,0.636251465861645,NA,FALSE,"0.994339788386985",3
"61","mibp2",-0.265952576495901,0.115057476830558,NA,TRUE,"0.969592390608078",3
"62","LOC129350229",0.66972124970862,0.215161477216501,NA,TRUE,"0.969592390608078",3
"63","bloc1s6",0.00258118051496523,0.98062765171802,NA,FALSE,"1",3
"64","slc30a4",-0.00946856548973518,0.935733712877383,NA,FALSE,"1",3
"65","c1h15orf48",-0.0153030282781558,0.968655559737062,NA,FALSE,"1",3
"66","spata5l1",-0.185462497284269,0.334091963433909,NA,FALSE,"0.969592390608078",3
"67","LOC111565744",0.24656136907498,0.687043931819239,NA,TRUE,"0.99786987718836",3
"68","dtwd1",0.0655579106585888,0.740116852471266,NA,TRUE,"0.99786987718836",3
"69","LOC129349619",0.658351110398565,0.472800573286267,NA,FALSE,"0.96959728983261",3
"70","fgf7",81.9644437961225,0.909589838822631,NA,TRUE,"1",3
"71","cops2",-0.0290343342584008,0.797518752381299,NA,FALSE,"0.99786987718836",3
"72","secisbp2l",0.0500994072842308,0.568253251488529,NA,FALSE,"0.983551198269264",3
"73","LOC111565759",-0.157108761710672,0.539461027950509,NA,TRUE,"0.97893423271496",3
"74","LOC129349512",0.28878451422745,0.307572994771124,NA,TRUE,"0.969592390608078",3
"75","fbn1",0.201962544826538,0.65572082516491,NA,FALSE,"0.996185181959057",3
"76","dut",-0.237461828838452,0.290376175457391,NA,FALSE,"0.969592390608078",3
"77","slc12a1",0.0101610366013494,0.90638683271834,NA,TRUE,"1",3
"78","ctxn2",0.0484309333971352,0.558758935982487,NA,TRUE,"0.980987601734177",3
"79","myef2",0.0826472682207546,0.22738102889324,NA,TRUE,"0.969592390608078",3
"80","slc24a5",-0.61997789839317,0.333036842618007,NA,FALSE,"0.969592390608078",3
"81","LOC111565754",-0.02919900629336,0.852139418576012,NA,TRUE,"1",3
"82","sema6dl",0.109587085580475,0.293991983429518,NA,FALSE,"0.969592390608078",3
