"","gene","estimate","p.value","warning","singular","q.value","cluster"
"1","LOC129348986",-0.065983379693902,0.352294255548038,NA,TRUE,"0.995399282783533",19
"2","trip4",-0.135549551369953,0.139460791164164,NA,TRUE,"0.995399282783533",19
"3","chrna7a",-0.189190755286987,0.824017794961055,NA,TRUE,"1",19
"4","cln6a",-0.0790230912657064,0.629999495307846,NA,TRUE,"1",19
"5","LOC118470268",-0.370150045329891,0.421543090662844,NA,FALSE,"0.995399282783533",19
"6","calml4a",-0.39914570830027,0.520465115680709,NA,TRUE,"0.995399282783533",19
"7","LOC111568352",-0.715883237456887,0.81814994471145,NA,FALSE,"1",19
"8","rxfp3.3a2",0.974958646431854,0.37679820805501,NA,TRUE,"0.995399282783533",19
"9","rps17",0.119942378020046,0.482516528742687,NA,TRUE,"0.995399282783533",19
"10","LOC129347713",-4.54511596216002,0.316273531765469,NA,TRUE,"0.995399282783533",19
"11","csnk1g1",-0.0041191975732903,0.967580425363427,NA,TRUE,"1",19
"12","LOC111571203",-0.185511188653466,0.273729056923098,NA,TRUE,"0.995399282783533",19
"13","neo1a",0.0460313966468538,0.707409331365751,NA,TRUE,"1",19
"14","LOC129349243",1.52168487209651,0.460294425337116,NA,TRUE,"0.995399282783533",19
"15","LOC111567962",0.0286987948334894,0.772888080239141,NA,FALSE,"1",19
"16","LOC129347359",0.986317650966697,0.529781484610639,NA,TRUE,"0.995399282783533",19
"17","bbs4",-0.0453545090017478,0.727281570918871,NA,TRUE,"1",19
"18","scamp2l",0.0814200317038272,0.65136189041033,NA,FALSE,"1",19
"19","LOC129347348",0.223855444741285,0.629809839830135,NA,TRUE,"1",19
"20","myo9aa",0.266337489855745,0.223360681768163,NA,TRUE,"0.995399282783533",19
"21","senp8",0.355406538293921,0.410194827977036,NA,FALSE,"0.995399282783533",19
"22","LOC111580711",0.544532202546788,0.00914464586988664,NA,TRUE,"0.995399282783533",19
"23","anp32a",0.620991286111341,0.0837056581074851,NA,FALSE,"0.995399282783533",19
"24","coro2ba",0.0622305202218197,0.556858516134793,NA,FALSE,"1",19
"25","itga11a",0.944698888452601,1,"Model failed to converge with max|grad| = 0.019387",FALSE,"NA",19
"26","LOC111588606",81.0650588113456,0.998604913910391,NA,TRUE,"1",19
"27","LOC111564424",-0.213183571103522,0.600686459651222,NA,FALSE,"1",19
"28","LOC129349160",-2.05025622652718,0.260118899854376,NA,TRUE,"0.995399282783533",19
"29","LOC111564416",-0.0697179254268001,0.844119660941778,NA,FALSE,"1",19
"30","cpeb1b",-0.105605302202035,0.516245339020115,NA,TRUE,"0.995399282783533",19
"31","LOC111564421",-0.0630410924708078,0.889935991974169,NA,TRUE,"1",19
